gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCF_002688565.1_ASM268856v1_CDS_0035	NZ_CP024011.1	27246	28655	-	GCA_001581975.1_ASM158197v1_CDS_1143	5	persistent	1	0	14
GCF_002688565.1_ASM268856v1_CDS_0036	NZ_CP024011.1	29461	30045	+	GCF_002688565.1_ASM268856v1_CDS_0036	1	persistent	2	0	8
GCF_002688565.1_ASM268856v1_CDS_0037	NZ_CP024011.1	30063	31109	+	GCA_001581975.1_ASM158197v1_CDS_1137	1	persistent	2	0	2
GCF_002688565.1_ASM268856v1_CDS_0038	NZ_CP024011.1	31130	31936	+	GCF_002165305.2_ASM216530v2_CDS_0840	1	persistent	1	0	9
GCF_002688565.1_ASM268856v1_CDS_0039	NZ_CP024011.1	32308	32991	+	GCF_002688565.1_ASM268856v1_CDS_0039	1	cloud	2	0	2
GCF_002688565.1_ASM268856v1_CDS_0040	NZ_CP024011.1	33079	33633	+	GCF_002934695.1_ASM293469v1_CDS_1799	1	persistent	0	0	14
GCF_002688565.1_ASM268856v1_CDS_0041	NZ_CP024011.1	33730	34089	+	GCF_001647675.1_ASM164767v1_CDS_0796	1	cloud	1	0	3
GCF_002688565.1_ASM268856v1_CDS_0042	NZ_CP024011.1	34316	34894	+	GCF_001647675.1_ASM164767v1_CDS_0794	1	cloud	0	0	7
GCF_002688565.1_ASM268856v1_CDS_0043	NZ_CP024011.1	34896	36284	-	GCF_002688565.1_ASM268856v1_CDS_0043	1	cloud	0	0	3
GCF_002688565.1_ASM268856v1_CDS_0044	NZ_CP024011.1	36477	38360	-	GCF_002688565.1_ASM268856v1_CDS_0044	1	cloud	0	0	2
GCF_002688565.1_ASM268856v1_CDS_0045	NZ_CP024011.1	38432	38902	-	GCF_002165295.2_ASM216529v2_CDS_2320	1	cloud	1	0	7
GCF_002688565.1_ASM268856v1_CDS_0046	NZ_CP024011.1	39054	39854	-	GCF_002934695.1_ASM293469v1_CDS_1805	1	persistent	2	0	3
GCF_002688565.1_ASM268856v1_CDS_0047	NZ_CP024011.1	39865	40935	-	GCF_001696615.3_ASM169661v3_CDS_0835	1	persistent	2	0	3
GCF_002688565.1_ASM268856v1_CDS_0048	NZ_CP024011.1	41135	42358	+	GCF_002934695.1_ASM293469v1_CDS_1807	1	persistent	1	0	6
GCF_002688565.1_ASM268856v1_CDS_0049	NZ_CP024011.1	42524	43222	+	GCF_002688565.1_ASM268856v1_CDS_0049	1	cloud	2	0	4
GCF_002688565.1_ASM268856v1_CDS_0050	NZ_CP024011.1	43522	44493	+	GCF_002688565.1_ASM268856v1_CDS_0050	1	cloud	1	0	1
GCF_002688565.1_ASM268856v1_CDS_0051	NZ_CP024011.1	44837	46873	-	GCF_001696615.3_ASM169661v3_CDS_0937	1	persistent	2	1	12
GCF_002688565.1_ASM268856v1_CDS_0052	NZ_CP024011.1	46981	47334	-	GCF_002688565.1_ASM268856v1_CDS_0052	1	cloud	1	1	0
GCF_002688565.1_ASM268856v1_CDS_0053	NZ_CP024011.1	47599	49293	-	GCF_002688565.1_ASM268856v1_CDS_0053	1	shell	1	1	2
GCF_002688565.1_ASM268856v1_CDS_0054	NZ_CP024011.1	49450	50604	-	GCF_002165305.2_ASM216530v2_CDS_2039	1	shell	0	2	3
GCF_002688565.1_ASM268856v1_CDS_0055	NZ_CP024011.1	50608	51351	-	GCF_002688565.1_ASM268856v1_CDS_0055	1	cloud	0	2	0
GCF_002688565.1_ASM268856v1_CDS_0056	NZ_CP024011.1	51372	53033	-	GCF_002165305.2_ASM216530v2_CDS_2041	1	shell	2	1	4
GCF_002688565.1_ASM268856v1_CDS_0057	NZ_CP024011.1	53534	54877	+	GCF_002165255.2_ASM216525v2_CDS_1043	1	persistent	1	1	15
GCF_002688565.1_ASM268856v1_CDS_0058	NZ_CP024011.1	54944	56221	-	GCF_002688565.1_ASM268856v1_CDS_0058	1	cloud	2	0	0
GCF_002688565.1_ASM268856v1_CDS_0059	NZ_CP024011.1	56364	57398	+	GCF_002688565.1_ASM268856v1_CDS_0059	1	persistent	1	0	10
GCF_002688565.1_ASM268856v1_CDS_0060	NZ_CP024011.1	57395	58042	+	GCF_002934695.1_ASM293469v1_CDS_1837	1	persistent	3	0	6
GCF_002688565.1_ASM268856v1_CDS_0061	NZ_CP024011.1	58604	60034	+	GCF_001647675.1_ASM164767v1_CDS_0780	1	persistent	2	0	3
GCF_002688565.1_ASM268856v1_CDS_0062	NZ_CP024011.1	60431	61843	+	GCF_001278715.1_ASM127871v1_CDS_2472	1	persistent	4	0	9
GCF_002688565.1_ASM268856v1_CDS_0063	NZ_CP024011.1	61929	62822	+	GCF_002688565.1_ASM268856v1_CDS_0063	1	cloud	1	0	1
GCF_002688565.1_ASM268856v1_CDS_0064	NZ_CP024011.1	63069	63983	+	GCF_002934695.1_ASM293469v1_CDS_1842	1	cloud	0	0	3
GCF_002688565.1_ASM268856v1_CDS_0065	NZ_CP024011.1	64657	66069	+	GCF_002688565.1_ASM268856v1_CDS_0065	1	cloud	1	0	1
GCF_002688565.1_ASM268856v1_CDS_0066	NZ_CP024011.1	66120	67364	-	GCF_002165305.2_ASM216530v2_CDS_2055	1	persistent	0	0	20
GCF_002688565.1_ASM268856v1_CDS_0067	NZ_CP024011.1	67467	69053	-	GCF_002688565.1_ASM268856v1_CDS_0067	1	cloud	2	0	0
GCF_002688565.1_ASM268856v1_CDS_0068	NZ_CP024011.1	69028	70041	-	GCF_001278715.1_ASM127871v1_CDS_2468	1	persistent	0	0	13
GCF_002688565.1_ASM268856v1_CDS_0069	NZ_CP024011.1	70041	71108	-	GCF_002688565.1_ASM268856v1_CDS_0069	1	cloud	1	0	6
GCF_002688565.1_ASM268856v1_CDS_0070	NZ_CP024011.1	71127	72968	-	GCF_002688565.1_ASM268856v1_CDS_0070	1	cloud	0	0	2
GCF_002688565.1_ASM268856v1_CDS_0071	NZ_CP024011.1	72996	76322	-	GCF_002688565.1_ASM268856v1_CDS_0071	1	cloud	0	0	2
GCF_002688565.1_ASM268856v1_CDS_0072	NZ_CP024011.1	76529	77932	+	GCF_002688565.1_ASM268856v1_CDS_0072	1	cloud	0	0	2
GCF_002688565.1_ASM268856v1_CDS_0073	NZ_CP024011.1	78060	79703	+	GCF_002934695.1_ASM293469v1_CDS_1850	1	cloud	0	1	5
GCF_002688565.1_ASM268856v1_CDS_0074	NZ_CP024011.1	79703	80479	+	GCF_002165295.2_ASM216529v2_CDS_0988	1	shell	0	0	10
GCF_002688565.1_ASM268856v1_CDS_0075	NZ_CP024011.1	80542	81423	-	GCF_002688565.1_ASM268856v1_CDS_0075	1	cloud	0	2	0
GCF_002688565.1_ASM268856v1_CDS_0076	NZ_CP024011.1	81413	82096	-	GCF_001647675.1_ASM164767v1_CDS_0766	1	shell	0	0	14
GCF_002688565.1_ASM268856v1_CDS_0077	NZ_CP024011.1	82233	82652	-	GCF_002688565.1_ASM268856v1_CDS_0077	1	cloud	0	1	1
GCF_002688565.1_ASM268856v1_CDS_0078	NZ_CP024011.1	82658	83617	-	GCF_002688565.1_ASM268856v1_CDS_0078	1	cloud	1	0	1
GCF_002688565.1_ASM268856v1_CDS_0079	NZ_CP024011.1	83628	84470	+	GCF_002165295.2_ASM216529v2_CDS_0984	1	persistent	1	0	15
GCF_002688565.1_ASM268856v1_CDS_0080	NZ_CP024011.1	84549	84797	-	GCF_002165305.2_ASM216530v2_CDS_2090	1	persistent	2	0	3
GCF_002688565.1_ASM268856v1_CDS_0081	NZ_CP024011.1	84972	86213	-	GCF_002688565.1_ASM268856v1_CDS_0081	1	persistent	2	0	0
GCF_002688565.1_ASM268856v1_CDS_0082	NZ_CP024011.1	86210	87418	-	GCF_002165295.2_ASM216529v2_CDS_0981	1	persistent	3	0	10
GCF_002688565.1_ASM268856v1_CDS_0083	NZ_CP024011.1	87878	89380	+	GCF_002688565.1_ASM268856v1_CDS_0083	1	cloud	1	0	1
GCF_002688565.1_ASM268856v1_CDS_0084	NZ_CP024011.1	89855	90898	+	GCF_002688565.1_ASM268856v1_CDS_0084	1	cloud	0	0	2
GCF_002688565.1_ASM268856v1_CDS_0085	NZ_CP024011.1	90959	91549	-	GCF_002688565.1_ASM268856v1_CDS_0085	1	cloud	0	0	2
GCF_002688565.1_ASM268856v1_CDS_0086	NZ_CP024011.1	91926	92168	-	GCF_002934695.1_ASM293469v1_CDS_1866	1	cloud	2	0	2
GCF_002688565.1_ASM268856v1_CDS_0087	NZ_CP024011.1	92740	93696	-	GCF_002688565.1_ASM268856v1_CDS_0087	1	cloud	1	0	1
GCF_002688565.1_ASM268856v1_CDS_0088	NZ_CP024011.1	93905	95239	-	GCF_001612555.1_ASM161255v1_CDS_0940	1	persistent	2	0	10
GCF_002688565.1_ASM268856v1_CDS_0089	NZ_CP024011.1	95350	95985	-	GCF_002934695.1_ASM293469v1_CDS_1868	1	cloud	1	0	1
GCF_002688565.1_ASM268856v1_CDS_0090	NZ_CP024011.1	96050	96607	+	GCF_002688565.1_ASM268856v1_CDS_0090	1	cloud	0	0	2
GCF_002688565.1_ASM268856v1_CDS_0091	NZ_CP024011.1	96604	96891	+	GCF_002934695.1_ASM293469v1_CDS_1870	1	cloud	0	0	6
GCF_002688565.1_ASM268856v1_CDS_0092	NZ_CP024011.1	97249	97710	-	GCF_002688565.1_ASM268856v1_CDS_0092	1	cloud	0	0	2
GCF_002688565.1_ASM268856v1_CDS_0093	NZ_CP024011.1	97780	99030	-	GCF_002688565.1_ASM268856v1_CDS_0093	1	cloud	1	0	4
GCF_002688565.1_ASM268856v1_CDS_0094	NZ_CP024011.1	99298	99888	+	GCF_002688565.1_ASM268856v1_CDS_0094	1	cloud	1	0	1
GCF_002688565.1_ASM268856v1_CDS_0095	NZ_CP024011.1	100031	102457	+	GCF_002165295.2_ASM216529v2_CDS_2248	1	persistent	1	0	18
GCF_002688565.1_ASM268856v1_CDS_0096	NZ_CP024011.1	102518	103465	-	GCF_002688565.1_ASM268856v1_CDS_0096	1	cloud	2	0	0
GCF_002688565.1_ASM268856v1_CDS_0097	NZ_CP024011.1	103621	104103	+	GCF_002165305.2_ASM216530v2_CDS_2128	1	persistent	2	0	9
GCF_002688565.1_ASM268856v1_CDS_0098	NZ_CP024011.1	104217	104993	+	GCF_002165305.2_ASM216530v2_CDS_2129	1	persistent	1	0	9
GCF_002688565.1_ASM268856v1_CDS_0099	NZ_CP024011.1	105162	105947	+	GCF_002688565.1_ASM268856v1_CDS_0099	1	cloud	2	0	0
GCF_002688565.1_ASM268856v1_CDS_0100	NZ_CP024011.1	106020	107363	-	GCF_002165295.2_ASM216529v2_CDS_2256	1	persistent	1	0	16
GCF_002688565.1_ASM268856v1_CDS_0101	NZ_CP024011.1	107711	108496	+	GCF_002688565.1_ASM268856v1_CDS_0101	1	persistent	2	0	0
GCF_002688565.1_ASM268856v1_CDS_0102	NZ_CP024011.1	108507	109211	+	GCA_001581975.1_ASM158197v1_CDS_2626	1	persistent	2	0	14
GCF_002688565.1_ASM268856v1_CDS_0103	NZ_CP024011.1	109275	109484	-	GCF_002688565.1_ASM268856v1_CDS_0103	1	cloud	2	0	0
GCF_002688565.1_ASM268856v1_CDS_0104	NZ_CP024011.1	109571	110230	-	GCF_001647675.1_ASM164767v1_CDS_0723	1	persistent	2	0	8
GCF_002688565.1_ASM268856v1_CDS_0105	NZ_CP024011.1	110316	111632	-	GCA_001581975.1_ASM158197v1_CDS_2629	1	persistent	1	0	10
GCF_002688565.1_ASM268856v1_CDS_0106	NZ_CP024011.1	111698	112219	-	GCF_002688565.1_ASM268856v1_CDS_0106	1	cloud	2	0	0
GCF_002688565.1_ASM268856v1_CDS_0107	NZ_CP024011.1	112361	114493	+	GCF_002165295.2_ASM216529v2_CDS_2263	1	persistent	0	0	13
GCF_002688565.1_ASM268856v1_CDS_0108	NZ_CP024011.1	114496	115047	+	GCF_002688565.1_ASM268856v1_CDS_0108	1	cloud	1	0	3
GCF_002688565.1_ASM268856v1_CDS_0109	NZ_CP024011.1	115134	115340	-	GCF_002688565.1_ASM268856v1_CDS_0109	1	cloud	0	0	2
GCF_002688565.1_ASM268856v1_CDS_0110	NZ_CP024011.1	115584	116321	+	GCF_002688565.1_ASM268856v1_CDS_0110	1	cloud	0	0	2
GCF_002688565.1_ASM268856v1_CDS_0111	NZ_CP024011.1	116416	117177	+	GCF_002688565.1_ASM268856v1_CDS_0111	1	cloud	0	0	3
GCF_002688565.1_ASM268856v1_CDS_0112	NZ_CP024011.1	117325	117645	+	GCF_002688565.1_ASM268856v1_CDS_0112	1	cloud	1	0	1
GCF_002688565.1_ASM268856v1_CDS_0113	NZ_CP024011.1	117709	118260	-	GCF_001696615.3_ASM169661v3_CDS_1019	1	persistent	1	0	15
GCF_002688565.1_ASM268856v1_CDS_0114	NZ_CP024011.1	118445	118708	-	GCF_002688565.1_ASM268856v1_CDS_0114	1	cloud	1	0	1
GCF_002688565.1_ASM268856v1_CDS_0115	NZ_CP024011.1	119181	120386	+	GCF_002688565.1_ASM268856v1_CDS_0115	1	cloud	0	0	2
GCF_002688565.1_ASM268856v1_CDS_0116	NZ_CP024011.1	120428	121585	-	GCF_002688565.1_ASM268856v1_CDS_0116	1	cloud	0	0	2
GCF_002688565.1_ASM268856v1_CDS_0117	NZ_CP024011.1	121859	122341	+	GCF_002688565.1_ASM268856v1_CDS_0117	1	cloud	1	0	1
GCF_002688565.1_ASM268856v1_CDS_0118	NZ_CP024011.1	122416	124050	-	GCF_002688565.1_ASM268856v1_CDS_0118	1	persistent	1	0	10
GCF_002688565.1_ASM268856v1_CDS_0119	NZ_CP024011.1	124122	124412	-	GCF_002934695.1_ASM293469v1_CDS_1896	1	persistent	2	0	9
GCF_002688565.1_ASM268856v1_CDS_0120	NZ_CP024011.1	125636	127468	+	GCF_002688565.1_ASM268856v1_CDS_0120	1	persistent	1	1	16
GCF_002688565.1_ASM268856v1_CDS_0121	NZ_CP024011.1	127568	127930	+	GCF_002688565.1_ASM268856v1_CDS_0121	1	cloud	1	1	0
GCF_002688565.1_ASM268856v1_CDS_0122	NZ_CP024011.1	128282	129601	+	GCF_002165305.2_ASM216530v2_CDS_2154	1	shell	1	0	9
GCF_002688565.1_ASM268856v1_CDS_0123	NZ_CP024011.1	129733	130158	+	GCF_002688565.1_ASM268856v1_CDS_0123	1	cloud	1	1	0
GCF_002688565.1_ASM268856v1_CDS_0124	NZ_CP024011.1	130206	130874	-	GCF_002934695.1_ASM293469v1_CDS_1902	1	persistent	1	0	10
GCF_002688565.1_ASM268856v1_CDS_0125	NZ_CP024011.1	131016	131864	-	GCF_001612555.1_ASM161255v1_CDS_2292	1	persistent	2	0	9
GCF_002688565.1_ASM268856v1_CDS_0126	NZ_CP024011.1	132323	132508	-	GCF_002688565.1_ASM268856v1_CDS_0126	1	cloud	2	0	0
GCF_002688565.1_ASM268856v1_CDS_0127	NZ_CP024011.1	132872	133864	-	GCF_001612555.1_ASM161255v1_CDS_0819	1	persistent	1	0	15
GCF_002688565.1_ASM268856v1_CDS_0128	NZ_CP024011.1	133995	134435	+	GCF_002688565.1_ASM268856v1_CDS_0128	1	cloud	1	0	1
GCF_002688565.1_ASM268856v1_CDS_0129	NZ_CP024011.1	134459	134803	+	GCF_002688565.1_ASM268856v1_CDS_0129	1	cloud	0	0	3
GCF_002688565.1_ASM268856v1_CDS_0130	NZ_CP024011.1	134821	135081	-	GCF_002688565.1_ASM268856v1_CDS_0130	1	cloud	0	0	3
GCF_002688565.1_ASM268856v1_CDS_0131	NZ_CP024011.1	135154	135669	-	GCF_002688565.1_ASM268856v1_CDS_0131	1	cloud	0	0	2
GCF_002688565.1_ASM268856v1_CDS_0132	NZ_CP024011.1	135750	136301	-	GCF_002688565.1_ASM268856v1_CDS_0132	1	cloud	0	0	2
GCF_002688565.1_ASM268856v1_CDS_0133	NZ_CP024011.1	136305	136643	-	GCF_002688565.1_ASM268856v1_CDS_0133	1	cloud	0	0	2
GCF_002688565.1_ASM268856v1_CDS_0134	NZ_CP024011.1	136656	137780	-	GCF_002688565.1_ASM268856v1_CDS_0134	1	cloud	1	0	1
GCF_002688565.1_ASM268856v1_CDS_0135	NZ_CP024011.1	137863	139476	-	GCF_002165255.2_ASM216525v2_CDS_0967	1	persistent	2	0	9
GCF_002688565.1_ASM268856v1_CDS_0136	NZ_CP024011.1	139641	140555	-	GCF_001612555.1_ASM161255v1_CDS_0815	1	persistent	2	0	9
GCF_002688565.1_ASM268856v1_CDS_0137	NZ_CP024011.1	140859	141419	+	GCF_002688565.1_ASM268856v1_CDS_0137	1	cloud	1	0	1
GCF_002688565.1_ASM268856v1_CDS_0138	NZ_CP024011.1	142000	142635	+	GCF_002688565.1_ASM268856v1_CDS_0138	1	cloud	1	0	1
GCF_002688565.1_ASM268856v1_CDS_0139	NZ_CP024011.1	142719	144425	+	GCF_002934695.1_ASM293469v1_CDS_1916	1	persistent	1	0	10
GCF_002688565.1_ASM268856v1_CDS_0140	NZ_CP024011.1	144493	145383	-	GCF_001647675.1_ASM164767v1_CDS_0692	1	persistent	4	0	4
GCF_002688565.1_ASM268856v1_CDS_0141	NZ_CP024011.1	145397	146563	-	GCF_002165255.2_ASM216525v2_CDS_1864	1	persistent	2	0	0
GCF_002688565.1_ASM268856v1_CDS_0142	NZ_CP024011.1	146748	148181	-	GCF_001696615.3_ASM169661v3_CDS_1072	1	persistent	2	0	0
GCF_002688565.1_ASM268856v1_CDS_0143	NZ_CP024011.1	148242	149456	-	GCF_002934695.1_ASM293469v1_CDS_1920	1	persistent	2	0	0
GCF_002688565.1_ASM268856v1_CDS_0144	NZ_CP024011.1	149475	152297	-	GCF_001278715.1_ASM127871v1_CDS_2402	1	persistent	2	0	0
GCF_002688565.1_ASM268856v1_CDS_0145	NZ_CP024011.1	153123	153833	-	GCF_002688565.1_ASM268856v1_CDS_0145	1	persistent	2	0	0
GCF_002688565.1_ASM268856v1_CDS_0146	NZ_CP024011.1	153848	155746	-	GCA_001581975.1_ASM158197v1_CDS_0804	1	persistent	2	0	0
GCF_002688565.1_ASM268856v1_CDS_0147	NZ_CP024011.1	155759	156121	-	GCF_002934695.1_ASM293469v1_CDS_1924	1	persistent	2	0	1
GCF_002688565.1_ASM268856v1_CDS_0148	NZ_CP024011.1	156121	156510	-	GCF_002165295.2_ASM216529v2_CDS_0906	1	persistent	2	0	0
GCF_002688565.1_ASM268856v1_CDS_0149	NZ_CP024011.1	157524	158798	+	GCF_002165295.2_ASM216529v2_CDS_0905	1	persistent	1	0	12
GCF_002688565.1_ASM268856v1_CDS_0150	NZ_CP024011.1	158982	159497	+	GCF_002688565.1_ASM268856v1_CDS_0150	1	cloud	2	0	0
GCF_002688565.1_ASM268856v1_CDS_0151	NZ_CP024011.1	159825	161450	+	GCF_002165305.2_ASM216530v2_CDS_0758	1	persistent	0	0	20
GCF_002688565.1_ASM268856v1_CDS_0152	NZ_CP024011.1	162402	162848	+	GCF_002688565.1_ASM268856v1_CDS_0152	1	cloud	1	0	1
GCF_002688565.1_ASM268856v1_CDS_0153	NZ_CP024011.1	162899	163231	-	GCF_002688565.1_ASM268856v1_CDS_0153	1	cloud	1	0	1
GCF_002688565.1_ASM268856v1_CDS_0154	NZ_CP024011.1	163352	164851	-	GCF_002165305.2_ASM216530v2_CDS_0780	1	persistent	2	0	17
GCF_002688565.1_ASM268856v1_CDS_0155	NZ_CP024011.1	165074	165628	+	GCF_002688565.1_ASM268856v1_CDS_0155	1	cloud	2	0	0
GCF_002688565.1_ASM268856v1_CDS_0156	NZ_CP024011.1	165716	166618	-	GCF_001278715.1_ASM127871v1_CDS_0757	1	persistent	2	0	10
GCF_002688565.1_ASM268856v1_CDS_0157	NZ_CP024011.1	166675	167595	-	GCF_001278715.1_ASM127871v1_CDS_0758	1	persistent	2	0	3
GCF_002688565.1_ASM268856v1_CDS_0158	NZ_CP024011.1	167786	168799	+	GCA_001581975.1_ASM158197v1_CDS_0811	1	persistent	3	0	11
GCF_002688565.1_ASM268856v1_CDS_0159	NZ_CP024011.1	169191	170720	-	GCA_001581975.1_ASM158197v1_CDS_2655	1	persistent	1	0	18
GCF_002688565.1_ASM268856v1_CDS_0160	NZ_CP024011.1	171039	171611	+	GCF_002688565.1_ASM268856v1_CDS_0160	1	cloud	2	0	0
GCF_002688565.1_ASM268856v1_CDS_0161	NZ_CP024011.1	171670	172203	-	GCF_002934695.1_ASM293469v1_CDS_1953	1	persistent	1	0	8
GCF_002688565.1_ASM268856v1_CDS_0162	NZ_CP024011.1	172712	172876	+	GCF_002165295.2_ASM216529v2_CDS_2349	1	persistent	2	0	7
GCF_002688565.1_ASM268856v1_CDS_0163	NZ_CP024011.1	172955	174133	+	GCF_002934695.1_ASM293469v1_CDS_1955	1	persistent	2	0	0
GCF_002688565.1_ASM268856v1_CDS_0164	NZ_CP024011.1	174195	175139	+	GCF_002165295.2_ASM216529v2_CDS_2351	1	persistent	2	0	5
GCF_002688565.1_ASM268856v1_CDS_0165	NZ_CP024011.1	175152	176051	+	GCF_002165305.2_ASM216530v2_CDS_2176	1	persistent	3	0	5
GCF_002688565.1_ASM268856v1_CDS_0166	NZ_CP024011.1	176166	178247	-	GCF_002165295.2_ASM216529v2_CDS_2354	1	persistent	1	0	11
GCF_002688565.1_ASM268856v1_CDS_0167	NZ_CP024011.1	178375	179049	-	GCF_002688565.1_ASM268856v1_CDS_0167	1	cloud	1	0	4
GCF_002688565.1_ASM268856v1_CDS_0168	NZ_CP024011.1	179126	179944	+	GCF_002688565.1_ASM268856v1_CDS_0168	1	cloud	0	0	2
GCF_002688565.1_ASM268856v1_CDS_0169	NZ_CP024011.1	179965	182439	-	GCF_002688565.1_ASM268856v1_CDS_0169	1	cloud	0	0	3
GCF_002688565.1_ASM268856v1_CDS_0170	NZ_CP024011.1	182441	183166	-	GCF_001696615.3_ASM169661v3_CDS_1104	1	cloud	0	0	8
GCF_002688565.1_ASM268856v1_CDS_0171	NZ_CP024011.1	183176	183811	+	GCF_001647675.1_ASM164767v1_CDS_0658	1	cloud	1	0	4
