gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_001581975.1_ASM158197v1_CDS_0027	CP014651.1	24387	25037	+	GCF_002688565.1_ASM268856v1_CDS_1079	4	persistent	1	0	17
GCA_001581975.1_ASM158197v1_CDS_0028	CP014651.1	25088	25741	+	GCA_001581975.1_ASM158197v1_CDS_0028	2	cloud	1	0	2
GCA_001581975.1_ASM158197v1_CDS_0029	CP014651.1	25781	26971	-	GCA_001581975.1_ASM158197v1_CDS_0029	2	cloud	0	0	3
GCA_001581975.1_ASM158197v1_CDS_0030	CP014651.1	26976	27779	-	GCA_001581975.1_ASM158197v1_CDS_0030	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0031	CP014651.1	27900	28802	+	GCA_001581975.1_ASM158197v1_CDS_0031	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0032	CP014651.1	28786	29160	-	GCA_001581975.1_ASM158197v1_CDS_0032	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0033	CP014651.1	29251	30675	+	GCA_001581975.1_ASM158197v1_CDS_0033	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0034	CP014651.1	30678	31706	-	GCF_002688565.1_ASM268856v1_CDS_1084	1	persistent	0	0	15
GCA_001581975.1_ASM158197v1_CDS_0035	CP014651.1	31745	32305	-	GCF_002165255.2_ASM216525v2_CDS_0038	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0036	CP014651.1	32336	32581	-	GCA_001581975.1_ASM158197v1_CDS_0036	1	cloud	0	0	3
GCA_001581975.1_ASM158197v1_CDS_0037	CP014651.1	32591	33127	-	GCA_001581975.1_ASM158197v1_CDS_0037	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0038	CP014651.1	33175	34209	-	GCA_001581975.1_ASM158197v1_CDS_0038	1	cloud	0	0	4
GCA_001581975.1_ASM158197v1_CDS_0039	CP014651.1	34350	34712	-	GCA_001581975.1_ASM158197v1_CDS_0039	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0040	CP014651.1	34897	35634	-	GCA_001581975.1_ASM158197v1_CDS_0040	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0041	CP014651.1	35806	35964	-	GCA_001581975.1_ASM158197v1_CDS_0041	1	persistent	1	0	11
GCA_001581975.1_ASM158197v1_CDS_0042	CP014651.1	36159	36617	+	GCF_002165255.2_ASM216525v2_CDS_0045	1	cloud	2	0	2
GCA_001581975.1_ASM158197v1_CDS_0043	CP014651.1	36731	37900	+	GCA_001581975.1_ASM158197v1_CDS_0043	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0044	CP014651.1	38006	39271	+	GCF_002165305.2_ASM216530v2_CDS_0061	1	persistent	1	0	13
GCA_001581975.1_ASM158197v1_CDS_0045	CP014651.1	39285	40121	-	GCA_001581975.1_ASM158197v1_CDS_0045	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0046	CP014651.1	40271	40474	-	GCA_001581975.1_ASM158197v1_CDS_0046	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0047	CP014651.1	40666	41385	-	GCF_002688565.1_ASM268856v1_CDS_0953	1	persistent	1	0	12
GCA_001581975.1_ASM158197v1_CDS_0048	CP014651.1	41422	42027	-	GCA_001581975.1_ASM158197v1_CDS_0048	1	cloud	2	0	0
GCA_001581975.1_ASM158197v1_CDS_0049	CP014651.1	42040	42933	-	GCF_002165255.2_ASM216525v2_CDS_0055	1	persistent	0	0	16
GCA_001581975.1_ASM158197v1_CDS_0050	CP014651.1	43205	43906	+	GCA_001581975.1_ASM158197v1_CDS_0050	1	cloud	2	0	0
GCA_001581975.1_ASM158197v1_CDS_0051	CP014651.1	43959	44897	+	GCF_001278715.1_ASM127871v1_CDS_1656	1	persistent	1	0	9
GCA_001581975.1_ASM158197v1_CDS_0052	CP014651.1	45074	46417	+	GCA_001581975.1_ASM158197v1_CDS_0052	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0053	CP014651.1	46438	46908	-	GCA_001581975.1_ASM158197v1_CDS_0053	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0054	CP014651.1	47436	48491	+	GCF_002165305.2_ASM216530v2_CDS_2297	1	cloud	2	0	5
GCA_001581975.1_ASM158197v1_CDS_0055	CP014651.1	48562	49341	-	GCA_001581975.1_ASM158197v1_CDS_0055	1	cloud	0	1	1
GCA_001581975.1_ASM158197v1_CDS_0056	CP014651.1	49636	50184	-	GCF_002688565.1_ASM268856v1_CDS_0276	1	shell	2	0	8
GCA_001581975.1_ASM158197v1_CDS_0057	CP014651.1	50202	50834	-	GCA_001581975.1_ASM158197v1_CDS_0057	1	cloud	0	1	1
GCA_001581975.1_ASM158197v1_CDS_0058	CP014651.1	50821	52128	-	GCA_001581975.1_ASM158197v1_CDS_0058	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0059	CP014651.1	52485	53873	+	GCA_001581975.1_ASM158197v1_CDS_0059	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0060	CP014651.1	54332	54742	+	GCA_001581975.1_ASM158197v1_CDS_0060	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0061	CP014651.1	54899	55531	+	GCA_001581975.1_ASM158197v1_CDS_0061	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0062	CP014651.1	55743	56126	+	GCA_001581975.1_ASM158197v1_CDS_0062	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0063	CP014651.1	56160	56810	-	GCA_001581975.1_ASM158197v1_CDS_0063	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0064	CP014651.1	56886	57269	-	GCA_001581975.1_ASM158197v1_CDS_0064	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0065	CP014651.1	57622	58374	+	GCA_001581975.1_ASM158197v1_CDS_0065	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0066	CP014651.1	58371	58811	+	GCA_001581975.1_ASM158197v1_CDS_0066	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0067	CP014651.1	59198	60874	+	GCA_001581975.1_ASM158197v1_CDS_0067	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0068	CP014651.1	60962	62275	+	GCA_001581975.1_ASM158197v1_CDS_0068	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0069	CP014651.1	62215	62499	+	GCA_001581975.1_ASM158197v1_CDS_0069	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0070	CP014651.1	62564	63976	+	GCA_001581975.1_ASM158197v1_CDS_0070	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0071	CP014651.1	64028	65032	+	GCA_001581975.1_ASM158197v1_CDS_0071	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0072	CP014651.1	65210	66163	+	GCA_001581975.1_ASM158197v1_CDS_0072	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0073	CP014651.1	66259	66432	+	GCA_001581975.1_ASM158197v1_CDS_0085	2	cloud	0	0	4
GCA_001581975.1_ASM158197v1_CDS_0074	CP014651.1	66840	66950	+	GCF_001647675.1_ASM164767v1_CDS_0643	1	cloud	1	0	9
GCA_001581975.1_ASM158197v1_CDS_0075	CP014651.1	66970	67284	+	GCA_001581975.1_ASM158197v1_CDS_0075	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0076	CP014651.1	67709	68194	-	GCA_001581975.1_ASM158197v1_CDS_0076	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0077	CP014651.1	68191	70155	-	GCA_001581975.1_ASM158197v1_CDS_0077	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0078	CP014651.1	70162	70872	-	GCA_001581975.1_ASM158197v1_CDS_0078	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0079	CP014651.1	70862	71545	-	GCA_001581975.1_ASM158197v1_CDS_0079	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0080	CP014651.1	71611	71817	-	GCA_001581975.1_ASM158197v1_CDS_0080	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0081	CP014651.1	73487	75595	-	GCA_001581975.1_ASM158197v1_CDS_0081	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0082	CP014651.1	75609	76379	-	GCA_001581975.1_ASM158197v1_CDS_0082	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0083	CP014651.1	77611	78075	+	GCA_001581975.1_ASM158197v1_CDS_0083	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0084	CP014651.1	78180	78818	+	GCA_001581975.1_ASM158197v1_CDS_0084	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0085	CP014651.1	78842	79642	+	GCA_001581975.1_ASM158197v1_CDS_0085	2	cloud	0	0	4
GCA_001581975.1_ASM158197v1_CDS_0086	CP014651.1	80357	80641	+	GCA_001581975.1_ASM158197v1_CDS_0086	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0087	CP014651.1	80894	82732	-	GCF_001647675.1_ASM164767v1_CDS_2367	1	persistent	2	0	6
GCA_001581975.1_ASM158197v1_CDS_0088	CP014651.1	82745	84109	-	GCF_002165255.2_ASM216525v2_CDS_0060	1	cloud	1	0	2
GCA_001581975.1_ASM158197v1_CDS_0089	CP014651.1	84118	84651	-	GCA_001581975.1_ASM158197v1_CDS_0089	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0090	CP014651.1	84629	85546	-	GCA_001581975.1_ASM158197v1_CDS_0090	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0091	CP014651.1	85563	86012	-	GCF_002165295.2_ASM216529v2_CDS_3210	1	persistent	2	0	3
GCA_001581975.1_ASM158197v1_CDS_0092	CP014651.1	86016	86486	-	GCF_002165295.2_ASM216529v2_CDS_3209	1	persistent	2	0	0
GCA_001581975.1_ASM158197v1_CDS_0093	CP014651.1	86498	87619	-	GCF_002165305.2_ASM216530v2_CDS_3071	1	persistent	4	0	5
GCA_001581975.1_ASM158197v1_CDS_0094	CP014651.1	87859	89148	-	GCF_002165255.2_ASM216525v2_CDS_0066	1	cloud	2	0	0
GCA_001581975.1_ASM158197v1_CDS_0095	CP014651.1	89226	90449	+	GCF_002688565.1_ASM268856v1_CDS_0946	1	persistent	2	0	7
GCA_001581975.1_ASM158197v1_CDS_0096	CP014651.1	90859	91194	+	GCA_001581975.1_ASM158197v1_CDS_0096	1	cloud	2	0	0
GCA_001581975.1_ASM158197v1_CDS_0097	CP014651.1	91440	91925	+	GCF_002165295.2_ASM216529v2_CDS_0074	1	persistent	2	0	7
GCA_001581975.1_ASM158197v1_CDS_0098	CP014651.1	91970	92413	-	GCF_002165295.2_ASM216529v2_CDS_0076	1	persistent	2	0	4
GCA_001581975.1_ASM158197v1_CDS_0099	CP014651.1	92582	93796	+	GCF_001647675.1_ASM164767v1_CDS_2547	1	persistent	2	0	9
GCA_001581975.1_ASM158197v1_CDS_0100	CP014651.1	93938	94792	+	GCF_002165255.2_ASM216525v2_CDS_0072	1	cloud	2	0	0
GCA_001581975.1_ASM158197v1_CDS_0101	CP014651.1	94789	95640	+	GCF_001696615.3_ASM169661v3_CDS_1920	1	persistent	3	0	6
GCA_001581975.1_ASM158197v1_CDS_0102	CP014651.1	96067	97287	+	GCA_001581975.1_ASM158197v1_CDS_0102	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0103	CP014651.1	97418	97837	+	GCA_001581975.1_ASM158197v1_CDS_0103	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0104	CP014651.1	97910	98668	-	GCA_001581975.1_ASM158197v1_CDS_0104	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0105	CP014651.1	98910	100106	+	GCA_001581975.1_ASM158197v1_CDS_0105	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0106	CP014651.1	100175	101533	-	GCA_001581975.1_ASM158197v1_CDS_0106	1	persistent	2	0	7
GCA_001581975.1_ASM158197v1_CDS_0107	CP014651.1	101543	102253	-	GCF_001278715.1_ASM127871v1_CDS_1416	1	persistent	2	0	5
GCA_001581975.1_ASM158197v1_CDS_0108	CP014651.1	102508	102855	-	GCA_001581975.1_ASM158197v1_CDS_0108	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0109	CP014651.1	102837	103178	-	GCF_001612555.1_ASM161255v1_CDS_3090	1	cloud	2	0	2
GCA_001581975.1_ASM158197v1_CDS_0110	CP014651.1	103389	103829	+	GCF_002165255.2_ASM216525v2_CDS_0080	1	cloud	0	0	4
GCA_001581975.1_ASM158197v1_CDS_0111	CP014651.1	103939	104220	+	GCA_001581975.1_ASM158197v1_CDS_0111	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0112	CP014651.1	104349	104861	-	GCF_002165255.2_ASM216525v2_CDS_0081	2	cloud	0	0	3
GCA_001581975.1_ASM158197v1_CDS_0113	CP014651.1	105125	105643	-	GCF_002165255.2_ASM216525v2_CDS_0081	2	cloud	0	0	3
GCA_001581975.1_ASM158197v1_CDS_0114	CP014651.1	105917	106465	-	GCF_002165255.2_ASM216525v2_CDS_0082	1	cloud	0	0	3
GCA_001581975.1_ASM158197v1_CDS_0115	CP014651.1	106513	106902	-	GCA_001581975.1_ASM158197v1_CDS_0115	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0116	CP014651.1	106931	108241	-	GCA_001581975.1_ASM158197v1_CDS_0116	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0117	CP014651.1	108255	108818	-	GCA_001581975.1_ASM158197v1_CDS_0117	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0118	CP014651.1	108878	109417	-	GCF_002165255.2_ASM216525v2_CDS_0086	1	cloud	0	0	4
GCA_001581975.1_ASM158197v1_CDS_0119	CP014651.1	109586	111163	+	GCA_001581975.1_ASM158197v1_CDS_0119	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0120	CP014651.1	111180	111701	+	GCA_001581975.1_ASM158197v1_CDS_0120	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0121	CP014651.1	111858	115163	+	GCA_001581975.1_ASM158197v1_CDS_0121	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0122	CP014651.1	115177	117651	+	GCA_001581975.1_ASM158197v1_CDS_0122	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0123	CP014651.1	117656	118462	+	GCA_001581975.1_ASM158197v1_CDS_0123	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0124	CP014651.1	118580	119305	+	GCA_001581975.1_ASM158197v1_CDS_0124	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0125	CP014651.1	119370	120713	-	GCA_001581975.1_ASM158197v1_CDS_0125	1	cloud	0	0	4
GCA_001581975.1_ASM158197v1_CDS_0126	CP014651.1	120925	121506	+	GCA_001581975.1_ASM158197v1_CDS_0126	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0127	CP014651.1	121521	123404	+	GCF_001647675.1_ASM164767v1_CDS_2562	1	persistent	0	0	16
GCA_001581975.1_ASM158197v1_CDS_0128	CP014651.1	123534	124037	-	GCA_001581975.1_ASM158197v1_CDS_0128	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0129	CP014651.1	124034	125044	-	GCA_001581975.1_ASM158197v1_CDS_0129	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0130	CP014651.1	125244	126401	+	GCF_002934695.1_ASM293469v1_CDS_1359	2	cloud	0	0	7
GCA_001581975.1_ASM158197v1_CDS_0131	CP014651.1	126454	127179	-	GCA_001581975.1_ASM158197v1_CDS_0131	1	cloud	0	0	4
GCA_001581975.1_ASM158197v1_CDS_0132	CP014651.1	127301	128668	-	GCA_001581975.1_ASM158197v1_CDS_0132	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0133	CP014651.1	128693	129016	-	GCA_001581975.1_ASM158197v1_CDS_0133	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0134	CP014651.1	129013	129516	-	GCA_001581975.1_ASM158197v1_CDS_0134	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0135	CP014651.1	129616	130581	-	GCA_001581975.1_ASM158197v1_CDS_3862	2	cloud	1	0	10
GCA_001581975.1_ASM158197v1_CDS_0136	CP014651.1	130834	131184	+	GCF_001696615.3_ASM169661v3_CDS_1935	1	cloud	0	0	7
GCA_001581975.1_ASM158197v1_CDS_0137	CP014651.1	131338	131883	+	GCA_001581975.1_ASM158197v1_CDS_0137	1	cloud	0	0	3
GCA_001581975.1_ASM158197v1_CDS_0138	CP014651.1	131896	132663	+	GCA_001581975.1_ASM158197v1_CDS_0138	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0139	CP014651.1	132682	134508	+	GCA_001581975.1_ASM158197v1_CDS_0139	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0140	CP014651.1	134634	135695	-	GCA_001581975.1_ASM158197v1_CDS_0140	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0141	CP014651.1	135870	136781	-	GCA_001581975.1_ASM158197v1_CDS_0141	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0142	CP014651.1	136934	137371	+	GCF_002934695.1_ASM293469v1_CDS_2737	1	persistent	1	0	14
GCA_001581975.1_ASM158197v1_CDS_0143	CP014651.1	137410	137760	-	GCA_001581975.1_ASM158197v1_CDS_0143	1	cloud	2	0	0
GCA_001581975.1_ASM158197v1_CDS_0144	CP014651.1	138213	139037	-	GCF_001278715.1_ASM127871v1_CDS_1688	1	persistent	2	0	6
GCA_001581975.1_ASM158197v1_CDS_0145	CP014651.1	139076	139732	+	GCF_001647675.1_ASM164767v1_CDS_0017	1	persistent	1	0	9
GCA_001581975.1_ASM158197v1_CDS_0146	CP014651.1	140499	141227	-	GCA_001581975.1_ASM158197v1_CDS_0146	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0147	CP014651.1	141227	141991	-	GCA_001581975.1_ASM158197v1_CDS_0147	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0148	CP014651.1	141994	142551	-	GCA_001581975.1_ASM158197v1_CDS_0148	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0149	CP014651.1	142749	142961	-	GCA_001581975.1_ASM158197v1_CDS_0149	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0150	CP014651.1	143122	144066	+	GCF_001647675.1_ASM164767v1_CDS_0023	1	persistent	2	0	9
GCA_001581975.1_ASM158197v1_CDS_0151	CP014651.1	144305	145402	+	GCF_002165305.2_ASM216530v2_CDS_0125	1	persistent	3	0	1
GCA_001581975.1_ASM158197v1_CDS_0152	CP014651.1	145414	146862	+	GCF_001647675.1_ASM164767v1_CDS_0025	1	persistent	2	0	0
GCA_001581975.1_ASM158197v1_CDS_0153	CP014651.1	146900	147826	+	GCF_001696615.3_ASM169661v3_CDS_1735	1	persistent	2	0	4
GCA_001581975.1_ASM158197v1_CDS_0154	CP014651.1	147829	148683	+	GCF_002165305.2_ASM216530v2_CDS_0128	1	persistent	2	0	0
GCA_001581975.1_ASM158197v1_CDS_0155	CP014651.1	148744	150006	+	GCF_002688565.1_ASM268856v1_CDS_0890	1	persistent	2	0	4
GCA_001581975.1_ASM158197v1_CDS_0156	CP014651.1	150171	151346	+	GCA_001581975.1_ASM158197v1_CDS_0156	1	persistent	2	0	0
GCA_001581975.1_ASM158197v1_CDS_0157	CP014651.1	151457	152359	+	GCF_002688565.1_ASM268856v1_CDS_0888	1	persistent	2	0	5
GCA_001581975.1_ASM158197v1_CDS_0158	CP014651.1	152457	152897	-	GCA_001581975.1_ASM158197v1_CDS_0158	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0159	CP014651.1	153004	153696	+	GCA_001581975.1_ASM158197v1_CDS_0159	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0160	CP014651.1	153945	156662	+	GCF_002688565.1_ASM268856v1_CDS_0885	1	persistent	1	0	11
GCA_001581975.1_ASM158197v1_CDS_0161	CP014651.1	156665	158653	+	GCA_001581975.1_ASM158197v1_CDS_0161	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0162	CP014651.1	158800	159078	+	GCA_001581975.1_ASM158197v1_CDS_0162	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0163	CP014651.1	159316	159891	+	GCF_002165305.2_ASM216530v2_CDS_0136	1	persistent	1	0	11
GCA_001581975.1_ASM158197v1_CDS_0164	CP014651.1	159952	162108	-	GCA_001581975.1_ASM158197v1_CDS_0164	1	cloud	2	0	0
GCA_001581975.1_ASM158197v1_CDS_0165	CP014651.1	162336	163133	+	GCF_002165255.2_ASM216525v2_CDS_0130	1	persistent	2	0	8
GCA_001581975.1_ASM158197v1_CDS_0166	CP014651.1	163328	164794	+	GCF_002165255.2_ASM216525v2_CDS_0132	1	persistent	2	0	8
GCA_001581975.1_ASM158197v1_CDS_0167	CP014651.1	164944	166281	+	GCF_002165295.2_ASM216529v2_CDS_0147	1	persistent	2	0	1
GCA_001581975.1_ASM158197v1_CDS_0168	CP014651.1	166292	166948	+	GCF_002165255.2_ASM216525v2_CDS_0134	1	persistent	1	0	5
GCA_001581975.1_ASM158197v1_CDS_0169	CP014651.1	166949	168649	+	GCF_002165255.2_ASM216525v2_CDS_0135	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0170	CP014651.1	168695	169462	-	GCF_002165255.2_ASM216525v2_CDS_0136	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0171	CP014651.1	170018	170950	+	GCF_001612555.1_ASM161255v1_CDS_3027	1	persistent	1	0	7
GCA_001581975.1_ASM158197v1_CDS_0172	CP014651.1	171172	171474	+	GCA_001581975.1_ASM158197v1_CDS_0172	1	cloud	1	0	1
GCA_001581975.1_ASM158197v1_CDS_0173	CP014651.1	171503	172561	+	GCF_002165255.2_ASM216525v2_CDS_0139	1	cloud	0	0	3
GCA_001581975.1_ASM158197v1_CDS_0174	CP014651.1	172717	173007	+	GCF_001612555.1_ASM161255v1_CDS_3024	1	cloud	2	0	2
GCA_001581975.1_ASM158197v1_CDS_0175	CP014651.1	173243	173434	+	GCA_001581975.1_ASM158197v1_CDS_0175	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0176	CP014651.1	173407	173742	+	GCA_001581975.1_ASM158197v1_CDS_0176	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0177	CP014651.1	173691	174005	+	GCA_001581975.1_ASM158197v1_CDS_0177	1	cloud	0	0	2
GCA_001581975.1_ASM158197v1_CDS_0178	CP014651.1	174165	174707	+	GCF_002165255.2_ASM216525v2_CDS_0142	1	cloud	0	0	3
GCA_001581975.1_ASM158197v1_CDS_0179	CP014651.1	174687	175289	-	GCF_002165255.2_ASM216525v2_CDS_0143	2	cloud	0	0	3
GCA_001581975.1_ASM158197v1_CDS_0180	CP014651.1	175286	175666	-	GCF_002165255.2_ASM216525v2_CDS_0143	2	cloud	0	0	3
GCA_001581975.1_ASM158197v1_CDS_0181	CP014651.1	175780	176355	-	GCA_001581975.1_ASM158197v1_CDS_0181	1	cloud	0	0	2
