gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_000189735.2_ASM18973v2_CDS_0023	CP002522.2	22804	22953	-	GCA_000307975.2_ASM30797v2_CDS_1893	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0024	CP002522.2	22916	24241	-	GCA_000307975.2_ASM30797v2_CDS_1892	1	persistent	3	0	0
GCA_000189735.2_ASM18973v2_CDS_0025	CP002522.2	24298	25353	-	GCA_000307975.2_ASM30797v2_CDS_1891	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0026	CP002522.2	25645	26805	-	GCA_000307975.2_ASM30797v2_CDS_1890	1	persistent	3	0	0
GCA_000189735.2_ASM18973v2_CDS_0027	CP002522.2	26827	27192	-	GCA_005280355.1_ASM528035v1_CDS_3852	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0028	CP002522.2	27381	28337	-	GCA_003627485.2_ASM362748v2_CDS_0244	1	persistent	3	0	1
GCA_000189735.2_ASM18973v2_CDS_0029	CP002522.2	28656	29252	-	GCA_003627485.2_ASM362748v2_CDS_0243	1	persistent	2	1	1
GCA_000189735.2_ASM18973v2_CDS_0030	CP002522.2	29388	30638	+	GCA_005280395.1_ASM528039v1_CDS_3297	1	persistent	2	1	0
GCA_000189735.2_ASM18973v2_CDS_0031	CP002522.2	30708	32081	-	GCA_000015425.1_ASM1542v1_CDS_3395	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0032	CP002522.2	32320	32685	+	GCA_003627485.2_ASM362748v2_CDS_0240	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0033	CP002522.2	32869	33381	+	GCA_000015425.1_ASM1542v1_CDS_3393	1	persistent	2	0	1
GCA_000189735.2_ASM18973v2_CDS_0034	CP002522.2	33391	34512	+	GCA_005280395.1_ASM528039v1_CDS_3293	1	persistent	2	0	2
GCA_000189735.2_ASM18973v2_CDS_0035	CP002522.2	35141	36433	+	GCA_003359255.2_ASM335925v2_CDS_5222	1	persistent	2	0	1
GCA_000189735.2_ASM18973v2_CDS_0036	CP002522.2	36483	36857	-	GCA_003359255.2_ASM335925v2_CDS_5221	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0037	CP002522.2	36971	37981	-	GCA_002009115.1_ASM200911v1_CDS_1729	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0038	CP002522.2	38063	38980	-	GCA_002009115.1_ASM200911v1_CDS_1728	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0039	CP002522.2	39696	41636	-	GCA_005280395.1_ASM528039v1_CDS_3287	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0040	CP002522.2	41790	42344	-	GCA_005280395.1_ASM528039v1_CDS_3286	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0041	CP002522.2	42508	43401	-	GCA_003012895.2_ASM301289v2_CDS_0951	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0042	CP002522.2	43509	44375	+	GCA_003359255.2_ASM335925v2_CDS_5213	1	persistent	4	0	1
GCA_000189735.2_ASM18973v2_CDS_0043	CP002522.2	44768	44947	+	GCA_002009115.1_ASM200911v1_CDS_1722	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0044	CP002522.2	45174	45500	-	GCA_002762545.2_ASM276254v2_CDS_1355	1	persistent	3	0	0
GCA_000189735.2_ASM18973v2_CDS_0045	CP002522.2	45711	46781	+	GCA_002762545.2_ASM276254v2_CDS_1356	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0046	CP002522.2	46925	47482	+	GCA_002009115.1_ASM200911v1_CDS_1719	1	persistent	6	0	2
GCA_000189735.2_ASM18973v2_CDS_0047	CP002522.2	47685	48218	+	GCA_000015425.1_ASM1542v1_CDS_0024	1	cloud	3	0	0
GCA_000189735.2_ASM18973v2_CDS_0048	CP002522.2	48264	48806	-	GCA_000189735.2_ASM18973v2_CDS_0048	1	persistent	4	0	3
GCA_000189735.2_ASM18973v2_CDS_0049	CP002522.2	48941	49423	-	GCA_000189735.2_ASM18973v2_CDS_0049	1	persistent	2	0	1
GCA_000189735.2_ASM18973v2_CDS_0050	CP002522.2	49425	49955	-	GCA_005280355.1_ASM528035v1_CDS_2826	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0051	CP002522.2	49948	52785	-	GCA_000307975.2_ASM30797v2_CDS_1028	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0052	CP002522.2	52847	53848	-	GCA_000307975.2_ASM30797v2_CDS_1027	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0053	CP002522.2	54057	55190	+	GCA_000307975.2_ASM30797v2_CDS_1026	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0054	CP002522.2	55271	55837	+	GCA_000307975.2_ASM30797v2_CDS_1025	1	persistent	2	1	0
GCA_000189735.2_ASM18973v2_CDS_0055	CP002522.2	55872	56492	-	GCA_000015425.1_ASM1542v1_CDS_0033	1	persistent	2	1	0
GCA_000189735.2_ASM18973v2_CDS_0056	CP002522.2	56753	57553	-	GCA_000015425.1_ASM1542v1_CDS_0034	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0057	CP002522.2	57567	58364	-	GCA_003359255.2_ASM335925v2_CDS_5192	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0058	CP002522.2	58361	59536	-	GCA_003359255.2_ASM335925v2_CDS_5191	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0059	CP002522.2	59563	60546	-	GCA_003627485.2_ASM362748v2_CDS_0210	1	persistent	2	0	2
GCA_000189735.2_ASM18973v2_CDS_0060	CP002522.2	60618	61586	-	GCA_003627485.2_ASM362748v2_CDS_0209	1	persistent	2	0	3
GCA_000189735.2_ASM18973v2_CDS_0061	CP002522.2	61920	63275	-	GCA_003627485.2_ASM362748v2_CDS_0208	1	persistent	2	0	1
GCA_000189735.2_ASM18973v2_CDS_0062	CP002522.2	63396	63716	-	GCA_005280395.1_ASM528039v1_CDS_3254	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0063	CP002522.2	63940	64350	-	GCA_002762545.2_ASM276254v2_CDS_1291	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0064	CP002522.2	64568	65314	-	GCA_000015425.1_ASM1542v1_CDS_0042	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0065	CP002522.2	65380	66078	-	GCA_000015425.1_ASM1542v1_CDS_0043	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0066	CP002522.2	66078	66791	-	GCA_003012895.2_ASM301289v2_CDS_0981	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0067	CP002522.2	66971	67588	+	GCA_003012895.2_ASM301289v2_CDS_0982	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0068	CP002522.2	67667	68314	-	GCA_003012895.2_ASM301289v2_CDS_0983	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0069	CP002522.2	68451	69089	-	GCA_003012895.2_ASM301289v2_CDS_0984	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0070	CP002522.2	69263	70288	+	GCA_005280355.1_ASM528035v1_CDS_2805	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0071	CP002522.2	70313	71461	+	GCA_000015425.1_ASM1542v1_CDS_0049	1	persistent	3	0	0
GCA_000189735.2_ASM18973v2_CDS_0073	CP002522.2	72627	74795	+	GCA_002009115.1_ASM200911v1_CDS_1692	1	persistent	3	0	1
GCA_000189735.2_ASM18973v2_CDS_0074	CP002522.2	75241	75408	+	GCA_002009115.1_ASM200911v1_CDS_1691	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0075	CP002522.2	75405	76250	-	GCA_005280355.1_ASM528035v1_CDS_2800	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0076	CP002522.2	76422	76991	+	GCA_002009115.1_ASM200911v1_CDS_1689	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0077	CP002522.2	77073	78614	+	GCA_002009115.1_ASM200911v1_CDS_1688	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0078	CP002522.2	78660	79355	-	GCA_002009115.1_ASM200911v1_CDS_1687	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0079	CP002522.2	79407	80129	-	GCA_002009115.1_ASM200911v1_CDS_1686	1	persistent	2	0	2
GCA_000189735.2_ASM18973v2_CDS_0080	CP002522.2	80320	82506	-	GCA_000307975.2_ASM30797v2_CDS_0999	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0081	CP002522.2	82526	82954	-	GCA_005280355.1_ASM528035v1_CDS_2794	1	persistent	2	0	2
GCA_000189735.2_ASM18973v2_CDS_0082	CP002522.2	82959	84059	-	GCA_000307975.2_ASM30797v2_CDS_0997	1	persistent	2	0	1
GCA_000189735.2_ASM18973v2_CDS_0083	CP002522.2	84414	85688	+	GCA_005280395.1_ASM528039v1_CDS_3231	1	persistent	1	0	6
GCA_000189735.2_ASM18973v2_CDS_0084	CP002522.2	85702	86898	+	GCA_000189735.2_ASM18973v2_CDS_0084	1	cloud	1	0	1
GCA_000189735.2_ASM18973v2_CDS_0085	CP002522.2	86898	88046	+	GCA_000189735.2_ASM18973v2_CDS_0085	1	cloud	0	0	2
GCA_000189735.2_ASM18973v2_CDS_0086	CP002522.2	88052	89188	+	GCA_005280355.1_ASM528035v1_CDS_2789	1	cloud	0	0	2
GCA_000189735.2_ASM18973v2_CDS_0087	CP002522.2	89178	90272	+	GCA_003627485.2_ASM362748v2_CDS_0181	1	cloud	0	0	2
GCA_000189735.2_ASM18973v2_CDS_0088	CP002522.2	90273	90914	+	GCA_005280395.1_ASM528039v1_CDS_3225	1	cloud	0	0	2
GCA_000189735.2_ASM18973v2_CDS_0089	CP002522.2	90907	91968	+	GCA_003627485.2_ASM362748v2_CDS_0179	1	cloud	0	0	4
GCA_000189735.2_ASM18973v2_CDS_0090	CP002522.2	91968	92675	+	GCA_000189735.2_ASM18973v2_CDS_0090	1	cloud	0	0	2
GCA_000189735.2_ASM18973v2_CDS_0091	CP002522.2	92672	93871	+	GCA_000189735.2_ASM18973v2_CDS_0091	1	cloud	0	0	2
GCA_000189735.2_ASM18973v2_CDS_0092	CP002522.2	93861	94802	+	GCA_000189735.2_ASM18973v2_CDS_0092	1	cloud	0	0	2
GCA_000189735.2_ASM18973v2_CDS_0093	CP002522.2	94820	95881	+	GCA_000189735.2_ASM18973v2_CDS_0093	1	cloud	0	0	2
GCA_000189735.2_ASM18973v2_CDS_0094	CP002522.2	95903	96979	+	GCA_000189735.2_ASM18973v2_CDS_0094	1	cloud	0	0	2
GCA_000189735.2_ASM18973v2_CDS_0095	CP002522.2	96979	98037	+	GCA_000189735.2_ASM18973v2_CDS_0095	1	cloud	0	0	2
GCA_000189735.2_ASM18973v2_CDS_0096	CP002522.2	98418	99038	+	GCA_000015425.1_ASM1542v1_CDS_0072	1	cloud	1	0	3
GCA_000189735.2_ASM18973v2_CDS_0097	CP002522.2	99063	99938	+	GCA_005280355.1_ASM528035v1_CDS_2766	1	persistent	1	0	3
GCA_000189735.2_ASM18973v2_CDS_0098	CP002522.2	100054	101316	+	GCA_005280355.1_ASM528035v1_CDS_2765	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0099	CP002522.2	101313	102983	+	GCA_005280355.1_ASM528035v1_CDS_2764	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0100	CP002522.2	102976	103992	+	GCA_003012895.2_ASM301289v2_CDS_1019	1	persistent	2	0	2
GCA_000189735.2_ASM18973v2_CDS_0101	CP002522.2	104037	105407	-	GCA_005280355.1_ASM528035v1_CDS_2762	1	persistent	2	0	3
GCA_000189735.2_ASM18973v2_CDS_0102	CP002522.2	105787	107448	+	GCA_003627485.2_ASM362748v2_CDS_0154	1	persistent	2	0	2
GCA_000189735.2_ASM18973v2_CDS_0103	CP002522.2	107468	108220	+	GCA_003627485.2_ASM362748v2_CDS_0153	1	persistent	2	0	1
GCA_000189735.2_ASM18973v2_CDS_0104	CP002522.2	108217	109368	+	GCA_003627485.2_ASM362748v2_CDS_0152	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0105	CP002522.2	109660	111366	+	GCA_002009115.1_ASM200911v1_CDS_1662	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0106	CP002522.2	111415	112629	-	GCA_003627485.2_ASM362748v2_CDS_0150	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0107	CP002522.2	113145	113855	+	GCA_002009115.1_ASM200911v1_CDS_1660	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0108	CP002522.2	113848	114732	+	GCA_003627485.2_ASM362748v2_CDS_0148	1	persistent	2	0	1
GCA_000189735.2_ASM18973v2_CDS_0109	CP002522.2	114998	116155	+	GCA_003627485.2_ASM362748v2_CDS_0147	1	persistent	2	0	1
GCA_000189735.2_ASM18973v2_CDS_0110	CP002522.2	116155	118761	+	GCA_003627485.2_ASM362748v2_CDS_0146	1	persistent	1	1	4
GCA_000189735.2_ASM18973v2_CDS_0111	CP002522.2	118920	119186	+	GCA_002009115.1_ASM200911v1_CDS_1656	1	shell	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0112	CP002522.2	119776	120351	+	GCA_002762545.2_ASM276254v2_CDS_1227	1	persistent	1	1	4
GCA_000189735.2_ASM18973v2_CDS_0113	CP002522.2	120606	120947	-	GCA_005280395.1_ASM528039v1_CDS_3192	1	cloud	2	0	1
GCA_000189735.2_ASM18973v2_CDS_0114	CP002522.2	121167	121451	-	GCA_002009115.1_ASM200911v1_CDS_1652	1	cloud	1	0	2
GCA_000189735.2_ASM18973v2_CDS_0115	CP002522.2	122120	123349	+	GCA_000307975.2_ASM30797v2_CDS_0965	1	persistent	2	0	4
GCA_000189735.2_ASM18973v2_CDS_0116	CP002522.2	123447	124148	-	GCA_000307975.2_ASM30797v2_CDS_0964	1	persistent	2	1	5
GCA_000189735.2_ASM18973v2_CDS_0117	CP002522.2	124950	125078	+	GCA_000307975.2_ASM30797v2_CDS_0961	2	persistent	2	0	2
GCA_000189735.2_ASM18973v2_CDS_0118	CP002522.2	125133	125651	+	GCA_000307975.2_ASM30797v2_CDS_0961	2	persistent	2	0	2
GCA_000189735.2_ASM18973v2_CDS_0119	CP002522.2	125763	126428	+	GCA_000189735.2_ASM18973v2_CDS_0119	1	persistent	2	0	1
GCA_000189735.2_ASM18973v2_CDS_0120	CP002522.2	126539	126913	+	GCA_003012895.2_ASM301289v2_CDS_1048	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0121	CP002522.2	126942	127322	+	GCA_003627485.2_ASM362748v2_CDS_0136	1	persistent	2	0	1
GCA_000189735.2_ASM18973v2_CDS_0122	CP002522.2	127367	129457	-	GCA_002009115.1_ASM200911v1_CDS_1643	1	persistent	2	0	1
GCA_000189735.2_ASM18973v2_CDS_0123	CP002522.2	129533	130678	+	GCA_005280355.1_ASM528035v1_CDS_2733	1	persistent	2	0	1
GCA_000189735.2_ASM18973v2_CDS_0124	CP002522.2	130719	131186	-	GCA_005280355.1_ASM528035v1_CDS_2732	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0125	CP002522.2	131323	132588	+	GCA_005280355.1_ASM528035v1_CDS_2731	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0126	CP002522.2	132609	133712	+	GCA_005280355.1_ASM528035v1_CDS_2730	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0127	CP002522.2	133723	134082	+	GCA_002762545.2_ASM276254v2_CDS_1204	1	persistent	3	0	0
GCA_000189735.2_ASM18973v2_CDS_0128	CP002522.2	134244	135683	+	GCA_002762545.2_ASM276254v2_CDS_1203	2	persistent	5	0	0
GCA_000189735.2_ASM18973v2_CDS_0129	CP002522.2	136054	137484	+	GCA_002762545.2_ASM276254v2_CDS_1203	2	persistent	5	0	0
GCA_000189735.2_ASM18973v2_CDS_0130	CP002522.2	137542	138423	-	GCA_002762545.2_ASM276254v2_CDS_1201	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0131	CP002522.2	138589	140106	+	GCA_002762545.2_ASM276254v2_CDS_1200	1	persistent	3	0	0
GCA_000189735.2_ASM18973v2_CDS_0132	CP002522.2	140118	141008	+	GCA_002762545.2_ASM276254v2_CDS_1199	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0133	CP002522.2	141090	142739	+	GCA_002762545.2_ASM276254v2_CDS_1198	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0134	CP002522.2	142751	143878	+	GCA_002762545.2_ASM276254v2_CDS_1197	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0135	CP002522.2	143900	144673	+	GCA_002762545.2_ASM276254v2_CDS_1196	1	persistent	2	0	1
GCA_000189735.2_ASM18973v2_CDS_0136	CP002522.2	144686	145711	+	GCA_002762545.2_ASM276254v2_CDS_1195	1	persistent	2	0	2
GCA_000189735.2_ASM18973v2_CDS_0137	CP002522.2	145831	147183	+	GCA_002009115.1_ASM200911v1_CDS_1628	1	persistent	3	0	1
GCA_000189735.2_ASM18973v2_CDS_0138	CP002522.2	147276	147827	-	GCA_000015425.1_ASM1542v1_CDS_0125	1	persistent	3	0	0
GCA_000189735.2_ASM18973v2_CDS_0139	CP002522.2	147906	148322	-	GCA_002009115.1_ASM200911v1_CDS_1626	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0140	CP002522.2	149082	149798	+	GCA_000015425.1_ASM1542v1_CDS_0127	1	persistent	4	0	0
GCA_000189735.2_ASM18973v2_CDS_0141	CP002522.2	150414	152303	+	GCA_002009115.1_ASM200911v1_CDS_1624	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0142	CP002522.2	152336	154129	+	GCA_002009115.1_ASM200911v1_CDS_1623	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0143	CP002522.2	154126	154386	+	GCA_002009115.1_ASM200911v1_CDS_1622	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0144	CP002522.2	154383	158342	+	GCA_000015425.1_ASM1542v1_CDS_0131	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0145	CP002522.2	158367	162017	+	GCA_003627485.2_ASM362748v2_CDS_0112	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0146	CP002522.2	162014	163288	+	GCA_002762545.2_ASM276254v2_CDS_1184	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0147	CP002522.2	163342	165207	+	GCA_000307975.2_ASM30797v2_CDS_0931	1	persistent	3	0	0
GCA_000189735.2_ASM18973v2_CDS_0148	CP002522.2	165200	165964	+	GCA_002762545.2_ASM276254v2_CDS_1182	1	persistent	3	0	0
GCA_000189735.2_ASM18973v2_CDS_0149	CP002522.2	166331	166639	+	GCA_000307975.2_ASM30797v2_CDS_0929	1	persistent	3	0	1
GCA_000189735.2_ASM18973v2_CDS_0150	CP002522.2	166651	167043	+	GCA_000189735.2_ASM18973v2_CDS_0150	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0151	CP002522.2	167120	167962	+	GCA_005280355.1_ASM528035v1_CDS_2639	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0152	CP002522.2	167973	168359	+	GCA_005280355.1_ASM528035v1_CDS_2638	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0153	CP002522.2	168575	169165	+	GCA_005280355.1_ASM528035v1_CDS_2637	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0154	CP002522.2	169173	169814	-	GCA_005280355.1_ASM528035v1_CDS_2636	1	persistent	2	0	1
GCA_000189735.2_ASM18973v2_CDS_0155	CP002522.2	170008	170445	+	GCA_005280355.1_ASM528035v1_CDS_2635	1	persistent	2	0	1
GCA_000189735.2_ASM18973v2_CDS_0156	CP002522.2	170505	171734	-	GCA_005280355.1_ASM528035v1_CDS_2634	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0157	CP002522.2	172110	173678	+	GCA_002762545.2_ASM276254v2_CDS_1171	1	persistent	2	0	1
GCA_000189735.2_ASM18973v2_CDS_0158	CP002522.2	173744	174532	+	GCA_003012895.2_ASM301289v2_CDS_1079	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0159	CP002522.2	174755	175282	+	GCA_003012895.2_ASM301289v2_CDS_1080	1	persistent	3	0	1
GCA_000189735.2_ASM18973v2_CDS_0160	CP002522.2	175343	175648	+	GCA_003012895.2_ASM301289v2_CDS_1081	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0161	CP002522.2	175805	176752	+	GCA_002762545.2_ASM276254v2_CDS_1167	1	persistent	3	0	0
GCA_000189735.2_ASM18973v2_CDS_0162	CP002522.2	176749	177156	+	GCA_002762545.2_ASM276254v2_CDS_1166	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0163	CP002522.2	177269	177937	+	GCA_002762545.2_ASM276254v2_CDS_1165	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0164	CP002522.2	177981	178607	-	GCA_002762545.2_ASM276254v2_CDS_1164	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0165	CP002522.2	178761	180551	-	GCA_002762545.2_ASM276254v2_CDS_1163	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0166	CP002522.2	181047	182744	+	GCA_002762545.2_ASM276254v2_CDS_1162	1	persistent	2	0	1
GCA_000189735.2_ASM18973v2_CDS_0167	CP002522.2	182789	183709	-	GCA_002009115.1_ASM200911v1_CDS_1595	1	persistent	2	0	1
GCA_000189735.2_ASM18973v2_CDS_0168	CP002522.2	183867	184493	+	GCA_002009115.1_ASM200911v1_CDS_1594	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0169	CP002522.2	184495	185304	-	GCA_000015425.1_ASM1542v1_CDS_0158	1	persistent	2	0	1
GCA_000189735.2_ASM18973v2_CDS_0170	CP002522.2	185308	186087	-	GCA_000015425.1_ASM1542v1_CDS_0159	1	persistent	2	0	1
GCA_000189735.2_ASM18973v2_CDS_0171	CP002522.2	186069	186566	-	GCA_000015425.1_ASM1542v1_CDS_0160	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0172	CP002522.2	186694	187533	+	GCA_002009115.1_ASM200911v1_CDS_1590	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0173	CP002522.2	187703	188101	+	GCA_002009115.1_ASM200911v1_CDS_1589	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0174	CP002522.2	188206	189081	+	GCA_003627485.2_ASM362748v2_CDS_0082	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0175	CP002522.2	189166	189411	+	GCA_003627485.2_ASM362748v2_CDS_0081	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0176	CP002522.2	189450	189920	+	GCA_000307975.2_ASM30797v2_CDS_0901	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0177	CP002522.2	189933	190469	+	GCA_000189735.2_ASM18973v2_CDS_0177	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0178	CP002522.2	190516	192060	+	GCA_000189735.2_ASM18973v2_CDS_0178	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0179	CP002522.2	192138	193007	+	GCA_000307975.2_ASM30797v2_CDS_0898	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0180	CP002522.2	193038	194432	+	GCA_000307975.2_ASM30797v2_CDS_0897	1	persistent	2	0	0
GCA_000189735.2_ASM18973v2_CDS_0181	CP002522.2	194450	194869	+	GCA_000189735.2_ASM18973v2_CDS_0181	1	persistent	2	0	1
