#duplication_margin=0.05
persistent_family	duplication_ratio	mean_presence	is_single_copy_marker
GCA_003627485.2_ASM362748v2_CDS_1938	0.1	1.2	False
GCA_003627485.2_ASM362748v2_CDS_2034	0.1	1.1	False
GCA_003627485.2_ASM362748v2_CDS_2066	0.1	1.1	False
GCA_003627485.2_ASM362748v2_CDS_2098	0.1	1.1	False
GCA_003627485.2_ASM362748v2_CDS_2194	0.0	1.0	True
GCA_003627485.2_ASM362748v2_CDS_2290	0.0	1.0	True
GCA_003627485.2_ASM362748v2_CDS_2322	0.1	1.1	False
GCA_003627485.2_ASM362748v2_CDS_2482	0.0	1.0	True
GCA_003627485.2_ASM362748v2_CDS_2514	0.1	1.1	False
GCA_003627485.2_ASM362748v2_CDS_2387	0.0	1.0	True
GCA_003627485.2_ASM362748v2_CDS_2483	0.143	1.143	False
GCA_003627485.2_ASM362748v2_CDS_2771	0.1	1.1	False
GCA_003627485.2_ASM362748v2_CDS_2803	0.0	1.0	True
GCA_003627485.2_ASM362748v2_CDS_3540	0.0	1.0	True
GCA_003627485.2_ASM362748v2_CDS_3636	0.0	1.0	True
GCA_003627485.2_ASM362748v2_CDS_3669	0.0	1.0	True
GCA_003627485.2_ASM362748v2_CDS_3701	0.1	1.1	False
GCA_003627485.2_ASM362748v2_CDS_3733	0.0	1.0	True
GCA_003627485.2_ASM362748v2_CDS_3861	0.0	1.0	True
GCA_003627485.2_ASM362748v2_CDS_3893	0.0	1.0	True
GCA_003627485.2_ASM362748v2_CDS_3925	0.0	1.0	True
GCA_003627485.2_ASM362748v2_CDS_3957	0.1	1.1	False
GCA_005280395.1_ASM528039v1_CDS_0086	0.0	1.0	True
GCA_005280395.1_ASM528039v1_CDS_0534	0.0	1.0	True
GCA_005280395.1_ASM528039v1_CDS_0630	0.0	1.0	True
GCA_005280395.1_ASM528039v1_CDS_0758	0.0	1.0	True
GCA_005280395.1_ASM528039v1_CDS_0822	0.375	1.375	False
GCA_005280395.1_ASM528039v1_CDS_1270	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_0375	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_0503	0.556	1.778	False
GCA_002009115.1_ASM200911v1_CDS_0535	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_0599	0.1	1.1	False
GCA_002009115.1_ASM200911v1_CDS_0663	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_0695	0.125	1.125	False
GCA_002009115.1_ASM200911v1_CDS_0759	0.143	1.143	False
GCA_002009115.1_ASM200911v1_CDS_0823	0.1	1.1	False
GCA_002009115.1_ASM200911v1_CDS_0855	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_0920	0.1	1.1	False
GCA_002009115.1_ASM200911v1_CDS_0952	0.1	1.1	False
GCA_002009115.1_ASM200911v1_CDS_1016	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_1048	0.2	1.3	False
GCA_002009115.1_ASM200911v1_CDS_1080	0.1	1.1	False
GCA_002009115.1_ASM200911v1_CDS_1112	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_1144	0.2	1.2	False
GCA_002009115.1_ASM200911v1_CDS_1176	0.125	1.125	False
GCA_002009115.1_ASM200911v1_CDS_1240	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_1272	0.1	1.2	False
GCA_002009115.1_ASM200911v1_CDS_1336	0.1	1.1	False
GCA_002009115.1_ASM200911v1_CDS_1368	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_1689	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_1722	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_1818	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_1882	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_1914	0.1	1.1	False
GCA_002009115.1_ASM200911v1_CDS_2074	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_2362	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_2778	0.1	1.1	False
GCA_002009115.1_ASM200911v1_CDS_2842	0.3	1.6	False
GCA_000189735.2_ASM18973v2_CDS_0535	0.1	1.2	False
GCA_000189735.2_ASM18973v2_CDS_0567	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_0631	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_0663	0.3	1.3	False
GCA_000189735.2_ASM18973v2_CDS_0791	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_0919	0.143	1.143	False
GCA_000189735.2_ASM18973v2_CDS_1207	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_1303	0.2	1.2	False
GCA_000189735.2_ASM18973v2_CDS_1431	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_1463	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_1495	0.9	1.9	False
GCA_000189735.2_ASM18973v2_CDS_1527	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_1911	0.2	1.2	False
GCA_000189735.2_ASM18973v2_CDS_2071	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_2135	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_2327	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_2359	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_2647	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_2999	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_3031	0.2	1.2	False
GCA_000189735.2_ASM18973v2_CDS_3095	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_3159	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_3191	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_3543	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_3575	0.1	1.1	False
GCA_000015425.1_ASM1542v1_CDS_1349	0.1	1.1	False
GCA_000015425.1_ASM1542v1_CDS_2341	0.667	1.778	False
GCA_000015425.1_ASM1542v1_CDS_2853	0.0	1.0	True
GCA_000015425.1_ASM1542v1_CDS_2885	0.0	1.0	True
GCA_000015425.1_ASM1542v1_CDS_2917	0.0	1.0	True
GCA_000015425.1_ASM1542v1_CDS_3237	0.0	1.0	True
GCA_000015425.1_ASM1542v1_CDS_3461	0.2	1.2	False
GCA_000015425.1_ASM1542v1_CDS_3525	0.2	1.3	False
GCA_000015425.1_ASM1542v1_CDS_3557	0.0	1.0	True
GCA_000015425.1_ASM1542v1_CDS_3589	0.0	1.0	True
GCA_000015425.1_ASM1542v1_CDS_3685	0.0	1.0	True
GCA_000015425.1_ASM1542v1_CDS_3781	0.1	1.1	False
GCA_000189735.2_ASM18973v2_CDS_0119	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_0311	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_0343	0.1	1.1	False
GCA_003012895.2_ASM301289v2_CDS_2235	0.2	1.2	False
GCA_003012895.2_ASM301289v2_CDS_3163	0.1	1.1	False
GCA_003012895.2_ASM301289v2_CDS_3291	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_1811	0.2	1.3	False
GCA_002762545.2_ASM276254v2_CDS_1908	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_2004	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_2132	0.1	1.2	False
GCA_002762545.2_ASM276254v2_CDS_2644	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_2676	0.0	1.0	True
GCA_000015425.1_ASM1542v1_CDS_1352	0.2	1.2	False
GCA_000015425.1_ASM1542v1_CDS_1672	0.0	1.0	True
GCA_000015425.1_ASM1542v1_CDS_2856	0.0	1.0	True
GCA_000015425.1_ASM1542v1_CDS_3016	0.0	1.0	True
GCA_000015425.1_ASM1542v1_CDS_3240	0.0	1.0	True
GCA_000015425.1_ASM1542v1_CDS_3720	0.0	1.0	True
GCA_000015425.1_ASM1542v1_CDS_3784	0.1	1.1	False
GCA_000189735.2_ASM18973v2_CDS_0315	0.222	1.222	False
GCA_000189735.2_ASM18973v2_CDS_1052	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_1084	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_1788	0.222	1.222	False
GCA_003627485.2_ASM362748v2_CDS_0154	0.1	1.1	False
GCA_003627485.2_ASM362748v2_CDS_1178	0.1	1.1	False
GCA_002009115.1_ASM200911v1_CDS_1922	0.3	1.3	False
GCA_002009115.1_ASM200911v1_CDS_2786	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_3010	0.0	1.0	True
GCA_000015425.1_ASM1542v1_CDS_2348	0.0	1.0	True
GCA_003627485.2_ASM362748v2_CDS_1023	0.286	3.857	False
GCA_003627485.2_ASM362748v2_CDS_1567	0.0	1.0	True
GCA_003627485.2_ASM362748v2_CDS_2783	0.1	1.1	False
GCA_000189735.2_ASM18973v2_CDS_1890	0.0	1.0	True
GCA_003359255.2_ASM335925v2_CDS_1111	1.0	3.7	False
GCA_002762545.2_ASM276254v2_CDS_3693	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_3757	0.286	1.429	False
GCA_002762545.2_ASM276254v2_CDS_3789	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_3821	0.111	1.111	False
GCA_002762545.2_ASM276254v2_CDS_3853	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_3949	0.1	1.1	False
GCA_002762545.2_ASM276254v2_CDS_3981	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_4013	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_4045	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_4141	0.375	1.75	False
GCA_003359255.2_ASM335925v2_CDS_0093	0.0	1.0	True
GCA_003359255.2_ASM335925v2_CDS_0189	0.0	1.0	True
GCA_003359255.2_ASM335925v2_CDS_0573	0.0	1.0	True
GCA_003359255.2_ASM335925v2_CDS_0928	0.0	1.0	True
GCA_003359255.2_ASM335925v2_CDS_0960	0.1	1.2	False
GCA_003359255.2_ASM335925v2_CDS_1024	0.1	1.1	False
GCA_003359255.2_ASM335925v2_CDS_1088	0.0	1.0	True
GCA_003359255.2_ASM335925v2_CDS_1280	0.1	1.1	False
GCA_003359255.2_ASM335925v2_CDS_1344	0.1	1.1	False
GCA_003359255.2_ASM335925v2_CDS_1376	0.0	1.0	True
GCA_003359255.2_ASM335925v2_CDS_1568	0.0	1.0	True
GCA_003359255.2_ASM335925v2_CDS_1664	0.0	1.0	True
GCA_003359255.2_ASM335925v2_CDS_1760	0.0	1.0	True
GCA_003627485.2_ASM362748v2_CDS_2642	0.0	1.0	True
GCA_003627485.2_ASM362748v2_CDS_2674	0.0	1.0	True
GCA_003627485.2_ASM362748v2_CDS_3251	0.0	1.0	True
GCA_003627485.2_ASM362748v2_CDS_3635	0.2	1.2	False
GCA_003627485.2_ASM362748v2_CDS_3732	0.0	1.0	True
GCA_003627485.2_ASM362748v2_CDS_3796	0.143	1.143	False
GCA_003627485.2_ASM362748v2_CDS_3828	0.143	1.143	False
GCA_003627485.2_ASM362748v2_CDS_3892	0.0	1.0	True
GCA_003627485.2_ASM362748v2_CDS_3988	0.125	1.125	False
GCA_005280395.1_ASM528039v1_CDS_0501	0.0	1.0	True
GCA_005280395.1_ASM528039v1_CDS_0533	0.1	1.1	False
GCA_005280395.1_ASM528039v1_CDS_0629	0.0	1.0	True
GCA_005280395.1_ASM528039v1_CDS_0661	0.0	1.0	True
GCA_005280395.1_ASM528039v1_CDS_0693	0.0	1.0	True
GCA_005280395.1_ASM528039v1_CDS_0757	0.0	1.0	True
GCA_005280395.1_ASM528039v1_CDS_0981	0.1	1.1	False
GCA_005280395.1_ASM528039v1_CDS_1237	0.1	1.1	False
GCA_005280395.1_ASM528039v1_CDS_1269	0.1	1.1	False
GCA_005280395.1_ASM528039v1_CDS_1493	0.111	1.111	False
GCA_005280395.1_ASM528039v1_CDS_1525	0.1	1.2	False
GCA_005280395.1_ASM528039v1_CDS_1557	0.1	1.1	False
GCA_000189735.2_ASM18973v2_CDS_0853	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_0885	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_0981	0.143	1.143	False
GCA_000189735.2_ASM18973v2_CDS_1045	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_1077	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_1109	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_1269	0.1	1.1	False
GCA_000189735.2_ASM18973v2_CDS_1365	0.7	1.7	False
GCA_000189735.2_ASM18973v2_CDS_1397	0.2	1.2	False
GCA_000189735.2_ASM18973v2_CDS_1429	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_1461	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_1493	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_1525	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_1589	0.1	1.1	False
GCA_000189735.2_ASM18973v2_CDS_1621	0.1	1.1	False
GCA_000189735.2_ASM18973v2_CDS_1717	0.111	1.111	False
GCA_000189735.2_ASM18973v2_CDS_1877	0.1	1.1	False
GCA_000189735.2_ASM18973v2_CDS_1973	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_2197	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_2229	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_2261	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_2485	0.143	1.143	False
GCA_000189735.2_ASM18973v2_CDS_2997	0.2	1.2	False
GCA_000189735.2_ASM18973v2_CDS_3029	0.2	1.2	False
GCA_000189735.2_ASM18973v2_CDS_3157	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_3189	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_3253	0.286	1.571	False
GCA_000189735.2_ASM18973v2_CDS_3285	0.1	1.1	False
GCA_000189735.2_ASM18973v2_CDS_3349	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_3573	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_3637	0.2	1.2	False
GCA_000189735.2_ASM18973v2_CDS_3733	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_3893	0.0	1.0	True
GCA_000189735.2_ASM18973v2_CDS_3957	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_3034	0.4	1.7	False
GCA_002009115.1_ASM200911v1_CDS_3066	0.3	1.3	False
GCA_002009115.1_ASM200911v1_CDS_3098	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_3194	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_3226	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_3450	0.111	1.111	False
GCA_002009115.1_ASM200911v1_CDS_3642	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_3674	0.1	1.1	False
GCA_002762545.2_ASM276254v2_CDS_0363	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_0395	0.1	1.2	False
GCA_002762545.2_ASM276254v2_CDS_0556	0.2	1.2	False
GCA_002762545.2_ASM276254v2_CDS_0621	0.1	1.1	False
GCA_002762545.2_ASM276254v2_CDS_0653	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_0909	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_0942	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_1102	0.667	2.444	False
GCA_002762545.2_ASM276254v2_CDS_1166	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_1199	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_1455	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_1487	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_1519	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_1551	0.111	1.111	False
GCA_002762545.2_ASM276254v2_CDS_1615	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_1679	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_1711	0.2	1.2	False
GCA_002762545.2_ASM276254v2_CDS_1743	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_1775	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_1807	0.2	1.2	False
GCA_002762545.2_ASM276254v2_CDS_1872	0.2	1.3	False
GCA_002762545.2_ASM276254v2_CDS_1936	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_2064	0.2	1.2	False
GCA_002009115.1_ASM200911v1_CDS_2875	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_2939	0.222	1.222	False
GCA_002009115.1_ASM200911v1_CDS_3003	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_3067	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_3099	0.2	1.4	False
GCA_002009115.1_ASM200911v1_CDS_3195	0.111	1.111	False
GCA_002009115.1_ASM200911v1_CDS_3227	0.0	1.0	True
GCA_002009115.1_ASM200911v1_CDS_3451	0.125	1.125	False
GCA_002009115.1_ASM200911v1_CDS_3483	0.111	1.222	False
GCA_002009115.1_ASM200911v1_CDS_3675	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_0396	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_0461	0.2	1.2	False
GCA_002762545.2_ASM276254v2_CDS_0493	0.2	1.2	False
GCA_002762545.2_ASM276254v2_CDS_0557	0.2	1.2	False
GCA_002762545.2_ASM276254v2_CDS_0622	0.1	1.1	False
GCA_002762545.2_ASM276254v2_CDS_0910	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_1103	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_1167	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_1200	0.1	1.1	False
GCA_002762545.2_ASM276254v2_CDS_1328	0.1	1.1	False
GCA_002762545.2_ASM276254v2_CDS_1488	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_1520	0.1	1.1	False
GCA_002762545.2_ASM276254v2_CDS_1552	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_1584	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_1680	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_1744	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_1808	0.111	1.222	False
GCA_002762545.2_ASM276254v2_CDS_1840	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_1905	0.1	1.1	False
GCA_002762545.2_ASM276254v2_CDS_2130	0.2	1.2	False
GCA_002762545.2_ASM276254v2_CDS_2546	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_2578	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_2610	0.2	1.2	False
GCA_002762545.2_ASM276254v2_CDS_2642	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_2674	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_2994	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_3026	0.0	1.0	True
GCA_002762545.2_ASM276254v2_CDS_3442	0.3	1.4	False
GCA_002762545.2_ASM276254v2_CDS_3538	0.5	2.375	False
GCA_002762545.2_ASM276254v2_CDS_4018	0.0	1.0	True
GCA_003359255.2_ASM335925v2_CDS_0290	0.1	1.1	False
GCA_003359255.2_ASM335925v2_CDS_0740	0.0	1.0	True
GCA_003359255.2_ASM335925v2_CDS_0933	0.0	1.0	True
GCA_003359255.2_ASM335925v2_CDS_0965	0.0	1.0	True
GCA_005280355.1_ASM528035v1_CDS_0206	0.0	1.0	True
GCA_005280355.1_ASM528035v1_CDS_0270	0.0	1.0	True
GCA_005280355.1_ASM528035v1_CDS_1102	0.4	1.6	False
GCA_005280355.1_ASM528035v1_CDS_1134	0.0	1.0	True
GCA_005280355.1_ASM528035v1_CDS_1262	0.111	1.111	False
GCA_005280355.1_ASM528035v1_CDS_1390	0.0	1.0	True
GCA_005280355.1_ASM528035v1_CDS_1454	0.0	1.0	True
GCA_005280355.1_ASM528035v1_CDS_1807	0.167	1.167	False
