#duplication_margin=0.05
persistent_family	duplication_ratio	mean_presence	is_single_copy_marker
GCF_009914375.1_ASM991437v1_CDS_2224	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_2352	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_2480	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_2608	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_1553	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_1681	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_1713	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_1777	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_1809	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_1841	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_1873	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_1937	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_2033	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_2481	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_2513	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_2545	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_2609	0.0	1.0	True
GCF_002953575.2_ASM295357v2_CDS_0046	0.0	1.0	True
GCF_002953575.2_ASM295357v2_CDS_0110	0.0	1.0	True
GCF_002953575.2_ASM295357v2_CDS_0144	0.0	1.0	True
GCF_002953575.2_ASM295357v2_CDS_1138	0.0	1.0	True
GCF_002953575.2_ASM295357v2_CDS_1170	0.0	1.0	True
GCF_002953575.2_ASM295357v2_CDS_1202	0.0	1.0	True
GCF_002953575.2_ASM295357v2_CDS_1234	0.0	1.0	True
GCF_002953575.2_ASM295357v2_CDS_1266	0.0	1.0	True
GCF_002953575.2_ASM295357v2_CDS_1298	0.0	1.0	True
GCF_002953575.2_ASM295357v2_CDS_1362	0.0	1.0	True
GCF_002953575.2_ASM295357v2_CDS_1490	0.0	1.0	True
GCF_002953575.2_ASM295357v2_CDS_1554	0.0	1.0	True
GCF_002953575.2_ASM295357v2_CDS_1586	0.0	1.0	True
GCF_002953575.2_ASM295357v2_CDS_1618	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0905	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0937	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0969	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1193	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1225	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1449	0.1	1.1	False
GCF_009914415.1_ASM991441v1_CDS_1481	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1545	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1609	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1641	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1897	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1929	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1961	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1993	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2250	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2282	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2314	0.0	1.0	True
GCF_009914435.1_ASM991443v1_CDS_0033	0.0	1.0	True
GCF_009914435.1_ASM991443v1_CDS_0065	0.0	1.0	True
GCF_009914435.1_ASM991443v1_CDS_0097	0.143	1.143	False
GCF_009914435.1_ASM991443v1_CDS_0323	0.0	1.0	True
GCF_009914435.1_ASM991443v1_CDS_0420	0.0	1.0	True
GCF_009914435.1_ASM991443v1_CDS_0645	0.0	1.0	True
GCF_009914435.1_ASM991443v1_CDS_0677	0.0	1.0	True
GCF_009914435.1_ASM991443v1_CDS_0709	0.0	1.0	True
GCF_009914435.1_ASM991443v1_CDS_0741	0.0	1.0	True
GCF_009914435.1_ASM991443v1_CDS_0805	0.0	1.0	True
GCF_009914435.1_ASM991443v1_CDS_0901	0.0	1.0	True
GCF_009914435.1_ASM991443v1_CDS_0933	0.0	1.0	True
GCF_009914435.1_ASM991443v1_CDS_0965	0.0	1.0	True
GCF_009914435.1_ASM991443v1_CDS_0997	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_1494	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_1526	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_1590	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_1622	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_1686	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_1718	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_1750	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_1846	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_2167	0.5	2.0	False
GCF_009914395.1_ASM991439v1_CDS_2295	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_2615	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_2935	0.4	1.6	False
GCF_009296145.1_ASM929614v1_CDS_0044	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0268	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0620	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0748	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0877	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_1133	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0040	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0072	0.1	1.2	False
GCF_009914415.1_ASM991441v1_CDS_0330	0.1	1.1	False
GCF_009914415.1_ASM991441v1_CDS_0619	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1228	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1260	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1420	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1868	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1964	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1996	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2060	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2189	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2285	0.0	1.0	True
GCF_002953575.2_ASM295357v2_CDS_1528	0.0	1.0	True
GCF_002953575.2_ASM295357v2_CDS_2201	0.0	1.0	True
GCF_002953575.2_ASM295357v2_CDS_2649	0.0	1.0	True
GCF_002953575.2_ASM295357v2_CDS_2681	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_0622	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_0750	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_1230	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_2223	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_2480	0.0	1.0	True
GCF_009734145.1_ASM973414v1_CDS_1510	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_2334	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_2366	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_2335	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_2367	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_1051	0.125	1.125	False
GCA_010918035.1_ASM1091803v1_CDS_2936	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_1470	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_1631	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_1852	0.8	10.9	False
GCF_009296145.1_ASM929614v1_CDS_2140	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_0999	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_0325	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_0933	0.125	1.125	False
GCF_009914395.1_ASM991439v1_CDS_2764	0.0	1.0	True
GCF_009734145.1_ASM973414v1_CDS_2134	0.0	1.0	True
GCF_009734145.1_ASM973414v1_CDS_2297	0.7	1.8	False
GCA_010918035.1_ASM1091803v1_CDS_2469	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0033	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0097	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0161	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0195	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0227	0.7	5.3	False
GCF_009914415.1_ASM991441v1_CDS_0291	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0323	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0387	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0419	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0451	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0484	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0516	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0580	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0612	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0677	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0709	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0773	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0805	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0837	0.111	1.222	False
GCF_009914415.1_ASM991441v1_CDS_0869	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0901	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0933	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1029	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1093	0.2	1.2	False
GCF_009914415.1_ASM991441v1_CDS_1125	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1157	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1189	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1221	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1253	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1285	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1317	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1349	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1381	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1445	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1509	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1541	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1573	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1605	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1637	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1797	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1829	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1893	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1925	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1989	0.2	1.2	False
GCF_009914415.1_ASM991441v1_CDS_2053	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2085	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2118	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2150	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2214	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2246	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2278	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2310	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2342	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2374	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2406	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2502	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2534	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2566	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2598	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2630	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2662	0.0	1.0	True
GCF_009914435.1_ASM991443v1_CDS_0029	0.0	1.0	True
GCF_009914435.1_ASM991443v1_CDS_0061	0.0	1.0	True
GCF_009914435.1_ASM991443v1_CDS_0093	0.0	1.0	True
GCF_009914435.1_ASM991443v1_CDS_0127	0.0	1.0	True
GCF_009914435.1_ASM991443v1_CDS_0159	0.0	1.0	True
GCF_009914435.1_ASM991443v1_CDS_0319	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0264	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0296	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0328	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0360	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0392	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0488	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0520	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0552	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0584	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0648	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0744	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0841	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0905	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0969	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_1033	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_1129	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_1161	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_1321	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_1353	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_1449	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_1545	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_1609	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_1641	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_1673	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_1705	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_1769	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_1801	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_1833	1.0	2.0	False
GCF_009296145.1_ASM929614v1_CDS_1897	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_1961	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_2025	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_2089	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_2217	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_2281	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_2313	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_2668	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_2798	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_2894	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_2926	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_0020	0.2	1.2	False
GCF_010917815.1_ASM1091781v1_CDS_0180	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_0212	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_0038	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_0070	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_0102	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_0134	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_0294	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_0775	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_1127	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_1351	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_1479	0.5	1.5	False
GCA_010918035.1_ASM1091803v1_CDS_1511	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_1895	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_1991	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_2055	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_2087	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_2313	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_2345	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_2409	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_2473	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_2538	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_2668	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_0015	0.1	1.1	False
GCF_009914395.1_ASM991439v1_CDS_0724	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_1076	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_1524	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_1556	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_1588	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_1620	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_1748	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_1972	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_2036	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_2133	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_2229	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_2293	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_2613	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0138	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0522	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0554	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0586	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_0618	0.0	1.0	True
GCF_009734145.1_ASM973414v1_CDS_2432	0.0	1.0	True
GCF_009734145.1_ASM973414v1_CDS_2689	0.0	1.0	True
GCF_009734145.1_ASM973414v1_CDS_2721	0.0	1.0	True
GCF_009734145.1_ASM973414v1_CDS_2785	0.0	1.0	True
GCF_009734145.1_ASM973414v1_CDS_2945	0.0	1.0	True
GCF_009734145.1_ASM973414v1_CDS_2979	0.0	1.0	True
GCF_009734145.1_ASM973414v1_CDS_3011	0.0	1.0	True
GCF_009734145.1_ASM973414v1_CDS_3043	0.0	1.0	True
GCF_009734145.1_ASM973414v1_CDS_3075	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_0565	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_0597	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_0981	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_1525	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_1557	0.1	1.1	False
GCF_009914395.1_ASM991439v1_CDS_1589	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_1621	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_1717	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_1749	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_2070	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_2102	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_2134	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_2198	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_2262	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_2294	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_1997	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_2029	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_2093	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_2898	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_2962	0.3	1.5	False
GCF_010917815.1_ASM1091781v1_CDS_0024	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_0536	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_0568	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_0600	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_0728	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_0857	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_0889	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_0985	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_0153	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_0281	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_0345	0.2	1.2	False
GCF_010917815.1_ASM1091781v1_CDS_0537	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_0569	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_0601	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_0890	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_0986	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_1114	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_1436	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_1500	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_1725	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_2205	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_2366	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_2398	0.0	1.0	True
GCF_009914475.1_ASM991447v1_CDS_2586	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_0620	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_1356	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_2221	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0621	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_0974	0.2	1.2	False
GCF_009914415.1_ASM991441v1_CDS_1006	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1038	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1390	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1454	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1838	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1870	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1934	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1966	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1998	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2030	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_2799	0.0	1.0	True
GCF_009914435.1_ASM991443v1_CDS_0264	0.0	1.0	True
GCF_002953575.2_ASM295357v2_CDS_1562	0.0	1.0	True
GCF_002953575.2_ASM295357v2_CDS_2651	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1136	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1840	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1904	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1968	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_0382	0.0	1.0	True
GCF_010917815.1_ASM1091781v1_CDS_0831	0.0	1.0	True
GCF_009734145.1_ASM973414v1_CDS_1959	0.0	1.0	True
GCF_009734145.1_ASM973414v1_CDS_2119	0.0	1.0	True
GCF_009914475.1_ASM991447v1_CDS_0540	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_2402	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_2336	0.0	1.0	True
GCF_002953575.2_ASM295357v2_CDS_2851	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_1847	0.0	1.0	True
GCA_010918035.1_ASM1091803v1_CDS_2522	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_2020	0.0	1.0	True
GCF_009914415.1_ASM991441v1_CDS_1148	0.2	1.2	False
GCF_009914435.1_ASM991443v1_CDS_0730	0.0	1.0	True
GCF_009914375.1_ASM991437v1_CDS_2731	0.0	1.0	True
GCF_009296145.1_ASM929614v1_CDS_2180	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_0208	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_0304	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_0433	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_0465	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_0529	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_0562	0.0	1.0	True
GCF_009914395.1_ASM991439v1_CDS_0690	0.0	1.0	True
