module_id	family_id
module_40	GCF_004295305.1_ASM429530v1_CDS_1202
module_40	GCF_004295305.1_ASM429530v1_CDS_2808
module_39	GCF_004295305.1_ASM429530v1_CDS_1176
module_39	GCF_004295305.1_ASM429530v1_CDS_1175
module_39	GCF_004295305.1_ASM429530v1_CDS_2834
module_65	GCF_002082665.1_ASM208266v1_CDS_2554
module_65	GCF_002082665.1_ASM208266v1_CDS_2553
module_65	GCF_002082665.1_ASM208266v1_CDS_2551
module_65	GCA_003359355.2_ASM335935v2_CDS_2964
module_65	GCF_002951295.1_ASM295129v1_CDS_1988
module_33	GCA_003359395.2_ASM335939v2_CDS_5650
module_33	GCA_003359435.2_ASM335943v2_CDS_4632
module_33	GCA_003359395.2_ASM335939v2_CDS_5646
module_33	GCA_003359435.2_ASM335943v2_CDS_4629
module_70	GCA_003359505.2_ASM335950v2_CDS_4388
module_70	GCA_003359505.2_ASM335950v2_CDS_4385
module_70	GCA_003359505.2_ASM335950v2_CDS_4387
module_60	GCF_002951295.1_ASM295129v1_CDS_1458
module_60	GCF_002951295.1_ASM295129v1_CDS_1461
module_60	GCF_002951295.1_ASM295129v1_CDS_1459
module_60	GCF_002951295.1_ASM295129v1_CDS_1460
module_60	GCF_002951295.1_ASM295129v1_CDS_1457
module_60	GCF_002951295.1_ASM295129v1_CDS_1462
module_37	GCF_004295305.1_ASM429530v1_CDS_0219
module_37	GCF_004295305.1_ASM429530v1_CDS_0220
module_37	GCF_004295305.1_ASM429530v1_CDS_0218
module_37	GCF_004295305.1_ASM429530v1_CDS_0221
module_37	GCF_004295305.1_ASM429530v1_CDS_0223
module_37	GCF_004295305.1_ASM429530v1_CDS_0226
module_37	GCF_004295305.1_ASM429530v1_CDS_0227
module_37	GCF_004295305.1_ASM429530v1_CDS_0215
module_37	GCF_004295305.1_ASM429530v1_CDS_0222
module_37	GCF_004295305.1_ASM429530v1_CDS_0224
module_37	GCF_004295305.1_ASM429530v1_CDS_0229
module_37	GCF_000814165.3_ASM81416v3_CDS_0208
module_37	GCF_004295305.1_ASM429530v1_CDS_0228
module_37	GCF_004295305.1_ASM429530v1_CDS_0225
module_37	GCF_004295305.1_ASM429530v1_CDS_0217
module_38	GCF_004295305.1_ASM429530v1_CDS_0350
module_38	GCF_004295305.1_ASM429530v1_CDS_0349
module_38	GCF_004295305.1_ASM429530v1_CDS_0354
module_38	GCF_004295305.1_ASM429530v1_CDS_0352
module_38	GCF_000814165.3_ASM81416v3_CDS_0343
module_38	GCF_004295305.1_ASM429530v1_CDS_0355
module_38	GCF_004295305.1_ASM429530v1_CDS_0351
module_69	GCF_000814165.3_ASM81416v3_CDS_0824
module_69	GCF_002951295.1_ASM295129v1_CDS_2290
module_69	GCF_000814165.3_ASM81416v3_CDS_0821
module_69	GCF_000814165.3_ASM81416v3_CDS_0828
module_69	GCF_000814165.3_ASM81416v3_CDS_0829
module_69	GCF_000814165.3_ASM81416v3_CDS_0822
module_69	GCF_000814165.3_ASM81416v3_CDS_0823
module_64	GCF_003143895.1_ASM314389v1_CDS_2287
module_64	GCA_003359505.2_ASM335950v2_CDS_3561
module_64	GCF_002082665.1_ASM208266v1_CDS_2504
module_18	GCA_003359435.2_ASM335943v2_CDS_2882
module_18	GCA_003359435.2_ASM335943v2_CDS_2883
module_18	GCA_003359355.2_ASM335935v2_CDS_3662
module_34	GCA_003359435.2_ASM335943v2_CDS_4636
module_34	GCA_003359395.2_ASM335939v2_CDS_5659
module_34	GCA_003359355.2_ASM335935v2_CDS_6100
module_15	GCA_003359395.2_ASM335939v2_CDS_2717
module_15	GCF_003143895.1_ASM314389v1_CDS_1796
module_15	GCF_002082665.1_ASM208266v1_CDS_1572
module_15	GCA_003359355.2_ASM335935v2_CDS_3044
module_15	GCA_003359395.2_ASM335939v2_CDS_2716
module_15	GCF_002082665.1_ASM208266v1_CDS_1577
module_15	GCA_003359435.2_ASM335943v2_CDS_2338
module_15	GCF_002082665.1_ASM208266v1_CDS_1573
module_62	GCF_002951295.1_ASM295129v1_CDS_1833
module_62	GCF_002951295.1_ASM295129v1_CDS_1834
module_62	GCA_003359505.2_ASM335950v2_CDS_3413
module_62	GCF_002951295.1_ASM295129v1_CDS_1837
module_62	GCF_002951295.1_ASM295129v1_CDS_1839
module_62	GCF_002951295.1_ASM295129v1_CDS_1841
module_62	GCF_002951295.1_ASM295129v1_CDS_1838
module_62	GCF_002951295.1_ASM295129v1_CDS_1836
module_62	GCA_003359375.2_ASM335937v2_CDS_3359
module_62	GCF_002951295.1_ASM295129v1_CDS_1840
module_36	GCA_003359505.2_ASM335950v2_CDS_4898
module_36	GCA_003359435.2_ASM335943v2_CDS_4815
module_36	GCA_003359505.2_ASM335950v2_CDS_4900
module_16	GCF_002082665.1_ASM208266v1_CDS_0316
module_16	GCA_003359435.2_ASM335943v2_CDS_2457
module_16	GCF_002082665.1_ASM208266v1_CDS_0319
module_16	GCA_003359435.2_ASM335943v2_CDS_2466
module_16	GCF_002082665.1_ASM208266v1_CDS_0315
module_16	GCF_002082665.1_ASM208266v1_CDS_0317
module_32	GCA_003359355.2_ASM335935v2_CDS_5985
module_32	GCA_003359355.2_ASM335935v2_CDS_5989
module_32	GCA_003359355.2_ASM335935v2_CDS_5990
module_32	GCA_003359355.2_ASM335935v2_CDS_6000
module_32	GCA_003359435.2_ASM335943v2_CDS_4553
module_32	GCA_003359395.2_ASM335939v2_CDS_5563
module_32	GCA_003359395.2_ASM335939v2_CDS_5568
module_32	GCA_003359435.2_ASM335943v2_CDS_4559
module_32	GCA_003359435.2_ASM335943v2_CDS_4565
module_32	GCA_003359435.2_ASM335943v2_CDS_4556
module_32	GCA_003359395.2_ASM335939v2_CDS_5572
module_32	GCA_003359395.2_ASM335939v2_CDS_5567
module_32	GCA_003359395.2_ASM335939v2_CDS_5570
module_32	GCA_003359435.2_ASM335943v2_CDS_4564
module_32	GCA_003359395.2_ASM335939v2_CDS_5556
module_54	GCF_002951295.1_ASM295129v1_CDS_0739
module_54	GCF_002082665.1_ASM208266v1_CDS_1325
module_54	GCF_002082665.1_ASM208266v1_CDS_1326
module_54	GCF_002082665.1_ASM208266v1_CDS_1327
module_54	GCF_002951295.1_ASM295129v1_CDS_0740
module_21	GCF_000814165.3_ASM81416v3_CDS_2352
module_21	GCF_004295305.1_ASM429530v1_CDS_2360
module_21	GCF_004295305.1_ASM429530v1_CDS_2361
module_84	GCF_003143895.1_ASM314389v1_CDS_2888
module_84	GCA_003359505.2_ASM335950v2_CDS_1569
module_84	GCF_003143895.1_ASM314389v1_CDS_2887
module_35	GCA_003359435.2_ASM335943v2_CDS_4760
module_35	GCA_003359435.2_ASM335943v2_CDS_4761
module_35	GCA_003359435.2_ASM335943v2_CDS_4762
module_71	GCF_002082665.1_ASM208266v1_CDS_3084
module_71	GCF_002082665.1_ASM208266v1_CDS_3086
module_71	GCF_002082665.1_ASM208266v1_CDS_3073
module_71	GCF_002082665.1_ASM208266v1_CDS_3094
module_71	GCF_002951295.1_ASM295129v1_CDS_2487
module_71	GCF_002082665.1_ASM208266v1_CDS_3085
module_71	GCF_002082665.1_ASM208266v1_CDS_3078
module_71	GCF_002082665.1_ASM208266v1_CDS_3075
module_71	GCF_002082665.1_ASM208266v1_CDS_3077
module_71	GCF_002951295.1_ASM295129v1_CDS_2486
module_71	GCF_002082665.1_ASM208266v1_CDS_3095
module_71	GCF_002082665.1_ASM208266v1_CDS_3083
module_71	GCF_002082665.1_ASM208266v1_CDS_3099
module_71	GCF_002082665.1_ASM208266v1_CDS_3074
module_71	GCF_002082665.1_ASM208266v1_CDS_3081
module_71	GCF_002082665.1_ASM208266v1_CDS_3072
module_71	GCF_002082665.1_ASM208266v1_CDS_3080
module_71	GCF_002082665.1_ASM208266v1_CDS_3079
module_71	GCF_002082665.1_ASM208266v1_CDS_3076
module_71	GCF_002082665.1_ASM208266v1_CDS_3082
module_76	GCF_003143895.1_ASM314389v1_CDS_0538
module_76	GCF_003143895.1_ASM314389v1_CDS_0531
module_76	GCF_003143895.1_ASM314389v1_CDS_0536
module_76	GCF_003143895.1_ASM314389v1_CDS_0540
module_76	GCF_003143895.1_ASM314389v1_CDS_0542
module_76	GCF_003143895.1_ASM314389v1_CDS_0537
module_76	GCF_003143895.1_ASM314389v1_CDS_0539
module_76	GCF_003143895.1_ASM314389v1_CDS_0533
module_76	GCF_002082665.1_ASM208266v1_CDS_0658
module_76	GCF_003143895.1_ASM314389v1_CDS_0543
module_76	GCF_003143895.1_ASM314389v1_CDS_0545
module_76	GCF_002082665.1_ASM208266v1_CDS_0673
module_30	GCA_003359435.2_ASM335943v2_CDS_4442
module_30	GCA_003359435.2_ASM335943v2_CDS_4438
module_30	GCF_003143895.1_ASM314389v1_CDS_3560
module_30	GCA_003359435.2_ASM335943v2_CDS_4441
module_78	GCF_002082665.1_ASM208266v1_CDS_0684
module_78	GCF_003143895.1_ASM314389v1_CDS_0555
module_78	GCF_002082665.1_ASM208266v1_CDS_0680
module_59	GCF_003143895.1_ASM314389v1_CDS_1760
module_59	GCA_003359505.2_ASM335950v2_CDS_2773
module_59	GCA_003359505.2_ASM335950v2_CDS_2774
module_59	GCF_003143895.1_ASM314389v1_CDS_1763
module_82	GCF_002082665.1_ASM208266v1_CDS_2528
module_82	GCF_000814165.3_ASM81416v3_CDS_2251
module_82	GCF_003143895.1_ASM314389v1_CDS_2308
module_58	GCA_003359395.2_ASM335939v2_CDS_3852
module_58	GCA_003359355.2_ASM335935v2_CDS_4135
module_58	GCA_003359355.2_ASM335935v2_CDS_4140
module_58	GCA_003359395.2_ASM335939v2_CDS_3848
module_58	GCA_003359395.2_ASM335939v2_CDS_3853
module_58	GCA_003359355.2_ASM335935v2_CDS_4132
module_58	GCF_002951295.1_ASM295129v1_CDS_1164
module_58	GCA_003359395.2_ASM335939v2_CDS_3847
module_58	GCA_003359355.2_ASM335935v2_CDS_4133
module_58	GCA_003359355.2_ASM335935v2_CDS_4134
module_87	GCF_000814165.3_ASM81416v3_CDS_0703
module_87	GCF_000814165.3_ASM81416v3_CDS_0705
module_87	GCF_002082665.1_ASM208266v1_CDS_0865
module_57	GCF_003143895.1_ASM314389v1_CDS_1103
module_57	GCF_003143895.1_ASM314389v1_CDS_1102
module_57	GCF_003143895.1_ASM314389v1_CDS_1101
module_83	GCF_002082665.1_ASM208266v1_CDS_2530
module_83	GCF_003143895.1_ASM314389v1_CDS_2317
module_83	GCF_003143895.1_ASM314389v1_CDS_2318
module_83	GCF_003143895.1_ASM314389v1_CDS_2315
module_83	GCF_002082665.1_ASM208266v1_CDS_2534
module_83	GCF_002082665.1_ASM208266v1_CDS_2531
module_83	GCF_002082665.1_ASM208266v1_CDS_2532
module_31	GCA_003359395.2_ASM335939v2_CDS_5549
module_31	GCA_003359435.2_ASM335943v2_CDS_4542
module_31	GCA_003359435.2_ASM335943v2_CDS_4545
module_88	GCF_000814165.3_ASM81416v3_CDS_2887
module_88	GCF_000814165.3_ASM81416v3_CDS_2886
module_88	GCF_000814165.3_ASM81416v3_CDS_2890
module_52	GCF_004295305.1_ASM429530v1_CDS_3567
module_52	GCF_004295305.1_ASM429530v1_CDS_3566
module_52	GCF_004295305.1_ASM429530v1_CDS_3565
module_100	GCA_003359375.2_ASM335937v2_CDS_5781
module_100	GCA_003359375.2_ASM335937v2_CDS_5779
module_100	GCA_003359375.2_ASM335937v2_CDS_5774
module_100	GCA_003359375.2_ASM335937v2_CDS_5780
module_100	GCA_003359375.2_ASM335937v2_CDS_5782
module_19	GCA_003359435.2_ASM335943v2_CDS_2989
module_19	GCA_003359435.2_ASM335943v2_CDS_2988
module_19	GCA_003359435.2_ASM335943v2_CDS_2990
module_86	GCF_003143895.1_ASM314389v1_CDS_2909
module_86	GCA_003359505.2_ASM335950v2_CDS_1545
module_86	GCF_003143895.1_ASM314389v1_CDS_2907
module_86	GCA_003359505.2_ASM335950v2_CDS_1538
module_86	GCA_003359505.2_ASM335950v2_CDS_1537
module_86	GCA_003359505.2_ASM335950v2_CDS_1542
module_86	GCF_003143895.1_ASM314389v1_CDS_2914
module_86	GCA_003359505.2_ASM335950v2_CDS_1539
module_86	GCF_003143895.1_ASM314389v1_CDS_2913
module_4	GCA_003359355.2_ASM335935v2_CDS_0421
module_4	GCA_003359395.2_ASM335939v2_CDS_0391
module_4	GCA_003359435.2_ASM335943v2_CDS_0335
module_29	GCF_002082665.1_ASM208266v1_CDS_3786
module_29	GCA_003359435.2_ASM335943v2_CDS_4436
module_29	GCA_003359435.2_ASM335943v2_CDS_4435
module_85	GCF_003143895.1_ASM314389v1_CDS_2895
module_85	GCF_003143895.1_ASM314389v1_CDS_2899
module_85	GCF_003143895.1_ASM314389v1_CDS_2900
module_63	GCF_002951295.1_ASM295129v1_CDS_1938
module_63	GCF_002951295.1_ASM295129v1_CDS_1934
module_63	GCA_003359505.2_ASM335950v2_CDS_3560
module_63	GCA_003359505.2_ASM335950v2_CDS_3559
module_63	GCF_002951295.1_ASM295129v1_CDS_1940
module_63	GCA_003359375.2_ASM335937v2_CDS_3528
module_63	GCF_002951295.1_ASM295129v1_CDS_1937
module_63	GCF_002951295.1_ASM295129v1_CDS_1941
module_63	GCA_003359505.2_ASM335950v2_CDS_3551
module_63	GCF_002951295.1_ASM295129v1_CDS_1933
module_81	GCF_003143895.1_ASM314389v1_CDS_1775
module_81	GCF_003143895.1_ASM314389v1_CDS_1774
module_81	GCF_003143895.1_ASM314389v1_CDS_1776
module_26	GCA_003359435.2_ASM335943v2_CDS_3822
module_26	GCA_003359435.2_ASM335943v2_CDS_3823
module_26	GCA_003359435.2_ASM335943v2_CDS_3816
module_26	GCA_003359395.2_ASM335939v2_CDS_4702
module_26	GCA_003359435.2_ASM335943v2_CDS_3821
module_26	GCA_003359435.2_ASM335943v2_CDS_3828
module_26	GCA_003359435.2_ASM335943v2_CDS_3825
module_26	GCA_003359395.2_ASM335939v2_CDS_4701
module_96	GCA_003359375.2_ASM335937v2_CDS_5549
module_96	GCA_003359375.2_ASM335937v2_CDS_5550
module_96	GCA_003359375.2_ASM335937v2_CDS_5551
module_55	GCA_003359505.2_ASM335950v2_CDS_1786
module_55	GCF_002951295.1_ASM295129v1_CDS_0798
module_55	GCF_002951295.1_ASM295129v1_CDS_0800
module_55	GCF_002951295.1_ASM295129v1_CDS_0796
module_55	GCF_003143895.1_ASM314389v1_CDS_1203
module_55	GCF_003143895.1_ASM314389v1_CDS_1202
module_55	GCF_002951295.1_ASM295129v1_CDS_0797
module_98	GCA_003359355.2_ASM335935v2_CDS_6576
module_98	GCA_003359355.2_ASM335935v2_CDS_6573
module_98	GCA_003359355.2_ASM335935v2_CDS_6575
module_98	GCA_003359505.2_ASM335950v2_CDS_6007
module_56	GCF_002951295.1_ASM295129v1_CDS_0884
module_56	GCF_002951295.1_ASM295129v1_CDS_0882
module_56	GCF_002951295.1_ASM295129v1_CDS_0881
module_56	GCF_002951295.1_ASM295129v1_CDS_0883
module_89	GCA_003359505.2_ASM335950v2_CDS_5401
module_89	GCA_003359505.2_ASM335950v2_CDS_5399
module_89	GCA_003359505.2_ASM335950v2_CDS_5400
module_89	GCF_000814165.3_ASM81416v3_CDS_3570
module_89	GCA_003359505.2_ASM335950v2_CDS_5403
module_28	GCA_003359435.2_ASM335943v2_CDS_3834
module_28	GCA_003359355.2_ASM335935v2_CDS_5055
module_28	GCA_003359355.2_ASM335935v2_CDS_5057
module_99	GCA_003359355.2_ASM335935v2_CDS_6548
module_99	GCA_003359375.2_ASM335937v2_CDS_5743
module_99	GCA_003359355.2_ASM335935v2_CDS_6529
module_99	GCA_003359375.2_ASM335937v2_CDS_5736
module_99	GCA_003359375.2_ASM335937v2_CDS_5758
module_99	GCA_003359355.2_ASM335935v2_CDS_6532
module_99	GCA_003359355.2_ASM335935v2_CDS_6549
module_99	GCA_003359375.2_ASM335937v2_CDS_5721
module_99	GCA_003359375.2_ASM335937v2_CDS_5720
module_99	GCA_003359375.2_ASM335937v2_CDS_5753
module_99	GCA_003359355.2_ASM335935v2_CDS_6558
module_99	GCA_003359375.2_ASM335937v2_CDS_5741
module_99	GCA_003359355.2_ASM335935v2_CDS_6551
module_99	GCA_003359355.2_ASM335935v2_CDS_6527
module_99	GCA_003359375.2_ASM335937v2_CDS_5719
module_99	GCA_003359355.2_ASM335935v2_CDS_6552
module_99	GCA_003359375.2_ASM335937v2_CDS_5740
module_99	GCA_003359375.2_ASM335937v2_CDS_5739
module_99	GCA_003359355.2_ASM335935v2_CDS_6528
module_99	GCA_003359355.2_ASM335935v2_CDS_6540
module_99	GCA_003359355.2_ASM335935v2_CDS_6557
module_99	GCA_003359355.2_ASM335935v2_CDS_6550
module_103	GCA_003359395.2_ASM335939v2_CDS_0150
module_103	GCA_003359355.2_ASM335935v2_CDS_0170
module_103	GCA_003359355.2_ASM335935v2_CDS_0164
module_103	GCA_003359395.2_ASM335939v2_CDS_0154
module_103	GCA_003359395.2_ASM335939v2_CDS_0149
module_24	GCA_003359435.2_ASM335943v2_CDS_3789
module_24	GCA_003359355.2_ASM335935v2_CDS_5003
module_24	GCA_003359355.2_ASM335935v2_CDS_5001
module_24	GCA_003359435.2_ASM335943v2_CDS_3791
module_24	GCA_003359435.2_ASM335943v2_CDS_3794
module_24	GCA_003359395.2_ASM335939v2_CDS_4665
module_24	GCA_003359435.2_ASM335943v2_CDS_3788
module_104	GCA_003359355.2_ASM335935v2_CDS_1330
module_104	GCA_003359355.2_ASM335935v2_CDS_1334
module_104	GCA_003359395.2_ASM335939v2_CDS_1240
module_75	GCF_003143895.1_ASM314389v1_CDS_0112
module_75	GCF_003143895.1_ASM314389v1_CDS_0111
module_75	GCF_003143895.1_ASM314389v1_CDS_0113
module_75	GCF_003143895.1_ASM314389v1_CDS_0110
module_95	GCA_003359375.2_ASM335937v2_CDS_5331
module_95	GCA_003359505.2_ASM335950v2_CDS_5414
module_95	GCA_003359505.2_ASM335950v2_CDS_5413
module_95	GCA_003359375.2_ASM335937v2_CDS_5332
module_51	GCF_000814165.3_ASM81416v3_CDS_3426
module_51	GCF_003143895.1_ASM314389v1_CDS_3650
module_51	GCF_000814165.3_ASM81416v3_CDS_3424
module_51	GCF_002951295.1_ASM295129v1_CDS_3268
module_51	GCF_002951295.1_ASM295129v1_CDS_3269
module_51	GCF_002951295.1_ASM295129v1_CDS_3271
module_51	GCF_004295305.1_ASM429530v1_CDS_3539
module_51	GCF_002951295.1_ASM295129v1_CDS_3266
module_51	GCF_003143895.1_ASM314389v1_CDS_3644
module_97	GCA_003359355.2_ASM335935v2_CDS_6608
module_97	GCA_003359375.2_ASM335937v2_CDS_5673
module_97	GCA_003359375.2_ASM335937v2_CDS_5669
module_97	GCA_003359375.2_ASM335937v2_CDS_5672
module_27	GCA_003359435.2_ASM335943v2_CDS_3827
module_27	GCA_003359355.2_ASM335935v2_CDS_5048
module_27	GCA_003359395.2_ASM335939v2_CDS_4713
module_27	GCA_003359355.2_ASM335935v2_CDS_5056
module_27	GCA_003359435.2_ASM335943v2_CDS_3837
module_27	GCA_003359435.2_ASM335943v2_CDS_3840
module_27	GCA_003359355.2_ASM335935v2_CDS_5054
module_27	GCA_003359355.2_ASM335935v2_CDS_5059
module_27	GCA_003359435.2_ASM335943v2_CDS_3836
module_101	GCA_003359375.2_ASM335937v2_CDS_5877
module_101	GCA_003359355.2_ASM335935v2_CDS_6233
module_101	GCA_003359355.2_ASM335935v2_CDS_6234
module_49	GCA_003359505.2_ASM335950v2_CDS_1527
module_49	GCA_003359505.2_ASM335950v2_CDS_1530
module_49	GCF_004295305.1_ASM429530v1_CDS_2844
module_79	GCF_002082665.1_ASM208266v1_CDS_0685
module_79	GCA_003359505.2_ASM335950v2_CDS_0782
module_79	GCF_003143895.1_ASM314389v1_CDS_0560
module_79	GCA_003359505.2_ASM335950v2_CDS_0786
module_79	GCF_002082665.1_ASM208266v1_CDS_0686
module_25	GCA_003359355.2_ASM335935v2_CDS_5027
module_25	GCA_003359395.2_ASM335939v2_CDS_4674
module_25	GCA_003359435.2_ASM335943v2_CDS_3808
module_25	GCA_003359355.2_ASM335935v2_CDS_5033
module_25	GCA_003359435.2_ASM335943v2_CDS_3805
module_25	GCA_003359435.2_ASM335943v2_CDS_3813
module_25	GCA_003359355.2_ASM335935v2_CDS_5021
module_25	GCA_003359435.2_ASM335943v2_CDS_3803
module_25	GCA_003359435.2_ASM335943v2_CDS_3804
module_25	GCA_003359395.2_ASM335939v2_CDS_4690
module_25	GCA_003359435.2_ASM335943v2_CDS_3810
module_80	GCA_003359505.2_ASM335950v2_CDS_1708
module_80	GCF_003143895.1_ASM314389v1_CDS_0721
module_80	GCF_003143895.1_ASM314389v1_CDS_0720
module_80	GCF_003143895.1_ASM314389v1_CDS_0717
module_80	GCF_003143895.1_ASM314389v1_CDS_0719
module_80	GCF_003143895.1_ASM314389v1_CDS_0716
module_80	GCA_003359505.2_ASM335950v2_CDS_1705
module_80	GCA_003359505.2_ASM335950v2_CDS_1706
module_80	GCA_003359505.2_ASM335950v2_CDS_1707
module_80	GCF_003143895.1_ASM314389v1_CDS_0715
module_73	GCF_003143895.1_ASM314389v1_CDS_2898
module_73	GCF_003143895.1_ASM314389v1_CDS_2891
module_73	GCF_002951295.1_ASM295129v1_CDS_2574
module_73	GCA_003359505.2_ASM335950v2_CDS_1563
module_73	GCF_003143895.1_ASM314389v1_CDS_2892
module_73	GCF_003143895.1_ASM314389v1_CDS_2896
module_73	GCF_003143895.1_ASM314389v1_CDS_2894
module_90	GCF_000814165.3_ASM81416v3_CDS_3722
module_90	GCA_003359505.2_ASM335950v2_CDS_5961
module_90	GCF_000814165.3_ASM81416v3_CDS_3720
module_90	GCF_000814165.3_ASM81416v3_CDS_3721
module_90	GCA_003359505.2_ASM335950v2_CDS_5962
module_2	GCA_003359395.2_ASM335939v2_CDS_0225
module_2	GCA_003359395.2_ASM335939v2_CDS_0226
module_2	GCA_003359395.2_ASM335939v2_CDS_0220
module_2	GCA_003359395.2_ASM335939v2_CDS_0223
module_2	GCA_003359435.2_ASM335943v2_CDS_0178
module_47	GCF_004295305.1_ASM429530v1_CDS_2505
module_47	GCF_004295305.1_ASM429530v1_CDS_2506
module_47	GCF_004295305.1_ASM429530v1_CDS_2504
module_23	GCA_003359355.2_ASM335935v2_CDS_4983
module_23	GCA_003359435.2_ASM335943v2_CDS_3784
module_23	GCA_003359395.2_ASM335939v2_CDS_4647
module_23	GCA_003359355.2_ASM335935v2_CDS_4988
module_106	GCA_003359355.2_ASM335935v2_CDS_2002
module_106	GCA_003359355.2_ASM335935v2_CDS_2009
module_106	GCA_003359355.2_ASM335935v2_CDS_2008
module_106	GCA_003359395.2_ASM335939v2_CDS_3051
module_106	GCA_003359395.2_ASM335939v2_CDS_3056
module_106	GCA_003359355.2_ASM335935v2_CDS_2006
module_45	GCF_003143895.1_ASM314389v1_CDS_2264
module_45	GCF_002082665.1_ASM208266v1_CDS_2480
module_45	GCF_002082665.1_ASM208266v1_CDS_2482
module_45	GCF_003143895.1_ASM314389v1_CDS_2266
module_94	GCA_003359355.2_ASM335935v2_CDS_2162
module_94	GCA_003359355.2_ASM335935v2_CDS_2166
module_94	GCA_003359355.2_ASM335935v2_CDS_2168
module_94	GCA_003359355.2_ASM335935v2_CDS_2164
module_94	GCA_003359375.2_ASM335937v2_CDS_1975
module_20	GCA_003359395.2_ASM335939v2_CDS_3485
module_20	GCA_003359395.2_ASM335939v2_CDS_3494
module_20	GCA_003359355.2_ASM335935v2_CDS_3795
module_20	GCA_003359435.2_ASM335943v2_CDS_2994
module_105	GCA_003359355.2_ASM335935v2_CDS_2434
module_105	GCA_003359395.2_ASM335939v2_CDS_6196
module_105	GCA_003359395.2_ASM335939v2_CDS_3058
module_105	GCA_003359355.2_ASM335935v2_CDS_2437
