module_id	organism	completion
module_36	GCA_003359435.2_ASM335943v2	1.0
module_36	GCF_002082665.1_ASM208266v1	1.0
module_36	GCA_003359505.2_ASM335950v2	1.0
module_16	GCF_000814165.3_ASM81416v3	0.17
module_16	GCA_003359435.2_ASM335943v2	1.0
module_16	GCF_002082665.1_ASM208266v1	1.0
module_16	GCA_003359505.2_ASM335950v2	1.0
module_32	GCA_003359435.2_ASM335943v2	1.0
module_32	GCA_003359395.2_ASM335939v2	1.0
module_32	GCA_003359355.2_ASM335935v2	1.0
module_54	GCF_002082665.1_ASM208266v1	1.0
module_54	GCF_002951295.1_ASM295129v1	1.0
module_21	GCA_003359435.2_ASM335943v2	1.0
module_21	GCA_003359375.2_ASM335937v2	1.0
module_21	GCF_000814165.3_ASM81416v3	1.0
module_21	GCF_004295305.1_ASM429530v1	1.0
module_84	GCA_003359505.2_ASM335950v2	1.0
module_84	GCF_003143895.1_ASM314389v1	1.0
module_35	GCA_003359435.2_ASM335943v2	1.0
module_35	GCA_003359395.2_ASM335939v2	1.0
module_71	GCF_002082665.1_ASM208266v1	1.0
module_71	GCF_002951295.1_ASM295129v1	1.0
module_76	GCF_003143895.1_ASM314389v1	1.0
module_76	GCF_002082665.1_ASM208266v1	1.0
module_30	GCA_003359435.2_ASM335943v2	1.0
module_30	GCF_002082665.1_ASM208266v1	1.0
module_30	GCF_003143895.1_ASM314389v1	1.0
module_78	GCF_002082665.1_ASM208266v1	1.0
module_78	GCA_003359505.2_ASM335950v2	1.0
module_78	GCA_003359355.2_ASM335935v2	1.0
module_78	GCF_003143895.1_ASM314389v1	1.0
module_59	GCF_003143895.1_ASM314389v1	1.0
module_59	GCF_002951295.1_ASM295129v1	1.0
module_59	GCA_003359505.2_ASM335950v2	1.0
module_82	GCA_003359375.2_ASM335937v2	1.0
module_82	GCF_002082665.1_ASM208266v1	1.0
module_82	GCF_003143895.1_ASM314389v1	1.0
module_82	GCF_000814165.3_ASM81416v3	1.0
module_58	GCA_003359395.2_ASM335939v2	1.0
module_58	GCA_003359355.2_ASM335935v2	1.0
module_58	GCF_002951295.1_ASM295129v1	1.0
module_87	GCF_000814165.3_ASM81416v3	1.0
module_87	GCF_002082665.1_ASM208266v1	1.0
module_57	GCF_003143895.1_ASM314389v1	1.0
module_57	GCF_002951295.1_ASM295129v1	1.0
module_83	GCA_003359375.2_ASM335937v2	1.0
module_83	GCF_002082665.1_ASM208266v1	1.0
module_83	GCF_003143895.1_ASM314389v1	1.0
module_83	GCF_000814165.3_ASM81416v3	1.0
module_31	GCA_003359435.2_ASM335943v2	1.0
module_31	GCA_003359395.2_ASM335939v2	1.0
module_88	GCF_000814165.3_ASM81416v3	1.0
module_88	GCA_003359375.2_ASM335937v2	1.0
module_52	GCF_000814165.3_ASM81416v3	1.0
module_52	GCF_004295305.1_ASM429530v1	1.0
module_100	GCA_003359355.2_ASM335935v2	1.0
module_100	GCA_003359375.2_ASM335937v2	1.0
module_19	GCA_003359435.2_ASM335943v2	1.0
module_19	GCA_003359395.2_ASM335939v2	1.0
module_86	GCA_003359505.2_ASM335950v2	1.0
module_86	GCF_003143895.1_ASM314389v1	1.0
module_4	GCA_003359435.2_ASM335943v2	1.0
module_4	GCA_003359395.2_ASM335939v2	1.0
module_4	GCA_003359355.2_ASM335935v2	1.0
module_29	GCF_002082665.1_ASM208266v1	1.0
module_29	GCA_003359435.2_ASM335943v2	1.0
module_29	GCA_003359505.2_ASM335950v2	1.0
module_29	GCF_003143895.1_ASM314389v1	1.0
module_85	GCF_003143895.1_ASM314389v1	1.0
module_85	GCA_003359505.2_ASM335950v2	1.0
module_63	GCA_003359375.2_ASM335937v2	1.0
module_63	GCA_003359505.2_ASM335950v2	1.0
module_63	GCF_002951295.1_ASM295129v1	1.0
module_81	GCF_003143895.1_ASM314389v1	1.0
module_81	GCF_002082665.1_ASM208266v1	1.0
module_26	GCA_003359435.2_ASM335943v2	1.0
module_26	GCA_003359395.2_ASM335939v2	1.0
module_96	GCA_003359375.2_ASM335937v2	1.0
module_96	GCA_003359355.2_ASM335935v2	1.0
module_55	GCF_002082665.1_ASM208266v1	1.0
module_55	GCA_003359505.2_ASM335950v2	1.0
module_55	GCF_002951295.1_ASM295129v1	1.0
module_55	GCF_003143895.1_ASM314389v1	1.0
module_98	GCA_003359375.2_ASM335937v2	1.0
module_98	GCA_003359355.2_ASM335935v2	1.0
module_98	GCA_003359505.2_ASM335950v2	1.0
module_56	GCA_003359505.2_ASM335950v2	1.0
module_56	GCF_002951295.1_ASM295129v1	1.0
module_89	GCF_000814165.3_ASM81416v3	1.0
module_89	GCA_003359355.2_ASM335935v2	1.0
module_89	GCA_003359505.2_ASM335950v2	1.0
module_28	GCA_003359435.2_ASM335943v2	1.0
module_28	GCA_003359355.2_ASM335935v2	1.0
module_99	GCA_003359355.2_ASM335935v2	1.0
module_99	GCA_003359375.2_ASM335937v2	1.0
module_103	GCA_003359355.2_ASM335935v2	1.0
module_103	GCA_003359395.2_ASM335939v2	1.0
module_24	GCA_003359435.2_ASM335943v2	1.0
module_24	GCA_003359395.2_ASM335939v2	1.0
module_24	GCA_003359355.2_ASM335935v2	1.0
module_104	GCA_003359355.2_ASM335935v2	1.0
module_104	GCA_003359395.2_ASM335939v2	1.0
module_75	GCF_003143895.1_ASM314389v1	1.0
module_75	GCF_002082665.1_ASM208266v1	1.0
module_95	GCA_003359375.2_ASM335937v2	1.0
module_95	GCA_003359355.2_ASM335935v2	1.0
module_95	GCA_003359505.2_ASM335950v2	1.0
module_51	GCA_003359375.2_ASM335937v2	0.56
module_51	GCF_002082665.1_ASM208266v1	1.0
module_51	GCF_003143895.1_ASM314389v1	1.0
module_51	GCA_003359505.2_ASM335950v2	1.0
module_51	GCF_002951295.1_ASM295129v1	1.0
module_51	GCF_000814165.3_ASM81416v3	1.0
module_51	GCF_004295305.1_ASM429530v1	1.0
module_97	GCA_003359355.2_ASM335935v2	1.0
module_97	GCA_003359375.2_ASM335937v2	1.0
module_27	GCA_003359435.2_ASM335943v2	1.0
module_27	GCA_003359395.2_ASM335939v2	1.0
module_27	GCA_003359355.2_ASM335935v2	1.0
module_101	GCA_003359375.2_ASM335937v2	1.0
module_101	GCA_003359355.2_ASM335935v2	1.0
module_49	GCA_003359505.2_ASM335950v2	1.0
module_49	GCF_004295305.1_ASM429530v1	1.0
module_79	GCF_002082665.1_ASM208266v1	1.0
module_79	GCA_003359505.2_ASM335950v2	1.0
module_79	GCF_003143895.1_ASM314389v1	1.0
module_25	GCA_003359435.2_ASM335943v2	1.0
module_25	GCA_003359395.2_ASM335939v2	1.0
module_25	GCA_003359355.2_ASM335935v2	1.0
module_80	GCA_003359505.2_ASM335950v2	1.0
module_80	GCF_003143895.1_ASM314389v1	1.0
module_73	GCF_003143895.1_ASM314389v1	1.0
module_73	GCF_002951295.1_ASM295129v1	1.0
module_73	GCA_003359505.2_ASM335950v2	1.0
module_90	GCF_000814165.3_ASM81416v3	1.0
module_90	GCA_003359505.2_ASM335950v2	1.0
module_2	GCA_003359435.2_ASM335943v2	1.0
module_2	GCA_003359395.2_ASM335939v2	1.0
module_2	GCA_003359355.2_ASM335935v2	1.0
module_47	GCF_000814165.3_ASM81416v3	1.0
module_47	GCF_004295305.1_ASM429530v1	1.0
module_23	GCA_003359435.2_ASM335943v2	1.0
module_23	GCA_003359395.2_ASM335939v2	1.0
module_23	GCA_003359355.2_ASM335935v2	1.0
module_106	GCA_003359355.2_ASM335935v2	1.0
module_106	GCA_003359395.2_ASM335939v2	1.0
module_45	GCF_002082665.1_ASM208266v1	1.0
module_45	GCA_003359505.2_ASM335950v2	1.0
module_45	GCF_002951295.1_ASM295129v1	1.0
module_45	GCF_003143895.1_ASM314389v1	1.0
module_45	GCF_004295305.1_ASM429530v1	1.0
module_94	GCA_003359375.2_ASM335937v2	1.0
module_94	GCA_003359395.2_ASM335939v2	1.0
module_94	GCA_003359355.2_ASM335935v2	1.0
module_20	GCA_003359435.2_ASM335943v2	1.0
module_20	GCA_003359395.2_ASM335939v2	1.0
module_20	GCA_003359355.2_ASM335935v2	1.0
module_105	GCA_003359355.2_ASM335935v2	1.0
module_105	GCA_003359395.2_ASM335939v2	1.0
module_46	GCF_002082665.1_ASM208266v1	1.0
module_46	GCA_003359505.2_ASM335950v2	1.0
module_46	GCF_002951295.1_ASM295129v1	1.0
module_46	GCF_003143895.1_ASM314389v1	1.0
module_46	GCF_004295305.1_ASM429530v1	0.2
module_102	GCA_003359355.2_ASM335935v2	1.0
module_102	GCA_003359395.2_ASM335939v2	1.0
module_53	GCF_002082665.1_ASM208266v1	1.0
module_53	GCA_003359505.2_ASM335950v2	1.0
module_53	GCF_002951295.1_ASM295129v1	1.0
module_53	GCF_003143895.1_ASM314389v1	1.0
module_92	GCF_002082665.1_ASM208266v1	1.0
module_92	GCA_003359395.2_ASM335939v2	1.0
module_92	GCA_003359505.2_ASM335950v2	1.0
module_22	GCA_003359375.2_ASM335937v2	1.0
module_22	GCA_003359435.2_ASM335943v2	1.0
module_22	GCA_003359395.2_ASM335939v2	1.0
module_22	GCA_003359355.2_ASM335935v2	1.0
module_22	GCF_003143895.1_ASM314389v1	1.0
module_74	GCF_002082665.1_ASM208266v1	1.0
module_74	GCA_003359505.2_ASM335950v2	1.0
module_74	GCF_002951295.1_ASM295129v1	1.0
module_74	GCF_003143895.1_ASM314389v1	1.0
module_50	GCA_003359375.2_ASM335937v2	1.0
module_50	GCF_003143895.1_ASM314389v1	1.0
module_50	GCA_003359505.2_ASM335950v2	1.0
module_50	GCF_002951295.1_ASM295129v1	1.0
module_50	GCF_000814165.3_ASM81416v3	1.0
module_50	GCF_004295305.1_ASM429530v1	1.0
module_91	GCA_003359505.2_ASM335950v2	1.0
module_91	GCF_002082665.1_ASM208266v1	1.0
module_17	GCA_003359435.2_ASM335943v2	1.0
module_17	GCA_003359395.2_ASM335939v2	1.0
module_17	GCA_003359355.2_ASM335935v2	1.0
module_5	GCA_003359435.2_ASM335943v2	1.0
module_5	GCA_003359395.2_ASM335939v2	1.0
module_5	GCA_003359355.2_ASM335935v2	1.0
module_93	GCA_003359505.2_ASM335950v2	1.0
module_93	GCF_002082665.1_ASM208266v1	1.0
module_48	GCF_002082665.1_ASM208266v1	1.0
module_48	GCF_003143895.1_ASM314389v1	1.0
module_48	GCA_003359505.2_ASM335950v2	1.0
module_48	GCF_002951295.1_ASM295129v1	1.0
module_48	GCF_000814165.3_ASM81416v3	1.0
module_48	GCF_004295305.1_ASM429530v1	0.5
module_3	GCA_003359435.2_ASM335943v2	1.0
module_3	GCA_003359395.2_ASM335939v2	1.0
module_3	GCA_003359355.2_ASM335935v2	1.0
module_77	GCF_002082665.1_ASM208266v1	1.0
module_77	GCF_003143895.1_ASM314389v1	1.0
module_77	GCA_003359505.2_ASM335950v2	1.0
module_6	GCA_003359435.2_ASM335943v2	1.0
module_6	GCA_003359395.2_ASM335939v2	1.0
module_6	GCA_003359355.2_ASM335935v2	1.0
module_111	GCA_003359355.2_ASM335935v2	1.0
module_111	GCA_003359395.2_ASM335939v2	1.0
module_128	GCA_003359505.2_ASM335950v2	1.0
module_128	GCA_003359355.2_ASM335935v2	1.0
module_108	GCA_003359505.2_ASM335950v2	1.0
module_108	GCA_003359395.2_ASM335939v2	1.0
module_0	GCA_003359435.2_ASM335943v2	1.0
module_0	GCA_003359395.2_ASM335939v2	1.0
module_0	GCA_003359355.2_ASM335935v2	1.0
module_109	GCA_003359355.2_ASM335935v2	1.0
module_109	GCA_003359395.2_ASM335939v2	1.0
module_121	GCA_003359355.2_ASM335935v2	1.0
module_121	GCA_003359395.2_ASM335939v2	1.0
module_124	GCA_003359355.2_ASM335935v2	1.0
module_124	GCA_003359395.2_ASM335939v2	1.0
module_122	GCA_003359355.2_ASM335935v2	1.0
module_122	GCA_003359395.2_ASM335939v2	1.0
module_110	GCA_003359355.2_ASM335935v2	1.0
module_110	GCA_003359395.2_ASM335939v2	1.0
module_125	GCA_003359355.2_ASM335935v2	1.0
module_125	GCA_003359395.2_ASM335939v2	1.0
module_107	GCA_003359355.2_ASM335935v2	1.0
module_107	GCA_003359395.2_ASM335939v2	1.0
module_123	GCA_003359355.2_ASM335935v2	1.0
module_123	GCA_003359395.2_ASM335939v2	1.0
module_127	GCA_003359355.2_ASM335935v2	1.0
module_127	GCA_003359395.2_ASM335939v2	1.0
module_126	GCA_003359355.2_ASM335935v2	1.0
module_126	GCA_003359395.2_ASM335939v2	1.0
module_129	GCA_003359355.2_ASM335935v2	1.0
module_129	GCA_003359505.2_ASM335950v2	1.0
module_113	GCA_003359355.2_ASM335935v2	1.0
module_113	GCA_003359395.2_ASM335939v2	1.0
module_112	GCA_003359355.2_ASM335935v2	1.0
module_112	GCA_003359395.2_ASM335939v2	1.0
module_120	GCA_003359355.2_ASM335935v2	1.0
module_120	GCA_003359395.2_ASM335939v2	1.0
module_118	GCA_003359355.2_ASM335935v2	1.0
module_118	GCA_003359395.2_ASM335939v2	1.0
module_117	GCA_003359355.2_ASM335935v2	1.0
module_117	GCA_003359395.2_ASM335939v2	1.0
module_119	GCA_003359355.2_ASM335935v2	1.0
module_119	GCA_003359395.2_ASM335939v2	1.0
module_114	GCA_003359355.2_ASM335935v2	1.0
module_114	GCA_003359395.2_ASM335939v2	1.0
module_115	GCA_003359355.2_ASM335935v2	1.0
module_115	GCA_003359395.2_ASM335939v2	1.0
module_116	GCA_003359355.2_ASM335935v2	1.0
module_116	GCA_003359395.2_ASM335939v2	1.0
module_10	GCA_003359435.2_ASM335943v2	1.0
module_10	GCA_003359395.2_ASM335939v2	1.0
module_10	GCA_003359355.2_ASM335935v2	1.0
module_11	GCA_003359435.2_ASM335943v2	0.75
module_11	GCA_003359375.2_ASM335937v2	1.0
module_11	GCA_003359505.2_ASM335950v2	1.0
module_11	GCF_002951295.1_ASM295129v1	1.0
module_11	GCF_000814165.3_ASM81416v3	1.0
module_9	GCA_003359375.2_ASM335937v2	1.0
module_9	GCA_003359435.2_ASM335943v2	1.0
module_9	GCA_003359395.2_ASM335939v2	1.0
module_9	GCA_003359355.2_ASM335935v2	1.0
module_12	GCA_003359435.2_ASM335943v2	1.0
module_12	GCA_003359375.2_ASM335937v2	1.0
module_12	GCA_003359395.2_ASM335939v2	1.0
module_12	GCA_003359355.2_ASM335935v2	1.0
module_13	GCA_003359435.2_ASM335943v2	1.0
module_13	GCA_003359395.2_ASM335939v2	1.0
module_13	GCA_003359355.2_ASM335935v2	1.0
module_7	GCF_002082665.1_ASM208266v1	1.0
module_7	GCA_003359435.2_ASM335943v2	1.0
module_7	GCA_003359395.2_ASM335939v2	1.0
module_7	GCA_003359355.2_ASM335935v2	1.0
module_14	GCA_003359505.2_ASM335950v2	1.0
module_14	GCF_000814165.3_ASM81416v3	1.0
module_14	GCA_003359435.2_ASM335943v2	1.0
module_14	GCF_002082665.1_ASM208266v1	1.0
module_14	GCA_003359375.2_ASM335937v2	1.0
module_14	GCA_003359395.2_ASM335939v2	1.0
module_14	GCA_003359355.2_ASM335935v2	1.0
module_14	GCF_002951295.1_ASM295129v1	1.0
module_14	GCF_003143895.1_ASM314389v1	1.0
module_14	GCF_004295305.1_ASM429530v1	1.0
