module_id	family_id
module_47	GCA_003359295.2_ASM335929v2_CDS_0266
module_65	GCA_003359295.2_ASM335929v2_CDS_3723
module_65	GCA_003359295.2_ASM335929v2_CDS_3724
module_65	GCA_003359295.2_ASM335929v2_CDS_3720
module_0	GCF_000191145.1_ASM19114v1_CDS_0004
module_0	GCA_003359225.2_ASM335922v2_CDS_4383
module_0	GCF_001577285.1_ASM157728v1_CDS_1754
module_33	GCA_003359305.2_ASM335930v2_CDS_3930
module_33	GCA_003359305.2_ASM335930v2_CDS_3933
module_33	GCA_003359305.2_ASM335930v2_CDS_3932
module_33	GCA_003359305.2_ASM335930v2_CDS_3931
module_33	GCA_003359305.2_ASM335930v2_CDS_3934
module_64	GCA_003359295.2_ASM335929v2_CDS_3515
module_64	GCA_003359305.2_ASM335930v2_CDS_4888
module_64	GCA_003359305.2_ASM335930v2_CDS_4884
module_64	GCA_003359305.2_ASM335930v2_CDS_4889
module_64	GCA_003359295.2_ASM335929v2_CDS_3516
module_64	GCA_003359305.2_ASM335930v2_CDS_4881
module_64	GCA_003359295.2_ASM335929v2_CDS_3514
module_64	GCA_003359295.2_ASM335929v2_CDS_3508
module_45	GCA_003359295.2_ASM335929v2_CDS_0148
module_45	GCA_003359295.2_ASM335929v2_CDS_0147
module_45	GCA_003359295.2_ASM335929v2_CDS_0151
module_45	GCA_003359225.2_ASM335922v2_CDS_0178
module_45	GCA_003359295.2_ASM335929v2_CDS_0152
module_82	GCA_003359225.2_ASM335922v2_CDS_1291
module_82	GCF_001617545.1_ASM161754v1_CDS_3170
module_82	GCF_001617545.1_ASM161754v1_CDS_3167
module_82	GCA_003359225.2_ASM335922v2_CDS_1274
module_82	GCA_003359225.2_ASM335922v2_CDS_1288
module_82	GCF_001617545.1_ASM161754v1_CDS_3175
module_82	GCF_001617545.1_ASM161754v1_CDS_3176
module_82	GCF_001617545.1_ASM161754v1_CDS_3169
module_82	GCA_003359225.2_ASM335922v2_CDS_1293
module_82	GCF_001617545.1_ASM161754v1_CDS_3173
module_82	GCA_003359225.2_ASM335922v2_CDS_1289
module_82	GCA_003359225.2_ASM335922v2_CDS_1292
module_82	GCF_001617545.1_ASM161754v1_CDS_3177
module_82	GCA_003359225.2_ASM335922v2_CDS_1290
module_82	GCF_001617545.1_ASM161754v1_CDS_3172
module_82	GCF_001617545.1_ASM161754v1_CDS_3171
module_43	GCF_001617545.1_ASM161754v1_CDS_3713
module_43	GCF_001617545.1_ASM161754v1_CDS_3710
module_43	GCF_001617545.1_ASM161754v1_CDS_3716
module_43	GCF_001617545.1_ASM161754v1_CDS_3715
module_90	GCF_001577285.1_ASM157728v1_CDS_1580
module_90	GCF_001577285.1_ASM157728v1_CDS_1583
module_90	GCA_003359305.2_ASM335930v2_CDS_0864
module_90	GCF_001577285.1_ASM157728v1_CDS_1582
module_90	GCF_001577285.1_ASM157728v1_CDS_1584
module_20	GCA_003359225.2_ASM335922v2_CDS_1328
module_20	GCA_003359315.2_ASM335931v2_CDS_1265
module_20	GCA_003359315.2_ASM335931v2_CDS_1268
module_61	GCA_003359295.2_ASM335929v2_CDS_3484
module_61	GCA_003359295.2_ASM335929v2_CDS_3486
module_61	GCA_003359295.2_ASM335929v2_CDS_3485
module_61	GCA_003359295.2_ASM335929v2_CDS_3489
module_61	GCA_003359295.2_ASM335929v2_CDS_3487
module_61	GCA_003359295.2_ASM335929v2_CDS_3488
module_17	GCF_001577285.1_ASM157728v1_CDS_3209
module_17	GCF_000191145.1_ASM19114v1_CDS_1563
module_17	GCA_003359295.2_ASM335929v2_CDS_1803
module_44	GCA_003359295.2_ASM335929v2_CDS_0104
module_44	GCA_003359295.2_ASM335929v2_CDS_0103
module_44	GCA_003359295.2_ASM335929v2_CDS_0101
module_44	GCA_003359315.2_ASM335931v2_CDS_0131
module_19	GCF_001577285.1_ASM157728v1_CDS_3342
module_19	GCA_003354845.1_ASM335484v1_CDS_1913
module_19	GCA_003359305.2_ASM335930v2_CDS_2083
module_19	GCF_001577285.1_ASM157728v1_CDS_3336
module_19	GCF_000191145.1_ASM19114v1_CDS_1690
module_19	GCA_003359305.2_ASM335930v2_CDS_2088
module_19	GCA_003359305.2_ASM335930v2_CDS_2078
module_19	GCA_003359305.2_ASM335930v2_CDS_2089
module_19	GCF_001577285.1_ASM157728v1_CDS_3338
module_19	GCA_003354845.1_ASM335484v1_CDS_1912
module_77	GCF_001577285.1_ASM157728v1_CDS_2262
module_77	GCF_001577285.1_ASM157728v1_CDS_2264
module_77	GCF_001577285.1_ASM157728v1_CDS_2263
module_18	GCF_000191145.1_ASM19114v1_CDS_1683
module_18	GCF_000191145.1_ASM19114v1_CDS_1685
module_18	GCF_000191145.1_ASM19114v1_CDS_1684
module_42	GCA_003359305.2_ASM335930v2_CDS_6136
module_42	GCA_003359215.2_ASM335921v2_CDS_5097
module_42	GCA_003359305.2_ASM335930v2_CDS_6138
module_42	GCA_003359215.2_ASM335921v2_CDS_5099
module_32	GCA_003359215.2_ASM335921v2_CDS_3148
module_32	GCA_003359215.2_ASM335921v2_CDS_3147
module_32	GCA_003359215.2_ASM335921v2_CDS_3149
module_32	GCA_003359215.2_ASM335921v2_CDS_3146
module_57	GCA_003359225.2_ASM335922v2_CDS_3849
module_57	GCA_003359225.2_ASM335922v2_CDS_3850
module_57	GCA_003359295.2_ASM335929v2_CDS_3205
module_27	GCA_003359215.2_ASM335921v2_CDS_0347
module_27	GCA_003359215.2_ASM335921v2_CDS_0346
module_27	GCA_003359215.2_ASM335921v2_CDS_0341
module_27	GCF_001577285.1_ASM157728v1_CDS_0700
module_27	GCF_001577285.1_ASM157728v1_CDS_0703
module_27	GCA_003359215.2_ASM335921v2_CDS_0344
module_27	GCA_003359215.2_ASM335921v2_CDS_0340
module_27	GCF_001577285.1_ASM157728v1_CDS_0694
module_80	GCF_001617545.1_ASM161754v1_CDS_2627
module_80	GCF_001617545.1_ASM161754v1_CDS_2630
module_80	GCA_003359305.2_ASM335930v2_CDS_2405
module_80	GCF_001617545.1_ASM161754v1_CDS_2628
module_29	GCF_001617545.1_ASM161754v1_CDS_3075
module_29	GCF_001577285.1_ASM157728v1_CDS_3540
module_29	GCF_001617545.1_ASM161754v1_CDS_3076
module_62	GCA_003359305.2_ASM335930v2_CDS_4816
module_62	GCA_003359295.2_ASM335929v2_CDS_3493
module_62	GCA_003359295.2_ASM335929v2_CDS_3495
module_62	GCA_003359295.2_ASM335929v2_CDS_3490
module_62	GCA_003359295.2_ASM335929v2_CDS_3494
module_62	GCA_003359295.2_ASM335929v2_CDS_3496
module_62	GCA_003359295.2_ASM335929v2_CDS_3498
module_62	GCA_003359295.2_ASM335929v2_CDS_3492
module_62	GCA_003359295.2_ASM335929v2_CDS_3497
module_38	GCF_001617545.1_ASM161754v1_CDS_1483
module_38	GCF_001617545.1_ASM161754v1_CDS_1485
module_38	GCF_001617545.1_ASM161754v1_CDS_1481
module_38	GCF_001617545.1_ASM161754v1_CDS_1482
module_38	GCF_001617545.1_ASM161754v1_CDS_1487
module_38	GCF_001617545.1_ASM161754v1_CDS_1480
module_38	GCF_001617545.1_ASM161754v1_CDS_1486
module_38	GCF_001617545.1_ASM161754v1_CDS_1484
module_35	GCA_003354845.1_ASM335484v1_CDS_3536
module_35	GCA_003354845.1_ASM335484v1_CDS_3541
module_35	GCF_001617545.1_ASM161754v1_CDS_1762
module_55	GCA_003359295.2_ASM335929v2_CDS_2936
module_55	GCA_003359315.2_ASM335931v2_CDS_3395
module_55	GCA_003359295.2_ASM335929v2_CDS_2932
module_55	GCA_003359315.2_ASM335931v2_CDS_3391
module_31	GCF_001617545.1_ASM161754v1_CDS_2388
module_31	GCF_001617545.1_ASM161754v1_CDS_2374
module_31	GCF_001617545.1_ASM161754v1_CDS_2386
module_31	GCA_003359215.2_ASM335921v2_CDS_2358
module_31	GCF_001617545.1_ASM161754v1_CDS_2377
module_31	GCF_001617545.1_ASM161754v1_CDS_2375
module_31	GCF_001617545.1_ASM161754v1_CDS_2387
module_31	GCF_001617545.1_ASM161754v1_CDS_2379
module_31	GCF_001617545.1_ASM161754v1_CDS_2376
module_31	GCF_001617545.1_ASM161754v1_CDS_2381
module_31	GCF_001617545.1_ASM161754v1_CDS_2378
module_31	GCF_001617545.1_ASM161754v1_CDS_2389
module_31	GCA_003359215.2_ASM335921v2_CDS_2355
module_31	GCF_001617545.1_ASM161754v1_CDS_2385
module_31	GCA_003359215.2_ASM335921v2_CDS_2356
module_69	GCA_003359275.2_ASM335927v2_CDS_5417
module_69	GCA_003359275.2_ASM335927v2_CDS_5415
module_69	GCA_003359275.2_ASM335927v2_CDS_5416
module_14	GCF_001577285.1_ASM157728v1_CDS_2875
module_14	GCF_000191145.1_ASM19114v1_CDS_1243
module_14	GCA_003359305.2_ASM335930v2_CDS_2921
module_14	GCF_001577285.1_ASM157728v1_CDS_2874
module_14	GCA_003359305.2_ASM335930v2_CDS_2922
module_14	GCF_001577285.1_ASM157728v1_CDS_2876
module_39	GCF_001617545.1_ASM161754v1_CDS_1417
module_39	GCF_001617545.1_ASM161754v1_CDS_1416
module_39	GCF_001617545.1_ASM161754v1_CDS_1420
module_39	GCF_001617545.1_ASM161754v1_CDS_1419
module_39	GCF_001617545.1_ASM161754v1_CDS_1418
module_15	GCA_003359295.2_ASM335929v2_CDS_2064
module_15	GCA_003354845.1_ASM335484v1_CDS_2459
module_15	GCF_000191145.1_ASM19114v1_CDS_1320
module_86	GCF_001577285.1_ASM157728v1_CDS_0084
module_86	GCA_003359315.2_ASM335931v2_CDS_1229
module_86	GCA_003359315.2_ASM335931v2_CDS_1225
module_86	GCA_003359315.2_ASM335931v2_CDS_1228
module_86	GCF_001577285.1_ASM157728v1_CDS_0083
module_86	GCF_001577285.1_ASM157728v1_CDS_0080
module_12	GCF_000191145.1_ASM19114v1_CDS_1189
module_12	GCF_000191145.1_ASM19114v1_CDS_1185
module_12	GCF_000191145.1_ASM19114v1_CDS_1190
module_12	GCF_000191145.1_ASM19114v1_CDS_1188
module_12	GCF_000191145.1_ASM19114v1_CDS_1184
module_12	GCF_000191145.1_ASM19114v1_CDS_1187
module_12	GCF_000191145.1_ASM19114v1_CDS_1186
module_71	GCA_003359305.2_ASM335930v2_CDS_6335
module_71	GCA_003359275.2_ASM335927v2_CDS_5399
module_71	GCA_003359315.2_ASM335931v2_CDS_5658
module_16	GCF_000191145.1_ASM19114v1_CDS_1573
module_16	GCF_001617545.1_ASM161754v1_CDS_2708
module_16	GCF_001617545.1_ASM161754v1_CDS_2709
module_40	GCF_001617545.1_ASM161754v1_CDS_1312
module_40	GCF_001617545.1_ASM161754v1_CDS_1313
module_40	GCF_001617545.1_ASM161754v1_CDS_1315
module_26	GCF_001617545.1_ASM161754v1_CDS_0198
module_26	GCF_001617545.1_ASM161754v1_CDS_0197
module_26	GCA_003359215.2_ASM335921v2_CDS_0283
module_87	GCF_001577285.1_ASM157728v1_CDS_0093
module_87	GCF_001577285.1_ASM157728v1_CDS_0085
module_87	GCA_003359315.2_ASM335931v2_CDS_1217
module_87	GCF_001577285.1_ASM157728v1_CDS_0090
module_24	GCF_001617545.1_ASM161754v1_CDS_0948
module_24	GCF_001577285.1_ASM157728v1_CDS_1513
module_24	GCF_000191145.1_ASM19114v1_CDS_3419
module_24	GCF_001577285.1_ASM157728v1_CDS_1520
module_24	GCF_001577285.1_ASM157728v1_CDS_1508
module_24	GCF_000191145.1_ASM19114v1_CDS_3409
module_24	GCF_001577285.1_ASM157728v1_CDS_1509
module_24	GCF_001577285.1_ASM157728v1_CDS_1522
module_24	GCF_001577285.1_ASM157728v1_CDS_1514
module_24	GCF_001617545.1_ASM161754v1_CDS_0953
module_24	GCF_000191145.1_ASM19114v1_CDS_3403
module_24	GCA_003359215.2_ASM335921v2_CDS_4407
module_24	GCF_000191145.1_ASM19114v1_CDS_3408
module_24	GCA_003359215.2_ASM335921v2_CDS_4411
module_24	GCA_003359215.2_ASM335921v2_CDS_4430
module_24	GCF_000191145.1_ASM19114v1_CDS_3413
module_24	GCA_003359215.2_ASM335921v2_CDS_4427
module_24	GCA_003359305.2_ASM335930v2_CDS_5425
module_24	GCF_001617545.1_ASM161754v1_CDS_0943
module_88	GCF_001577285.1_ASM157728v1_CDS_0100
module_88	GCF_001577285.1_ASM157728v1_CDS_0097
module_88	GCA_003359315.2_ASM335931v2_CDS_1209
module_88	GCF_001577285.1_ASM157728v1_CDS_0098
module_22	GCF_001617545.1_ASM161754v1_CDS_3591
module_22	GCA_003359305.2_ASM335930v2_CDS_0923
module_22	GCF_000191145.1_ASM19114v1_CDS_2352
module_22	GCF_001617545.1_ASM161754v1_CDS_3594
module_22	GCF_000191145.1_ASM19114v1_CDS_2353
module_36	GCA_003359275.2_ASM335927v2_CDS_3529
module_36	GCA_003359295.2_ASM335929v2_CDS_3058
module_36	GCA_003359295.2_ASM335929v2_CDS_3062
module_21	GCF_000191145.1_ASM19114v1_CDS_2349
module_21	GCA_003354845.1_ASM335484v1_CDS_0836
module_21	GCF_000191145.1_ASM19114v1_CDS_2348
module_85	GCF_001577285.1_ASM157728v1_CDS_0068
module_85	GCA_003359315.2_ASM335931v2_CDS_1231
module_85	GCF_001577285.1_ASM157728v1_CDS_0074
module_85	GCF_001577285.1_ASM157728v1_CDS_0069
module_85	GCF_001577285.1_ASM157728v1_CDS_0073
module_85	GCF_001577285.1_ASM157728v1_CDS_0072
module_5	GCF_000191145.1_ASM19114v1_CDS_0557
module_5	GCF_001617545.1_ASM161754v1_CDS_1699
module_5	GCF_000191145.1_ASM19114v1_CDS_0556
module_23	GCF_000191145.1_ASM19114v1_CDS_3095
module_23	GCF_001577285.1_ASM157728v1_CDS_1164
module_23	GCF_000191145.1_ASM19114v1_CDS_3094
module_23	GCF_000191145.1_ASM19114v1_CDS_3096
module_89	GCF_001577285.1_ASM157728v1_CDS_1565
module_89	GCF_001577285.1_ASM157728v1_CDS_1564
module_89	GCA_003359315.2_ASM335931v2_CDS_0359
module_8	GCF_001617545.1_ASM161754v1_CDS_1776
module_8	GCA_003359215.2_ASM335921v2_CDS_3124
module_8	GCF_000191145.1_ASM19114v1_CDS_0645
module_8	GCF_001577285.1_ASM157728v1_CDS_2352
module_8	GCF_001617545.1_ASM161754v1_CDS_1782
module_8	GCF_000191145.1_ASM19114v1_CDS_0643
module_8	GCA_003354845.1_ASM335484v1_CDS_3492
module_8	GCA_003359215.2_ASM335921v2_CDS_3145
module_8	GCF_000191145.1_ASM19114v1_CDS_0637
module_8	GCA_003359215.2_ASM335921v2_CDS_3137
module_8	GCA_003354845.1_ASM335484v1_CDS_3503
module_28	GCA_003359215.2_ASM335921v2_CDS_1480
module_28	GCA_003359215.2_ASM335921v2_CDS_1483
module_28	GCA_003359215.2_ASM335921v2_CDS_1478
module_28	GCA_003359215.2_ASM335921v2_CDS_1479
module_28	GCF_001577285.1_ASM157728v1_CDS_3543
module_93	GCA_003359225.2_ASM335922v2_CDS_1923
module_93	GCA_003359225.2_ASM335922v2_CDS_1922
module_93	GCA_003359225.2_ASM335922v2_CDS_1926
module_93	GCF_001577285.1_ASM157728v1_CDS_3371
module_93	GCA_003359225.2_ASM335922v2_CDS_1925
module_93	GCA_003359225.2_ASM335922v2_CDS_1924
module_70	GCA_003359275.2_ASM335927v2_CDS_5394
module_70	GCA_003359275.2_ASM335927v2_CDS_5403
module_70	GCA_003359225.2_ASM335922v2_CDS_5848
module_70	GCA_003359275.2_ASM335927v2_CDS_5398
module_70	GCA_003359225.2_ASM335922v2_CDS_5850
module_70	GCA_003359275.2_ASM335927v2_CDS_5400
module_70	GCA_003359315.2_ASM335931v2_CDS_5667
module_70	GCA_003359225.2_ASM335922v2_CDS_5841
module_70	GCA_003359275.2_ASM335927v2_CDS_5407
module_70	GCA_003359225.2_ASM335922v2_CDS_5839
module_30	GCF_001617545.1_ASM161754v1_CDS_2571
module_30	GCF_001617545.1_ASM161754v1_CDS_2573
module_30	GCA_003359215.2_ASM335921v2_CDS_2065
module_30	GCF_001617545.1_ASM161754v1_CDS_2570
module_30	GCF_001617545.1_ASM161754v1_CDS_2572
module_30	GCF_001617545.1_ASM161754v1_CDS_2567
module_30	GCA_003359215.2_ASM335921v2_CDS_2077
module_30	GCF_001617545.1_ASM161754v1_CDS_2569
module_30	GCF_001617545.1_ASM161754v1_CDS_2566
module_30	GCA_003359215.2_ASM335921v2_CDS_2066
module_25	GCA_003359215.2_ASM335921v2_CDS_0166
module_25	GCA_003359215.2_ASM335921v2_CDS_0164
