#duplication_margin=0.05
persistent_family	duplication_ratio	mean_presence	is_single_copy_marker
GCA_014718535.1_ASM1471853v1_CDS_0574	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_0638	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_0670	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_0702	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_0734	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_0830	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_0862	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_0926	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_0991	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_1023	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_1087	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_1119	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_1183	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_1215	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_1279	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_1375	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_1599	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_1631	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_1695	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_1759	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_1823	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_1919	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_1951	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_1983	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_2079	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_2207	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_2239	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_2303	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_2335	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_2367	0.1	1.1	False
GCA_014718535.1_ASM1471853v1_CDS_2527	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_2559	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_2591	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_2655	0.1	1.1	False
GCA_014718535.1_ASM1471853v1_CDS_2783	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_2815	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_2847	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_2911	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_2975	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_3007	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_3040	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_3072	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_3104	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_3136	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_3201	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_3233	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_3297	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_3425	0.1	1.1	False
GCA_014718535.1_ASM1471853v1_CDS_3489	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_3553	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_3585	1.0	2.4	False
GCA_014718535.1_ASM1471853v1_CDS_3617	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_3714	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_1249	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_1313	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_1345	0.2	1.3	False
GCA_014720295.1_ASM1472029v1_CDS_1633	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_1729	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_1889	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_1921	0.2	1.2	False
GCA_014720295.1_ASM1472029v1_CDS_1985	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_2049	0.3	1.6	False
GCA_014720295.1_ASM1472029v1_CDS_2241	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_2273	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_2337	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_2465	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_2529	0.2	1.2	False
GCA_014720295.1_ASM1472029v1_CDS_2625	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_2657	0.1	1.1	False
GCA_014720295.1_ASM1472029v1_CDS_2721	0.1	1.1	False
GCA_014720295.1_ASM1472029v1_CDS_2913	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_3009	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_3041	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_3105	0.3	1.3	False
GCA_014720295.1_ASM1472029v1_CDS_3329	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_3361	0.1	1.1	False
GCA_014720295.1_ASM1472029v1_CDS_3393	0.3	1.3	False
GCA_014720295.1_ASM1472029v1_CDS_3425	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_3457	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_3489	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_3521	0.3	1.3	False
GCA_014720295.1_ASM1472029v1_CDS_3937	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_4001	0.1	1.1	False
GCA_014720295.1_ASM1472029v1_CDS_4065	0.1	1.1	False
GCA_014720295.1_ASM1472029v1_CDS_4097	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_4321	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_4353	0.125	1.125	False
GCA_014719655.1_ASM1471965v1_CDS_3507	0.0	1.0	True
GCA_014719655.1_ASM1471965v1_CDS_3603	0.0	1.0	True
GCA_014719655.1_ASM1471965v1_CDS_3955	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_0106	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_0586	0.1	1.1	False
GCA_014718955.1_ASM1471895v1_CDS_0746	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_1098	0.2	1.2	False
GCA_014718955.1_ASM1471895v1_CDS_1258	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_1546	0.1	1.1	False
GCA_014718955.1_ASM1471895v1_CDS_1642	0.2	1.2	False
GCA_014718955.1_ASM1471895v1_CDS_2218	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_2250	0.0	1.0	True
GCA_014722275.1_ASM1472227v1_CDS_2380	0.1	1.1	False
GCA_014722275.1_ASM1472227v1_CDS_2508	0.0	1.0	True
GCA_014722275.1_ASM1472227v1_CDS_2540	0.0	1.0	True
GCA_014722275.1_ASM1472227v1_CDS_2572	0.0	1.0	True
GCA_014722275.1_ASM1472227v1_CDS_2636	0.0	1.0	True
GCA_014722275.1_ASM1472227v1_CDS_2828	0.2	1.2	False
GCA_014722275.1_ASM1472227v1_CDS_2860	0.3	1.3	False
GCA_014722275.1_ASM1472227v1_CDS_3180	0.125	1.125	False
GCA_014722275.1_ASM1472227v1_CDS_3692	0.0	1.0	True
GCA_014722275.1_ASM1472227v1_CDS_3884	0.0	1.0	True
GCA_014722275.1_ASM1472227v1_CDS_3948	0.111	1.111	False
GCA_014720295.1_ASM1472029v1_CDS_0035	0.2	1.2	False
GCA_014720295.1_ASM1472029v1_CDS_0355	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_0451	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_0515	0.1	1.1	False
GCA_014720295.1_ASM1472029v1_CDS_0707	0.1	1.1	False
GCA_014720295.1_ASM1472029v1_CDS_0996	0.2	1.2	False
GCA_014720295.1_ASM1472029v1_CDS_1220	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_2829	0.0	1.0	True
GCA_014718755.1_ASM1471875v1_CDS_0332	0.0	1.0	True
GCA_014718755.1_ASM1471875v1_CDS_0364	0.0	1.0	True
GCA_014718755.1_ASM1471875v1_CDS_0908	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_1543	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_1607	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_2631	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_3303	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_3431	0.1	1.1	False
GCA_014718755.1_ASM1471875v1_CDS_1391	0.0	1.0	True
GCA_014718755.1_ASM1471875v1_CDS_2639	0.0	1.0	True
GCA_014718755.1_ASM1471875v1_CDS_2831	0.1	1.1	False
GCA_014718755.1_ASM1471875v1_CDS_2927	0.0	1.0	True
GCA_014718755.1_ASM1471875v1_CDS_3536	0.1	1.1	False
GCA_014718755.1_ASM1471875v1_CDS_3568	0.0	1.0	True
GCA_014722275.1_ASM1472227v1_CDS_0049	0.3	1.3	False
GCA_014722275.1_ASM1472227v1_CDS_1106	0.2	1.2	False
GCA_014722275.1_ASM1472227v1_CDS_1138	0.0	1.0	True
GCA_014718755.1_ASM1471875v1_CDS_3955	0.5	1.5	False
GCA_014718155.1_ASM1471815v1_CDS_0251	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_0411	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_0443	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_0731	0.3	1.3	False
GCA_014718155.1_ASM1471815v1_CDS_1627	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_3703	0.1	1.1	False
GCA_014718755.1_ASM1471875v1_CDS_0373	0.0	1.0	True
GCA_014717935.1_ASM1471793v1_CDS_1373	0.2	1.2	False
GCA_014718955.1_ASM1471895v1_CDS_0956	0.0	1.0	True
GCA_014720715.1_ASM1472071v1_CDS_3486	0.0	1.0	True
GCA_014720715.1_ASM1472071v1_CDS_3646	0.0	1.0	True
GCA_014717695.1_ASM1471769v1_CDS_2505	0.0	1.0	True
GCA_014717695.1_ASM1471769v1_CDS_2569	1.0	2.1	False
GCA_014717695.1_ASM1471769v1_CDS_2601	0.1	1.1	False
GCA_014717695.1_ASM1471769v1_CDS_2665	0.0	1.0	True
GCA_014717695.1_ASM1471769v1_CDS_2697	0.0	1.0	True
GCA_014717695.1_ASM1471769v1_CDS_2729	0.1	1.1	False
GCA_014717695.1_ASM1471769v1_CDS_2761	0.5	1.6	False
GCA_014717695.1_ASM1471769v1_CDS_2793	0.0	1.0	True
GCA_014717695.1_ASM1471769v1_CDS_2825	0.1	1.1	False
GCA_014717695.1_ASM1471769v1_CDS_2857	0.4	1.4	False
GCA_014717695.1_ASM1471769v1_CDS_2986	0.0	1.0	True
GCA_014717695.1_ASM1471769v1_CDS_3018	0.1	1.1	False
GCA_014717695.1_ASM1471769v1_CDS_3050	0.0	1.0	True
GCA_014717695.1_ASM1471769v1_CDS_3114	0.0	1.0	True
GCA_014717695.1_ASM1471769v1_CDS_3147	0.0	1.0	True
GCA_014717695.1_ASM1471769v1_CDS_3179	0.0	1.0	True
GCA_014717695.1_ASM1471769v1_CDS_3243	0.0	1.0	True
GCA_014717695.1_ASM1471769v1_CDS_3307	0.0	1.0	True
GCA_014717695.1_ASM1471769v1_CDS_3371	0.0	1.0	True
GCA_014717695.1_ASM1471769v1_CDS_3403	0.0	1.0	True
GCA_014717695.1_ASM1471769v1_CDS_3435	0.0	1.0	True
GCA_014717695.1_ASM1471769v1_CDS_3467	0.0	1.0	True
GCA_014717695.1_ASM1471769v1_CDS_3499	0.0	1.0	True
GCA_014717695.1_ASM1471769v1_CDS_3563	0.0	1.0	True
GCA_014717695.1_ASM1471769v1_CDS_3628	0.2	1.2	False
GCA_014717695.1_ASM1471769v1_CDS_3660	0.2	1.2	False
GCA_014717695.1_ASM1471769v1_CDS_3788	0.1	1.1	False
GCA_014717695.1_ASM1471769v1_CDS_3852	1.0	4.444	False
GCA_014718155.1_ASM1471815v1_CDS_0012	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_0076	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_0140	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_0204	0.1	1.1	False
GCA_014718155.1_ASM1471815v1_CDS_0236	0.1	1.1	False
GCA_014718155.1_ASM1471815v1_CDS_0268	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_0364	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_0396	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_0428	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_0460	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_0492	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_0524	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_0556	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_0588	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_0620	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_0716	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_0780	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_0812	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_0876	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_0908	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_0972	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_1004	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_1036	0.1	1.1	False
GCA_014718155.1_ASM1471815v1_CDS_1068	0.1	1.1	False
GCA_014718155.1_ASM1471815v1_CDS_1132	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_1164	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_1196	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_1228	0.1	1.1	False
GCA_014718155.1_ASM1471815v1_CDS_1260	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_1324	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_1356	0.1	1.1	False
GCA_014718155.1_ASM1471815v1_CDS_1388	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_1420	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_1452	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_1484	0.8	1.8	False
GCA_014718155.1_ASM1471815v1_CDS_1516	0.1	1.1	False
GCA_014718155.1_ASM1471815v1_CDS_1580	0.222	1.222	False
GCA_014718155.1_ASM1471815v1_CDS_1612	0.3	1.3	False
GCA_014718155.1_ASM1471815v1_CDS_1644	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_1676	0.0	1.0	True
GCA_014719655.1_ASM1471965v1_CDS_3376	0.0	1.0	True
GCA_014719655.1_ASM1471965v1_CDS_3536	0.1	1.1	False
GCA_014719655.1_ASM1471965v1_CDS_3664	0.1	1.1	False
GCA_014719655.1_ASM1471965v1_CDS_3696	0.2	1.2	False
GCA_014719655.1_ASM1471965v1_CDS_4016	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_0039	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_0071	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_0263	0.1	1.1	False
GCA_014718955.1_ASM1471895v1_CDS_0391	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_0455	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_0519	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_0551	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_0583	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_0615	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_0871	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_0999	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_1191	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_1287	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_1383	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_1607	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_1639	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_1703	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_1735	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_1799	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_1831	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_1863	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_1895	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_2119	0.1	1.1	False
GCA_014718955.1_ASM1471895v1_CDS_2183	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_2215	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_2343	0.2	1.2	False
GCA_014717935.1_ASM1471793v1_CDS_0556	0.0	1.0	True
GCA_014717935.1_ASM1471793v1_CDS_0588	0.0	1.0	True
GCA_014717935.1_ASM1471793v1_CDS_0684	0.0	1.0	True
GCA_014717935.1_ASM1471793v1_CDS_0716	0.2	1.2	False
GCA_014717935.1_ASM1471793v1_CDS_0780	0.0	1.0	True
GCA_014717935.1_ASM1471793v1_CDS_0812	0.1	1.1	False
GCA_014717935.1_ASM1471793v1_CDS_0844	0.0	1.0	True
GCA_014717935.1_ASM1471793v1_CDS_1260	0.0	1.0	True
GCA_014717935.1_ASM1471793v1_CDS_1324	0.1	1.1	False
GCA_014717935.1_ASM1471793v1_CDS_1516	0.2	1.2	False
GCA_014717935.1_ASM1471793v1_CDS_1580	0.0	1.0	True
GCA_014717935.1_ASM1471793v1_CDS_1740	0.2	1.2	False
GCA_014717935.1_ASM1471793v1_CDS_1900	0.1	1.1	False
GCA_014717935.1_ASM1471793v1_CDS_2028	0.1	1.1	False
GCA_014717935.1_ASM1471793v1_CDS_2092	0.0	1.0	True
GCA_014717935.1_ASM1471793v1_CDS_2124	0.0	1.0	True
GCA_014717935.1_ASM1471793v1_CDS_2156	0.0	1.0	True
GCA_014717935.1_ASM1471793v1_CDS_2508	0.1	1.1	False
GCA_014717935.1_ASM1471793v1_CDS_2732	0.2	1.2	False
GCA_014717935.1_ASM1471793v1_CDS_2924	0.1	1.1	False
GCA_014717935.1_ASM1471793v1_CDS_2988	0.1	1.1	False
GCA_014717935.1_ASM1471793v1_CDS_3021	0.2	1.2	False
GCA_014717935.1_ASM1471793v1_CDS_3149	0.0	1.0	True
GCA_014717935.1_ASM1471793v1_CDS_3181	0.2	1.2	False
GCA_014717935.1_ASM1471793v1_CDS_3213	0.0	1.0	True
GCA_014717935.1_ASM1471793v1_CDS_3245	0.0	1.0	True
GCA_014717935.1_ASM1471793v1_CDS_3341	0.2	1.2	False
GCA_014717935.1_ASM1471793v1_CDS_3405	0.0	1.0	True
GCA_014717935.1_ASM1471793v1_CDS_3437	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_1648	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_1680	0.2	1.2	False
GCA_014718155.1_ASM1471815v1_CDS_1712	0.1	1.1	False
GCA_014718155.1_ASM1471815v1_CDS_1872	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_2064	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_2160	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_2320	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_2448	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_2608	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_2704	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_2864	0.1	1.1	False
GCA_014718155.1_ASM1471815v1_CDS_2928	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_2993	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_3025	0.1	1.1	False
GCA_014718155.1_ASM1471815v1_CDS_3057	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_3186	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_3346	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_3442	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_3506	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_3538	0.2	1.2	False
GCA_014718155.1_ASM1471815v1_CDS_3667	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_3731	0.0	1.0	True
GCA_014718155.1_ASM1471815v1_CDS_3763	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_0034	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_0162	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_0194	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_0450	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_0514	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_0546	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_0578	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_0610	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_0642	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_0802	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_0834	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_0866	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_1508	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_1988	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_2756	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_3012	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_3300	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_3908	0.0	1.0	True
GCA_014720295.1_ASM1472029v1_CDS_4324	0.0	1.0	True
GCA_014719655.1_ASM1471965v1_CDS_0117	0.111	1.111	False
GCA_014719655.1_ASM1471965v1_CDS_1013	0.2	1.2	False
GCA_014719655.1_ASM1471965v1_CDS_1877	0.0	1.0	True
GCA_014719655.1_ASM1471965v1_CDS_1909	0.2	1.2	False
GCA_014719655.1_ASM1471965v1_CDS_2005	0.0	1.0	True
GCA_014719655.1_ASM1471965v1_CDS_2101	0.0	1.0	True
GCA_014719655.1_ASM1471965v1_CDS_2229	0.0	1.0	True
GCA_014719655.1_ASM1471965v1_CDS_2357	0.571	1.571	False
GCA_014719655.1_ASM1471965v1_CDS_3158	0.1	1.1	False
GCA_014717935.1_ASM1471793v1_CDS_3635	0.25	1.25	False
GCA_014722275.1_ASM1472227v1_CDS_1167	0.0	1.0	True
GCA_014722275.1_ASM1472227v1_CDS_1967	0.0	1.0	True
GCA_014722275.1_ASM1472227v1_CDS_1999	0.1	1.1	False
GCA_014718535.1_ASM1471853v1_CDS_1736	0.0	1.0	True
GCA_014718535.1_ASM1471853v1_CDS_2664	0.2	1.2	False
GCA_014720715.1_ASM1472071v1_CDS_3567	0.0	1.0	True
GCA_014720715.1_ASM1472071v1_CDS_3792	0.0	1.0	True
GCA_014717695.1_ASM1471769v1_CDS_0565	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_2835	0.0	1.0	True
GCA_014718955.1_ASM1471895v1_CDS_3668	0.0	1.0	True
GCA_014718755.1_ASM1471875v1_CDS_0306	0.0	1.0	True
GCA_014718755.1_ASM1471875v1_CDS_0594	0.0	1.0	True
