gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCF_000814165.3_ASM81416v3_CDS_0014	NZ_CP010368.1	16617	17831	+	GCA_003359505.2_ASM335950v2_CDS_0021	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0015	NZ_CP010368.1	24104	24517	+	GCA_003359505.2_ASM335950v2_CDS_0022	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0016	NZ_CP010368.1	24546	25238	-	GCA_003359355.2_ASM335935v2_CDS_0030	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0017	NZ_CP010368.1	25862	27340	+	GCF_000814165.3_ASM81416v3_CDS_0017	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0018	NZ_CP010368.1	27353	27496	+	GCF_004295305.1_ASM429530v1_CDS_0018	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0019	NZ_CP010368.1	27540	28844	-	GCA_003359505.2_ASM335950v2_CDS_0026	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0020	NZ_CP010368.1	28841	29803	-	GCF_004295305.1_ASM429530v1_CDS_0020	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0021	NZ_CP010368.1	30152	31981	+	GCF_002082665.1_ASM208266v1_CDS_0144	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0022	NZ_CP010368.1	32296	33585	+	GCF_002082665.1_ASM208266v1_CDS_0145	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0023	NZ_CP010368.1	33664	34395	+	GCF_002951295.1_ASM295129v1_CDS_3422	1	persistent	2	0	2
GCF_000814165.3_ASM81416v3_CDS_0024	NZ_CP010368.1	34405	35295	-	GCF_002951295.1_ASM295129v1_CDS_3423	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0025	NZ_CP010368.1	35375	36670	-	GCA_003359435.2_ASM335943v2_CDS_0033	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0026	NZ_CP010368.1	36969	39653	-	GCF_002951295.1_ASM295129v1_CDS_3425	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0027	NZ_CP010368.1	39824	40447	-	GCF_002951295.1_ASM295129v1_CDS_3426	1	persistent	2	0	2
GCF_000814165.3_ASM81416v3_CDS_0028	NZ_CP010368.1	40596	41702	+	GCF_002082665.1_ASM208266v1_CDS_0151	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0029	NZ_CP010368.1	41699	44824	+	GCF_002082665.1_ASM208266v1_CDS_0152	1	persistent	2	0	2
GCF_000814165.3_ASM81416v3_CDS_0030	NZ_CP010368.1	44964	45341	+	GCF_002951295.1_ASM295129v1_CDS_3429	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0031	NZ_CP010368.1	45446	46558	+	GCF_002951295.1_ASM295129v1_CDS_3430	1	persistent	2	0	2
GCF_000814165.3_ASM81416v3_CDS_0032	NZ_CP010368.1	46672	47037	-	GCA_003359395.2_ASM335939v2_CDS_0061	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0033	NZ_CP010368.1	47222	48043	+	GCF_002951295.1_ASM295129v1_CDS_3432	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0034	NZ_CP010368.1	48095	48748	+	GCF_002082665.1_ASM208266v1_CDS_0157	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0035	NZ_CP010368.1	48789	50030	-	GCA_003359355.2_ASM335935v2_CDS_0067	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0036	NZ_CP010368.1	49984	50787	-	GCA_003359505.2_ASM335950v2_CDS_0051	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0037	NZ_CP010368.1	50908	51810	+	GCA_003359505.2_ASM335950v2_CDS_0052	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0038	NZ_CP010368.1	51794	52168	-	GCF_002951295.1_ASM295129v1_CDS_3437	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0039	NZ_CP010368.1	52259	53683	+	GCF_002951295.1_ASM295129v1_CDS_3438	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0040	NZ_CP010368.1	53686	54714	-	GCA_003359505.2_ASM335950v2_CDS_0056	1	persistent	2	0	3
GCF_000814165.3_ASM81416v3_CDS_0041	NZ_CP010368.1	54753	55313	-	GCA_003359355.2_ASM335935v2_CDS_0076	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0042	NZ_CP010368.1	55344	55589	-	GCA_003359505.2_ASM335950v2_CDS_0058	1	persistent	2	0	2
GCF_000814165.3_ASM81416v3_CDS_0043	NZ_CP010368.1	55599	56135	-	GCA_003359375.2_ASM335937v2_CDS_0073	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0044	NZ_CP010368.1	56183	57211	-	GCF_000814165.3_ASM81416v3_CDS_0044	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0045	NZ_CP010368.1	57353	57715	-	GCA_003359505.2_ASM335950v2_CDS_0062	1	persistent	2	0	2
GCF_000814165.3_ASM81416v3_CDS_0046	NZ_CP010368.1	57903	58640	-	GCF_002951295.1_ASM295129v1_CDS_3445	1	persistent	2	0	3
GCF_000814165.3_ASM81416v3_CDS_0047	NZ_CP010368.1	58811	58969	-	GCA_003359505.2_ASM335950v2_CDS_0066	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0048	NZ_CP010368.1	59163	59621	+	GCA_003359435.2_ASM335943v2_CDS_0065	1	persistent	2	0	2
GCF_000814165.3_ASM81416v3_CDS_0049	NZ_CP010368.1	59731	60903	+	GCF_000814165.3_ASM81416v3_CDS_0049	1	persistent	2	0	2
GCF_000814165.3_ASM81416v3_CDS_0050	NZ_CP010368.1	61009	62274	+	GCF_004295305.1_ASM429530v1_CDS_0050	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0051	NZ_CP010368.1	62292	63128	-	GCF_000814165.3_ASM81416v3_CDS_0051	1	persistent	3	0	1
GCF_000814165.3_ASM81416v3_CDS_0052	NZ_CP010368.1	63427	63642	-	GCF_004295305.1_ASM429530v1_CDS_0052	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0053	NZ_CP010368.1	63824	64543	-	GCF_002082665.1_ASM208266v1_CDS_0176	1	persistent	3	0	1
GCF_000814165.3_ASM81416v3_CDS_0054	NZ_CP010368.1	64580	65182	-	GCF_002082665.1_ASM208266v1_CDS_0177	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0055	NZ_CP010368.1	65195	66088	-	GCF_002951295.1_ASM295129v1_CDS_3454	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0056	NZ_CP010368.1	66418	67062	+	GCF_002951295.1_ASM295129v1_CDS_3455	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0057	NZ_CP010368.1	67117	68055	+	GCA_003359355.2_ASM335935v2_CDS_0099	1	persistent	2	0	2
GCF_000814165.3_ASM81416v3_CDS_0058	NZ_CP010368.1	68230	69573	+	GCF_002951295.1_ASM295129v1_CDS_3457	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0059	NZ_CP010368.1	69594	70064	-	GCF_002082665.1_ASM208266v1_CDS_0182	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0060	NZ_CP010368.1	70586	71641	+	GCA_003359505.2_ASM335950v2_CDS_0082	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0061	NZ_CP010368.1	71708	72487	-	GCF_002951295.1_ASM295129v1_CDS_3460	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0062	NZ_CP010368.1	72786	73334	-	GCF_002951295.1_ASM295129v1_CDS_3461	1	persistent	2	0	2
GCF_000814165.3_ASM81416v3_CDS_0063	NZ_CP010368.1	73351	73983	-	GCF_002951295.1_ASM295129v1_CDS_3462	1	persistent	2	0	2
GCF_000814165.3_ASM81416v3_CDS_0064	NZ_CP010368.1	73970	75277	-	GCF_002082665.1_ASM208266v1_CDS_0187	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0065	NZ_CP010368.1	75635	77023	+	GCA_003359505.2_ASM335950v2_CDS_0090	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0066	NZ_CP010368.1	77183	77863	+	GCA_003359505.2_ASM335950v2_CDS_0091	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0067	NZ_CP010368.1	78012	79277	+	GCA_003359505.2_ASM335950v2_CDS_0092	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0068	NZ_CP010368.1	79313	80425	-	GCF_003143895.1_ASM314389v1_CDS_0068	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0069	NZ_CP010368.1	80780	81532	+	GCA_003359505.2_ASM335950v2_CDS_0094	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0070	NZ_CP010368.1	81529	82104	+	GCA_003359505.2_ASM335950v2_CDS_0095	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0071	NZ_CP010368.1	82357	84033	+	GCA_003359505.2_ASM335950v2_CDS_0096	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0072	NZ_CP010368.1	84121	85659	+	GCA_003359435.2_ASM335943v2_CDS_0098	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0073	NZ_CP010368.1	85724	87136	+	GCA_003359435.2_ASM335943v2_CDS_0099	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0074	NZ_CP010368.1	87188	88393	+	GCA_003359435.2_ASM335943v2_CDS_0100	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0075	NZ_CP010368.1	88371	89324	+	GCA_003359375.2_ASM335937v2_CDS_0124	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0076	NZ_CP010368.1	89578	91404	+	GCF_002082665.1_ASM208266v1_CDS_0199	1	persistent	2	0	2
GCF_000814165.3_ASM81416v3_CDS_0077	NZ_CP010368.1	91477	92142	+	GCA_003359355.2_ASM335935v2_CDS_0136	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0078	NZ_CP010368.1	92166	92966	+	GCA_003359355.2_ASM335935v2_CDS_0137	1	persistent	2	0	3
GCF_000814165.3_ASM81416v3_CDS_0079	NZ_CP010368.1	92953	93576	-	GCF_000814165.3_ASM81416v3_CDS_0079	1	cloud	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0080	NZ_CP010368.1	94475	94759	+	GCA_003359435.2_ASM335943v2_CDS_0115	1	persistent	2	0	7
GCF_000814165.3_ASM81416v3_CDS_0081	NZ_CP010368.1	94970	96808	-	GCF_000814165.3_ASM81416v3_CDS_0081	1	persistent	2	0	4
GCF_000814165.3_ASM81416v3_CDS_0082	NZ_CP010368.1	96821	98185	-	GCA_003359435.2_ASM335943v2_CDS_0134	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0083	NZ_CP010368.1	98194	98727	-	GCF_003143895.1_ASM314389v1_CDS_0082	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0084	NZ_CP010368.1	98705	99622	-	GCF_003143895.1_ASM314389v1_CDS_0083	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0085	NZ_CP010368.1	99638	100087	-	GCF_003143895.1_ASM314389v1_CDS_0084	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0086	NZ_CP010368.1	100091	100561	-	GCF_002082665.1_ASM208266v1_CDS_0208	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0087	NZ_CP010368.1	100573	101694	-	GCF_002082665.1_ASM208266v1_CDS_0209	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0088	NZ_CP010368.1	101934	103223	-	GCF_002951295.1_ASM295129v1_CDS_3486	1	persistent	2	0	2
GCF_000814165.3_ASM81416v3_CDS_0089	NZ_CP010368.1	103301	104524	+	GCF_002951295.1_ASM295129v1_CDS_3487	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0090	NZ_CP010368.1	104934	105269	+	GCA_003359395.2_ASM335939v2_CDS_0182	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0091	NZ_CP010368.1	105517	106002	+	GCF_002951295.1_ASM295129v1_CDS_3489	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0092	NZ_CP010368.1	106042	106485	-	GCF_002951295.1_ASM295129v1_CDS_3490	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0093	NZ_CP010368.1	106654	107868	+	GCF_002951295.1_ASM295129v1_CDS_3491	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0094	NZ_CP010368.1	108019	108867	+	GCA_003359395.2_ASM335939v2_CDS_0187	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0095	NZ_CP010368.1	108864	109715	+	GCF_002951295.1_ASM295129v1_CDS_3493	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0096	NZ_CP010368.1	109853	110272	+	GCF_002951295.1_ASM295129v1_CDS_3494	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0097	NZ_CP010368.1	110315	111511	+	GCF_002951295.1_ASM295129v1_CDS_3495	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0098	NZ_CP010368.1	111579	112937	-	GCF_002951295.1_ASM295129v1_CDS_3496	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0099	NZ_CP010368.1	112947	113657	-	GCA_003359375.2_ASM335937v2_CDS_0188	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0100	NZ_CP010368.1	113913	114584	-	GCF_002951295.1_ASM295129v1_CDS_3498	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0101	NZ_CP010368.1	114781	115614	+	GCA_003359375.2_ASM335937v2_CDS_0190	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0102	NZ_CP010368.1	115671	117038	-	GCF_002951295.1_ASM295129v1_CDS_3500	1	persistent	2	0	3
GCF_000814165.3_ASM81416v3_CDS_0103	NZ_CP010368.1	117144	118298	-	GCF_002082665.1_ASM208266v1_CDS_0225	1	persistent	2	0	2
GCF_000814165.3_ASM81416v3_CDS_0104	NZ_CP010368.1	118326	119636	-	GCA_003359435.2_ASM335943v2_CDS_0163	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0105	NZ_CP010368.1	119650	120213	-	GCA_003359435.2_ASM335943v2_CDS_0164	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0106	NZ_CP010368.1	120272	120811	-	GCA_003359435.2_ASM335943v2_CDS_0165	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0107	NZ_CP010368.1	120980	122557	+	GCA_003359435.2_ASM335943v2_CDS_0166	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0108	NZ_CP010368.1	122572	123087	+	GCF_004295305.1_ASM429530v1_CDS_0116	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0109	NZ_CP010368.1	123255	126566	+	GCF_003143895.1_ASM314389v1_CDS_0109	1	persistent	1	0	9
GCF_000814165.3_ASM81416v3_CDS_0110	NZ_CP010368.1	126587	128899	+	GCF_000814165.3_ASM81416v3_CDS_0110	1	cloud	1	0	3
GCF_000814165.3_ASM81416v3_CDS_0111	NZ_CP010368.1	128908	129636	+	GCF_000814165.3_ASM81416v3_CDS_0111	1	cloud	1	0	5
GCF_000814165.3_ASM81416v3_CDS_0112	NZ_CP010368.1	129913	130659	+	GCF_002951295.1_ASM295129v1_CDS_3515	1	cloud	1	0	7
GCF_000814165.3_ASM81416v3_CDS_0113	NZ_CP010368.1	130765	131490	+	GCF_004295305.1_ASM429530v1_CDS_0120	1	persistent	1	0	9
GCF_000814165.3_ASM81416v3_CDS_0114	NZ_CP010368.1	131684	132217	+	GCF_000814165.3_ASM81416v3_CDS_0114	1	cloud	1	0	1
GCF_000814165.3_ASM81416v3_CDS_0115	NZ_CP010368.1	132466	132819	+	GCF_004295305.1_ASM429530v1_CDS_0122	1	cloud	1	0	5
GCF_000814165.3_ASM81416v3_CDS_0116	NZ_CP010368.1	133082	133651	+	GCF_000814165.3_ASM81416v3_CDS_0116	1	cloud	0	0	2
GCF_000814165.3_ASM81416v3_CDS_0117	NZ_CP010368.1	133781	134428	+	GCF_000814165.3_ASM81416v3_CDS_0117	1	cloud	1	0	1
GCF_000814165.3_ASM81416v3_CDS_0118	NZ_CP010368.1	134540	135883	-	GCF_003143895.1_ASM314389v1_CDS_0114	1	persistent	2	0	5
GCF_000814165.3_ASM81416v3_CDS_0119	NZ_CP010368.1	136095	136676	+	GCF_002951295.1_ASM295129v1_CDS_3518	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0120	NZ_CP010368.1	136691	138574	+	GCF_002951295.1_ASM295129v1_CDS_3519	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0121	NZ_CP010368.1	138694	139197	-	GCF_002951295.1_ASM295129v1_CDS_3520	1	persistent	2	0	2
GCF_000814165.3_ASM81416v3_CDS_0122	NZ_CP010368.1	139194	140204	-	GCF_002082665.1_ASM208266v1_CDS_0240	1	persistent	2	0	2
GCF_000814165.3_ASM81416v3_CDS_0123	NZ_CP010368.1	140404	141561	+	GCF_002082665.1_ASM208266v1_CDS_0241	1	persistent	2	0	2
GCF_000814165.3_ASM81416v3_CDS_0124	NZ_CP010368.1	141617	142342	-	GCF_002082665.1_ASM208266v1_CDS_0242	1	persistent	2	0	3
GCF_000814165.3_ASM81416v3_CDS_0125	NZ_CP010368.1	142464	143831	-	GCF_002082665.1_ASM208266v1_CDS_0243	1	persistent	2	0	2
GCF_000814165.3_ASM81416v3_CDS_0126	NZ_CP010368.1	143856	144179	-	GCA_003359375.2_ASM335937v2_CDS_0223	1	persistent	2	0	2
GCF_000814165.3_ASM81416v3_CDS_0127	NZ_CP010368.1	144176	144679	-	GCA_003359375.2_ASM335937v2_CDS_0224	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0128	NZ_CP010368.1	144779	145744	-	GCF_002082665.1_ASM208266v1_CDS_0246	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0129	NZ_CP010368.1	145997	146347	+	GCA_003359435.2_ASM335943v2_CDS_0196	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0130	NZ_CP010368.1	146506	147051	+	GCA_003359395.2_ASM335939v2_CDS_0245	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0131	NZ_CP010368.1	147064	147831	+	GCA_003359505.2_ASM335950v2_CDS_0178	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0132	NZ_CP010368.1	147850	149658	+	GCF_002082665.1_ASM208266v1_CDS_0250	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0133	NZ_CP010368.1	149659	150852	-	GCF_002082665.1_ASM208266v1_CDS_0251	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0134	NZ_CP010368.1	151031	151942	-	GCA_003359435.2_ASM335943v2_CDS_0202	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0135	NZ_CP010368.1	152092	152529	+	GCF_002082665.1_ASM208266v1_CDS_0253	1	persistent	2	0	2
GCF_000814165.3_ASM81416v3_CDS_0136	NZ_CP010368.1	152568	152918	-	GCA_003359435.2_ASM335943v2_CDS_0204	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0137	NZ_CP010368.1	153375	154199	-	GCA_003359395.2_ASM335939v2_CDS_0255	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0138	NZ_CP010368.1	154238	154888	+	GCF_002082665.1_ASM208266v1_CDS_0256	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0139	NZ_CP010368.1	154941	157184	-	GCF_002082665.1_ASM208266v1_CDS_0257	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0140	NZ_CP010368.1	157359	157571	-	GCF_004295305.1_ASM429530v1_CDS_0146	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0141	NZ_CP010368.1	157733	158680	+	GCF_002082665.1_ASM208266v1_CDS_0259	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0142	NZ_CP010368.1	158915	160012	+	GCA_003359505.2_ASM335950v2_CDS_0198	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0143	NZ_CP010368.1	160024	161472	+	GCF_004295305.1_ASM429530v1_CDS_0149	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0144	NZ_CP010368.1	161510	162436	+	GCA_003359375.2_ASM335937v2_CDS_0252	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0145	NZ_CP010368.1	162439	163293	+	GCF_000814165.3_ASM81416v3_CDS_0145	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0146	NZ_CP010368.1	163354	164616	+	GCF_000814165.3_ASM81416v3_CDS_0146	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0147	NZ_CP010368.1	164781	165956	+	GCF_000814165.3_ASM81416v3_CDS_0147	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0148	NZ_CP010368.1	166067	166969	+	GCF_000814165.3_ASM81416v3_CDS_0148	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0149	NZ_CP010368.1	167067	167507	-	GCF_003143895.1_ASM314389v1_CDS_0146	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0150	NZ_CP010368.1	167615	168307	+	GCF_000814165.3_ASM81416v3_CDS_0150	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0151	NZ_CP010368.1	168558	171275	+	GCF_002951295.1_ASM295129v1_CDS_3550	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0152	NZ_CP010368.1	171278	173260	+	GCF_002951295.1_ASM295129v1_CDS_3551	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0153	NZ_CP010368.1	173409	173681	+	GCF_002951295.1_ASM295129v1_CDS_3552	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0154	NZ_CP010368.1	173930	174505	+	GCF_002082665.1_ASM208266v1_CDS_0272	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0155	NZ_CP010368.1	174773	175570	+	GCF_002082665.1_ASM208266v1_CDS_0273	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0156	NZ_CP010368.1	175760	176029	+	GCF_002082665.1_ASM208266v1_CDS_0274	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0157	NZ_CP010368.1	176165	177631	+	GCF_002082665.1_ASM208266v1_CDS_0275	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0158	NZ_CP010368.1	177781	179118	+	GCF_002082665.1_ASM208266v1_CDS_0276	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0159	NZ_CP010368.1	179129	179785	+	GCF_002082665.1_ASM208266v1_CDS_0277	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0160	NZ_CP010368.1	179786	181486	+	GCF_002082665.1_ASM208266v1_CDS_0278	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0161	NZ_CP010368.1	181530	182297	-	GCF_002082665.1_ASM208266v1_CDS_0279	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0162	NZ_CP010368.1	182853	183785	+	GCA_003359375.2_ASM335937v2_CDS_0285	1	persistent	3	0	0
GCF_000814165.3_ASM81416v3_CDS_0163	NZ_CP010368.1	183884	184015	+	GCF_002082665.1_ASM208266v1_CDS_0281	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0164	NZ_CP010368.1	183985	184287	+	GCA_003359355.2_ASM335935v2_CDS_0317	1	persistent	3	0	0
GCF_000814165.3_ASM81416v3_CDS_0165	NZ_CP010368.1	184316	185374	+	GCF_002082665.1_ASM208266v1_CDS_0283	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0166	NZ_CP010368.1	185544	186836	+	GCF_002082665.1_ASM208266v1_CDS_0284	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0167	NZ_CP010368.1	186833	187540	+	GCF_002082665.1_ASM208266v1_CDS_0285	1	persistent	2	0	0
GCF_000814165.3_ASM81416v3_CDS_0168	NZ_CP010368.1	187529	188500	-	GCA_003359375.2_ASM335937v2_CDS_0291	1	persistent	2	0	1
GCF_000814165.3_ASM81416v3_CDS_0169	NZ_CP010368.1	188614	189189	-	GCF_002082665.1_ASM208266v1_CDS_0287	1	persistent	2	0	3
GCF_000814165.3_ASM81416v3_CDS_0170	NZ_CP010368.1	189484	191433	+	GCA_003359435.2_ASM335943v2_CDS_0247	1	persistent	2	0	2
GCF_000814165.3_ASM81416v3_CDS_0171	NZ_CP010368.1	191476	192018	-	GCF_002082665.1_ASM208266v1_CDS_0289	1	persistent	2	0	0
