#duplication_margin=0.05
persistent_family	duplication_ratio	mean_presence	is_single_copy_marker
GCF_002165255.2_ASM216525v2_CDS_1176	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_1656	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_0289	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_1634	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_2340	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_1635	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_2885	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_0113	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_2758	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_1079	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_1176	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_3101	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_3069	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_0571	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_1371	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_2460	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_1221	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_1413	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_1477	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_2021	0.333	1.333	False
GCF_002165255.2_ASM216525v2_CDS_2049	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0326	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0390	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_1159	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_2055	0.0	1.0	True
GCF_001612555.1_ASM161255v1_CDS_1898	0.0	1.0	True
GCF_001696615.3_ASM169661v3_CDS_1273	0.0	1.0	True
GCF_001612555.1_ASM161255v1_CDS_1172	0.125	1.125	False
GCF_001612555.1_ASM161255v1_CDS_1941	0.0	1.0	True
GCF_001612555.1_ASM161255v1_CDS_2101	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_1200	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_0335	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_0528	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_1137	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_1649	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_3156	0.0	1.0	True
GCF_001612555.1_ASM161255v1_CDS_0213	0.0	1.0	True
GCF_001696615.3_ASM169661v3_CDS_2773	0.0	1.0	True
GCF_001696615.3_ASM169661v3_CDS_3125	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0758	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0790	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0855	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_2681	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_0431	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_0979	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_1043	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_1401	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_1881	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_2586	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_2810	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_3674	0.5	1.5	False
GCF_001278715.1_ASM127871v1_CDS_0112	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_2587	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_2619	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_2971	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_0049	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_0593	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_1170	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_1266	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_1330	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_1555	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_1589	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_1687	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_0466	0.1	1.1	False
GCF_001278715.1_ASM127871v1_CDS_0946	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_1363	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_1590	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_1656	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_1688	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_2941	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_0723	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_0116	0.333	1.556	False
GCF_001278715.1_ASM127871v1_CDS_1109	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_2365	0.0	1.0	True
GCF_001696615.3_ASM169661v3_CDS_3068	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0061	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0125	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_0054	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_0118	0.333	1.333	False
GCF_001278715.1_ASM127871v1_CDS_0758	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_0886	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_0055	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_0343	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_0156	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_1502	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_0346	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_1599	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_2468	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_0027	0.1	1.2	False
GCF_002165255.2_ASM216525v2_CDS_0605	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_2170	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_0960	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_2236	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_0157	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_0253	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_0416	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_0770	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_1026	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_2626	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_1794	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_2659	0.1	1.1	False
GCF_001278715.1_ASM127871v1_CDS_0545	0.1	1.1	False
GCF_001278715.1_ASM127871v1_CDS_1832	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_1296	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_1328	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_1424	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_1810	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_2706	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_2898	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_0094	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_0126	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_2707	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_0095	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_0191	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_1509	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_1800	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_1896	0.2	1.2	False
GCF_002165295.2_ASM216529v2_CDS_2248	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_2473	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_3049	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_3081	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_3209	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_0041	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_2408	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_2440	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_2857	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_2890	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_3147	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_3499	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_1385	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_1481	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_1769	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_1801	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_0425	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_0905	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_2218	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_2863	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_3601	0.0	1.0	True
GCF_001612555.1_ASM161255v1_CDS_0112	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_0600	0.0	1.0	True
GCF_001696615.3_ASM169661v3_CDS_1319	0.0	1.0	True
GCF_001696615.3_ASM169661v3_CDS_2063	0.0	1.0	True
GCF_001696615.3_ASM169661v3_CDS_2866	0.1	1.1	False
GCF_001696615.3_ASM169661v3_CDS_3154	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_1749	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_2518	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0802	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_1251	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_1891	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_1732	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_2757	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_3109	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_0635	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_0316	0.0	1.0	True
GCF_001696615.3_ASM169661v3_CDS_3012	0.0	1.0	True
GCF_001696615.3_ASM169661v3_CDS_3076	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0389	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_2984	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_0254	0.1	1.1	False
GCF_001278715.1_ASM127871v1_CDS_1504	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_2086	0.0	1.0	True
GCF_001696615.3_ASM169661v3_CDS_3302	0.0	1.0	True
GCF_001612555.1_ASM161255v1_CDS_2443	0.0	1.0	True
GCF_001612555.1_ASM161255v1_CDS_1612	0.0	1.0	True
GCF_001612555.1_ASM161255v1_CDS_0940	0.0	1.0	True
GCF_001612555.1_ASM161255v1_CDS_1741	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_2982	0.1	1.1	False
GCA_001581975.1_ASM158197v1_CDS_1064	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_1608	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_2027	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_2156	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_2253	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_2317	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_2381	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_2670	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_0132	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_0388	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_0550	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_0678	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_0968	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_1704	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_1864	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_0293	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_0325	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_0421	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_1030	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_1254	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_1350	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_1804	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_2254	0.0	1.0	True
GCF_001696615.3_ASM169661v3_CDS_2346	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_1103	0.0	1.0	True
GCF_001612555.1_ASM161255v1_CDS_3027	0.0	1.0	True
GCF_001696615.3_ASM169661v3_CDS_0321	0.0	1.0	True
GCF_001696615.3_ASM169661v3_CDS_3407	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0560	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0688	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0945	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0977	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_1521	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_3116	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_0718	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_0910	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_0942	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_0523	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_0939	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_1739	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_2097	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_1196	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_2534	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_0974	0.125	1.25	False
GCF_001647675.1_ASM164767v1_CDS_2034	0.1	1.1	False
GCF_001647675.1_ASM164767v1_CDS_2355	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0938	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_2090	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_0097	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0234	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0266	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_0888	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_1048	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_1528	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_2170	0.889	1.889	False
GCF_002934695.1_ASM293469v1_CDS_0230	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_2367	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_0857	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_0953	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_1049	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_0025	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_0507	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_0539	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_1982	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_2207	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_2562	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_0590	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_0750	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_1167	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_1263	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_2005	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_0042	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_0170	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_0364	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_2737	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_0401	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_0433	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_3385	0.2	1.2	False
GCF_001612555.1_ASM161255v1_CDS_0668	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_0853	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_0981	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_1237	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_1590	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_1601	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_0143	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_0273	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_2362	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_0290	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_1187	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_1700	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_2023	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_0984	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_1785	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_3100	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_0313	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_0377	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_0569	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_1594	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_0869	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_1189	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_2791	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_2623	0.0	1.0	True
GCF_001612555.1_ASM161255v1_CDS_1028	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_2295	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_2487	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_2583	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_1396	0.1	1.1	False
GCA_001581975.1_ASM158197v1_CDS_2869	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_3575	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0665	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0793	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_1946	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_1467	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_1787	0.1	1.1	False
GCF_002165305.2_ASM216530v2_CDS_2588	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_3100	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_1884	0.0	1.0	True
GCF_001612555.1_ASM161255v1_CDS_2399	0.0	1.0	True
GCF_001696615.3_ASM169661v3_CDS_0302	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_2239	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_2271	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_3071	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_0757	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_1206	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_1402	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_2235	0.0	1.0	True
GCF_001612555.1_ASM161255v1_CDS_3204	0.0	1.0	True
GCF_001696615.3_ASM169661v3_CDS_1137	0.0	1.0	True
GCF_001696615.3_ASM169661v3_CDS_1589	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0128	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0993	0.25	1.25	False
GCF_002165305.2_ASM216530v2_CDS_2306	0.2	1.3	False
GCF_001278715.1_ASM127871v1_CDS_2081	0.0	1.0	True
GCF_001278715.1_ASM127871v1_CDS_2402	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_0345	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_2349	0.1	1.1	False
GCF_002688565.1_ASM268856v1_CDS_0199	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_1503	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_2432	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_1193	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_1321	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_2027	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_2763	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_2028	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_2284	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_1694	0.111	1.111	False
GCF_001647675.1_ASM164767v1_CDS_0267	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_0780	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_2015	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_2433	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_1027	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_0121	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_0508	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_1535	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_1567	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_2624	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_1891	0.0	1.0	True
GCF_001696615.3_ASM169661v3_CDS_3271	0.0	1.0	True
GCF_001696615.3_ASM169661v3_CDS_3559	0.875	5.75	False
GCF_002165305.2_ASM216530v2_CDS_0136	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0392	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_0840	0.0	1.0	True
GCF_002165305.2_ASM216530v2_CDS_1193	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_0742	0.111	1.111	False
GCF_002165295.2_ASM216529v2_CDS_2821	0.0	1.0	True
GCA_001581975.1_ASM158197v1_CDS_0551	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_0512	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_0738	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_0834	0.0	1.0	True
GCF_002934695.1_ASM293469v1_CDS_1955	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_0849	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_1073	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_1266	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_1394	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_2520	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_2776	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_0432	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_0784	0.0	1.0	True
GCF_002688565.1_ASM268856v1_CDS_1008	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_2891	0.125	1.125	False
GCF_001647675.1_ASM164767v1_CDS_0946	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_1138	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_1523	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_1973	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_0486	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_0551	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_1001	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_1897	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_2603	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_2667	0.0	1.0	True
GCF_002165255.2_ASM216525v2_CDS_2892	0.167	1.167	False
GCF_001647675.1_ASM164767v1_CDS_0017	0.0	1.0	True
GCF_001647675.1_ASM164767v1_CDS_0274	0.0	1.0	True
GCF_001696615.3_ASM169661v3_CDS_0254	0.0	1.0	True
GCF_001696615.3_ASM169661v3_CDS_0288	0.0	1.0	True
GCF_001696615.3_ASM169661v3_CDS_1994	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_2474	0.0	1.0	True
GCF_002165295.2_ASM216529v2_CDS_3050	0.0	1.0	True
