gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCF_000191145.1_ASM19114v1_CDS_0027	NC_016603.1	31891	32187	+	GCF_000191145.1_ASM19114v1_CDS_0027	1	cloud	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0028	NC_016603.1	32180	32413	+	GCF_001617545.1_ASM161754v1_CDS_1132	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0029	NC_016603.1	32410	32931	+	GCF_001617545.1_ASM161754v1_CDS_1133	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0030	NC_016603.1	32931	33239	+	GCA_003359215.2_ASM335921v2_CDS_4140	1	persistent	2	0	2
GCF_000191145.1_ASM19114v1_CDS_0031	NC_016603.1	33236	35125	+	GCA_003359215.2_ASM335921v2_CDS_4139	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0032	NC_016603.1	35127	36725	+	GCA_003359295.2_ASM335929v2_CDS_3699	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0033	NC_016603.1	36728	38221	+	GCF_000191145.1_ASM19114v1_CDS_0033	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0034	NC_016603.1	38322	38957	+	GCA_003359295.2_ASM335929v2_CDS_3697	1	persistent	2	0	2
GCF_000191145.1_ASM19114v1_CDS_0035	NC_016603.1	39074	39367	+	GCF_000191145.1_ASM19114v1_CDS_0035	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0036	NC_016603.1	39387	40271	-	GCF_000191145.1_ASM19114v1_CDS_0036	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0037	NC_016603.1	40358	41119	+	GCF_000191145.1_ASM19114v1_CDS_0037	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0038	NC_016603.1	41168	41590	-	GCF_000191145.1_ASM19114v1_CDS_0038	1	persistent	3	0	0
GCF_000191145.1_ASM19114v1_CDS_0039	NC_016603.1	41878	42105	+	GCF_000191145.1_ASM19114v1_CDS_0039	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0040	NC_016603.1	42331	44034	+	GCF_000191145.1_ASM19114v1_CDS_0040	1	persistent	3	0	1
GCF_000191145.1_ASM19114v1_CDS_0041	NC_016603.1	44161	44331	+	GCA_003359275.2_ASM335927v2_CDS_4179	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0042	NC_016603.1	44344	45543	-	GCF_001617545.1_ASM161754v1_CDS_1146	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0043	NC_016603.1	45661	46542	-	GCF_001577285.1_ASM157728v1_CDS_1795	1	persistent	2	1	0
GCF_000191145.1_ASM19114v1_CDS_0044	NC_016603.1	46608	47726	-	GCA_003359275.2_ASM335927v2_CDS_4173	1	persistent	2	1	0
GCF_000191145.1_ASM19114v1_CDS_0045	NC_016603.1	47766	49409	-	GCF_000191145.1_ASM19114v1_CDS_0045	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0046	NC_016603.1	49406	49975	-	GCF_000191145.1_ASM19114v1_CDS_0046	1	persistent	2	0	2
GCF_000191145.1_ASM19114v1_CDS_0047	NC_016603.1	50156	50779	+	GCF_001577285.1_ASM157728v1_CDS_1799	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0048	NC_016603.1	50942	51130	+	GCF_001577285.1_ASM157728v1_CDS_1800	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0049	NC_016603.1	51099	51446	+	GCA_003359315.2_ASM335931v2_CDS_4162	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0050	NC_016603.1	51529	53595	-	GCA_003359275.2_ASM335927v2_CDS_4165	1	cloud	3	0	0
GCF_000191145.1_ASM19114v1_CDS_0051	NC_016603.1	53880	54380	+	GCF_001577285.1_ASM157728v1_CDS_1803	1	persistent	2	0	3
GCF_000191145.1_ASM19114v1_CDS_0052	NC_016603.1	54526	55716	+	GCA_003354845.1_ASM335484v1_CDS_4485	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0053	NC_016603.1	55860	56504	+	GCA_003359295.2_ASM335929v2_CDS_3674	2	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0054	NC_016603.1	56552	56731	+	GCA_003359295.2_ASM335929v2_CDS_3674	2	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0055	NC_016603.1	56764	57270	-	GCA_003359225.2_ASM335922v2_CDS_4302	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0056	NC_016603.1	57693	58286	+	GCF_001577285.1_ASM157728v1_CDS_1807	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0057	NC_016603.1	58401	58970	+	GCA_003354845.1_ASM335484v1_CDS_4480	1	persistent	1	1	2
GCF_000191145.1_ASM19114v1_CDS_0058	NC_016603.1	59274	60623	+	GCF_000191145.1_ASM19114v1_CDS_0058	1	cloud	1	0	1
GCF_000191145.1_ASM19114v1_CDS_0059	NC_016603.1	60852	62945	+	GCF_000191145.1_ASM19114v1_CDS_0059	1	cloud	1	0	3
GCF_000191145.1_ASM19114v1_CDS_0060	NC_016603.1	62961	63686	+	GCF_001577285.1_ASM157728v1_CDS_1811	1	persistent	1	1	3
GCF_000191145.1_ASM19114v1_CDS_0061	NC_016603.1	63719	66130	+	GCF_001577285.1_ASM157728v1_CDS_1812	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0062	NC_016603.1	66292	67245	+	GCF_000191145.1_ASM19114v1_CDS_0062	1	cloud	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0063	NC_016603.1	67326	68270	-	GCA_003359275.2_ASM335927v2_CDS_4147	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0064	NC_016603.1	68355	68741	-	GCF_001617545.1_ASM161754v1_CDS_1167	2	persistent	3	0	0
GCF_000191145.1_ASM19114v1_CDS_0065	NC_016603.1	68873	69160	-	GCF_001617545.1_ASM161754v1_CDS_1167	2	persistent	3	0	0
GCF_000191145.1_ASM19114v1_CDS_0066	NC_016603.1	69301	70713	+	GCF_000191145.1_ASM19114v1_CDS_0066	1	persistent	3	0	0
GCF_000191145.1_ASM19114v1_CDS_0067	NC_016603.1	70763	71497	-	GCF_000191145.1_ASM19114v1_CDS_0067	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0068	NC_016603.1	71513	72265	-	GCF_001617545.1_ASM161754v1_CDS_1170	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0069	NC_016603.1	72296	73099	+	GCF_000191145.1_ASM19114v1_CDS_0069	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0070	NC_016603.1	73356	74051	+	GCF_000191145.1_ASM19114v1_CDS_0070	1	persistent	3	0	0
GCF_000191145.1_ASM19114v1_CDS_0071	NC_016603.1	74062	77511	+	GCF_000191145.1_ASM19114v1_CDS_0071	1	persistent	4	0	0
GCF_000191145.1_ASM19114v1_CDS_0072	NC_016603.1	77513	78559	+	GCF_000191145.1_ASM19114v1_CDS_0072	1	persistent	3	0	0
GCF_000191145.1_ASM19114v1_CDS_0073	NC_016603.1	78654	80693	+	GCF_001617545.1_ASM161754v1_CDS_1175	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0074	NC_016603.1	80946	81410	+	GCA_003359315.2_ASM335931v2_CDS_4126	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0075	NC_016603.1	81645	82892	+	GCA_003359225.2_ASM335922v2_CDS_4269	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0076	NC_016603.1	82962	84395	-	GCF_001617545.1_ASM161754v1_CDS_1178	1	persistent	2	0	2
GCF_000191145.1_ASM19114v1_CDS_0077	NC_016603.1	84383	85234	-	GCA_003359315.2_ASM335931v2_CDS_4120	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0078	NC_016603.1	85591	86322	+	GCF_000191145.1_ASM19114v1_CDS_0078	1	persistent	2	0	2
GCF_000191145.1_ASM19114v1_CDS_0079	NC_016603.1	86416	87696	+	GCA_003359295.2_ASM335929v2_CDS_3644	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0080	NC_016603.1	87698	88855	+	GCA_003359295.2_ASM335929v2_CDS_3643	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0081	NC_016603.1	88852	89601	+	GCA_003359295.2_ASM335929v2_CDS_3642	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0082	NC_016603.1	89602	90246	+	GCA_003359275.2_ASM335927v2_CDS_4124	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0083	NC_016603.1	90309	91232	-	GCF_001577285.1_ASM157728v1_CDS_1833	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0084	NC_016603.1	91274	91870	-	GCF_001577285.1_ASM157728v1_CDS_1834	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0085	NC_016603.1	91867	92634	-	GCA_003359295.2_ASM335929v2_CDS_3636	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0086	NC_016603.1	92883	93470	-	GCA_003359295.2_ASM335929v2_CDS_3635	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0087	NC_016603.1	93560	94222	-	GCF_001577285.1_ASM157728v1_CDS_1837	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0088	NC_016603.1	94319	94879	+	GCA_003359295.2_ASM335929v2_CDS_3633	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0089	NC_016603.1	94954	95139	+	GCA_003359305.2_ASM335930v2_CDS_5024	1	persistent	3	0	0
GCF_000191145.1_ASM19114v1_CDS_0090	NC_016603.1	95291	96277	+	GCA_003359305.2_ASM335930v2_CDS_5023	1	persistent	3	0	0
GCF_000191145.1_ASM19114v1_CDS_0091	NC_016603.1	96274	97008	+	GCA_003359305.2_ASM335930v2_CDS_5022	1	persistent	3	0	0
GCF_000191145.1_ASM19114v1_CDS_0092	NC_016603.1	97093	97329	+	GCA_003359305.2_ASM335930v2_CDS_5021	1	persistent	2	0	3
GCF_000191145.1_ASM19114v1_CDS_0093	NC_016603.1	97516	97989	+	GCA_003359225.2_ASM335922v2_CDS_4248	1	persistent	2	0	2
GCF_000191145.1_ASM19114v1_CDS_0094	NC_016603.1	98034	98801	-	GCF_001617545.1_ASM161754v1_CDS_1196	1	persistent	2	0	2
GCF_000191145.1_ASM19114v1_CDS_0095	NC_016603.1	98899	99573	+	GCA_003359215.2_ASM335921v2_CDS_4043	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0096	NC_016603.1	99632	100291	-	GCF_001617545.1_ASM161754v1_CDS_1198	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0097	NC_016603.1	100709	102493	+	GCF_001577285.1_ASM157728v1_CDS_1847	1	persistent	2	1	1
GCF_000191145.1_ASM19114v1_CDS_0098	NC_016603.1	102490	102738	+	GCA_003354845.1_ASM335484v1_CDS_4421	1	persistent	2	1	0
GCF_000191145.1_ASM19114v1_CDS_0099	NC_016603.1	103073	103453	-	GCF_000191145.1_ASM19114v1_CDS_0099	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0100	NC_016603.1	103585	104166	-	GCF_000191145.1_ASM19114v1_CDS_0100	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0101	NC_016603.1	104187	104483	-	GCF_000191145.1_ASM19114v1_CDS_0101	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0102	NC_016603.1	104580	105530	-	GCF_000191145.1_ASM19114v1_CDS_0102	1	persistent	3	0	1
GCF_000191145.1_ASM19114v1_CDS_0104	NC_016603.1	107085	107663	-	GCF_000191145.1_ASM19114v1_CDS_0104	1	persistent	3	0	1
GCF_000191145.1_ASM19114v1_CDS_0105	NC_016603.1	107668	109377	-	GCA_003359275.2_ASM335927v2_CDS_4093	1	persistent	3	0	1
GCF_000191145.1_ASM19114v1_CDS_0106	NC_016603.1	109466	110515	+	GCA_003359295.2_ASM335929v2_CDS_3611	1	persistent	3	0	0
GCF_000191145.1_ASM19114v1_CDS_0107	NC_016603.1	110738	112606	-	GCF_001617545.1_ASM161754v1_CDS_1209	1	persistent	3	0	2
GCF_000191145.1_ASM19114v1_CDS_0108	NC_016603.1	112764	113927	-	GCA_003359275.2_ASM335927v2_CDS_4087	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0109	NC_016603.1	113999	115051	+	GCA_003359295.2_ASM335929v2_CDS_3605	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0110	NC_016603.1	115062	115799	+	GCA_003359295.2_ASM335929v2_CDS_3604	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0111	NC_016603.1	115989	116540	+	GCA_003359275.2_ASM335927v2_CDS_4083	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0112	NC_016603.1	116589	117065	-	GCA_003359305.2_ASM335930v2_CDS_4989	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0113	NC_016603.1	117200	117691	+	GCA_003359295.2_ASM335929v2_CDS_3600	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0114	NC_016603.1	117693	117956	+	GCA_003359215.2_ASM335921v2_CDS_4013	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0115	NC_016603.1	118630	119814	+	GCF_000191145.1_ASM19114v1_CDS_0115	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0116	NC_016603.1	119869	120849	-	GCA_003359315.2_ASM335931v2_CDS_4065	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0117	NC_016603.1	120953	122026	+	GCF_001577285.1_ASM157728v1_CDS_1867	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0118	NC_016603.1	122112	123758	+	GCF_000191145.1_ASM19114v1_CDS_0118	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0119	NC_016603.1	123770	124744	+	GCF_000191145.1_ASM19114v1_CDS_0119	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0120	NC_016603.1	124786	125901	+	GCF_001577285.1_ASM157728v1_CDS_1870	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0121	NC_016603.1	125965	127416	+	GCF_000191145.1_ASM19114v1_CDS_0121	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0122	NC_016603.1	127464	128420	+	GCF_000191145.1_ASM19114v1_CDS_0122	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0123	NC_016603.1	128697	129329	-	GCF_001577285.1_ASM157728v1_CDS_1873	2	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0124	NC_016603.1	129275	129751	-	GCF_001577285.1_ASM157728v1_CDS_1873	2	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0125	NC_016603.1	129744	131369	-	GCF_001577285.1_ASM157728v1_CDS_1874	1	persistent	2	1	0
GCF_000191145.1_ASM19114v1_CDS_0126	NC_016603.1	131755	132315	-	GCF_001577285.1_ASM157728v1_CDS_1875	1	persistent	2	1	0
GCF_000191145.1_ASM19114v1_CDS_0127	NC_016603.1	132477	132929	-	GCF_001577285.1_ASM157728v1_CDS_1876	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0128	NC_016603.1	132948	134177	-	GCF_001617545.1_ASM161754v1_CDS_1229	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0129	NC_016603.1	134478	135797	+	GCF_001577285.1_ASM157728v1_CDS_1878	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0130	NC_016603.1	135998	136372	+	GCF_000191145.1_ASM19114v1_CDS_0130	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0131	NC_016603.1	136527	136997	+	GCF_000191145.1_ASM19114v1_CDS_0131	1	persistent	2	0	2
GCF_000191145.1_ASM19114v1_CDS_0132	NC_016603.1	137175	139313	+	GCA_003359225.2_ASM335922v2_CDS_4194	1	persistent	2	0	2
GCF_000191145.1_ASM19114v1_CDS_0133	NC_016603.1	139409	140599	+	GCF_001617545.1_ASM161754v1_CDS_0716	2	persistent	4	0	0
GCF_000191145.1_ASM19114v1_CDS_0134	NC_016603.1	140804	141685	+	GCF_000191145.1_ASM19114v1_CDS_0134	1	persistent	2	1	1
GCF_000191145.1_ASM19114v1_CDS_0135	NC_016603.1	141920	142795	+	GCA_003359295.2_ASM335929v2_CDS_3571	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0136	NC_016603.1	142903	143364	+	GCA_003359295.2_ASM335929v2_CDS_3570	1	persistent	2	1	0
GCF_000191145.1_ASM19114v1_CDS_0137	NC_016603.1	143350	144165	-	GCF_000191145.1_ASM19114v1_CDS_0137	1	persistent	2	1	0
GCF_000191145.1_ASM19114v1_CDS_0138	NC_016603.1	144184	144915	-	GCA_003359315.2_ASM335931v2_CDS_4037	1	persistent	2	1	0
GCF_000191145.1_ASM19114v1_CDS_0139	NC_016603.1	145038	145985	-	GCA_003359315.2_ASM335931v2_CDS_4400	1	persistent	3	1	4
GCF_000191145.1_ASM19114v1_CDS_0140	NC_016603.1	146239	149292	+	GCA_003359225.2_ASM335922v2_CDS_4182	1	persistent	2	1	4
GCF_000191145.1_ASM19114v1_CDS_0141	NC_016603.1	149443	150063	+	GCF_001617545.1_ASM161754v1_CDS_1242	1	persistent	2	0	2
GCF_000191145.1_ASM19114v1_CDS_0142	NC_016603.1	150119	150658	-	GCA_003359315.2_ASM335931v2_CDS_4029	1	cloud	2	2	0
GCF_000191145.1_ASM19114v1_CDS_0143	NC_016603.1	150804	151091	-	GCA_003359215.2_ASM335921v2_CDS_3981	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0144	NC_016603.1	151175	151447	-	GCA_003354845.1_ASM335484v1_CDS_4350	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0145	NC_016603.1	151450	152262	-	GCA_003359215.2_ASM335921v2_CDS_3978	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0146	NC_016603.1	152329	153057	-	GCF_000191145.1_ASM19114v1_CDS_0146	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0147	NC_016603.1	153178	154224	-	GCA_003359225.2_ASM335922v2_CDS_4174	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0148	NC_016603.1	154241	155224	-	GCF_001577285.1_ASM157728v1_CDS_1896	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0149	NC_016603.1	155414	156067	+	GCF_001577285.1_ASM157728v1_CDS_1897	1	persistent	2	0	2
GCF_000191145.1_ASM19114v1_CDS_0150	NC_016603.1	156084	156176	-	GCF_000191145.1_ASM19114v1_CDS_0150	1	cloud	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0151	NC_016603.1	156261	158300	+	GCF_001577285.1_ASM157728v1_CDS_1899	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0152	NC_016603.1	158325	158777	+	GCF_001577285.1_ASM157728v1_CDS_1900	1	persistent	3	0	0
GCF_000191145.1_ASM19114v1_CDS_0153	NC_016603.1	158975	160393	+	GCF_001617545.1_ASM161754v1_CDS_1252	1	persistent	3	0	0
GCF_000191145.1_ASM19114v1_CDS_0154	NC_016603.1	160409	161314	+	GCF_001577285.1_ASM157728v1_CDS_1902	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0155	NC_016603.1	161437	162219	+	GCF_001577285.1_ASM157728v1_CDS_1903	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0156	NC_016603.1	162280	163176	+	GCA_003359295.2_ASM335929v2_CDS_3543	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0157	NC_016603.1	163434	163883	+	GCA_003359315.2_ASM335931v2_CDS_4010	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0158	NC_016603.1	164037	165104	+	GCF_001577285.1_ASM157728v1_CDS_1906	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0159	NC_016603.1	165104	165418	+	GCA_003359295.2_ASM335929v2_CDS_3540	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0160	NC_016603.1	165483	165881	-	GCA_003359295.2_ASM335929v2_CDS_3539	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0161	NC_016603.1	165993	166430	+	GCA_003359295.2_ASM335929v2_CDS_3538	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0162	NC_016603.1	166500	167618	-	GCF_000191145.1_ASM19114v1_CDS_0162	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0163	NC_016603.1	167638	168705	-	GCA_003359295.2_ASM335929v2_CDS_3536	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0164	NC_016603.1	168802	169494	+	GCA_003359315.2_ASM335931v2_CDS_3999	1	persistent	3	0	1
GCF_000191145.1_ASM19114v1_CDS_0165	NC_016603.1	169695	173291	-	GCF_001577285.1_ASM157728v1_CDS_1913	1	persistent	3	0	1
GCF_000191145.1_ASM19114v1_CDS_0166	NC_016603.1	173301	174569	-	GCA_003359295.2_ASM335929v2_CDS_3531	1	persistent	2	1	0
GCF_000191145.1_ASM19114v1_CDS_0167	NC_016603.1	174716	175207	+	GCA_003359305.2_ASM335930v2_CDS_4902	1	persistent	2	1	1
GCF_000191145.1_ASM19114v1_CDS_0168	NC_016603.1	175283	175660	-	GCA_003359215.2_ASM335921v2_CDS_3947	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0169	NC_016603.1	176041	176166	+	GCF_001617545.1_ASM161754v1_CDS_1270	2	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0170	NC_016603.1	176172	176489	+	GCF_001617545.1_ASM161754v1_CDS_1270	2	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0171	NC_016603.1	176573	177478	+	GCF_000191145.1_ASM19114v1_CDS_0171	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0172	NC_016603.1	177470	178585	-	GCA_003359305.2_ASM335930v2_CDS_4898	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0173	NC_016603.1	178611	179624	-	GCA_003354845.1_ASM335484v1_CDS_4315	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0174	NC_016603.1	179767	180264	+	GCF_000191145.1_ASM19114v1_CDS_0174	1	persistent	2	0	0
GCF_000191145.1_ASM19114v1_CDS_0175	NC_016603.1	180532	181683	+	GCA_003359305.2_ASM335930v2_CDS_4894	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0176	NC_016603.1	181690	183213	+	GCF_000191145.1_ASM19114v1_CDS_0176	1	persistent	2	0	1
GCF_000191145.1_ASM19114v1_CDS_0177	NC_016603.1	183517	185502	+	GCA_003354845.1_ASM335484v1_CDS_4309	1	persistent	1	0	9
GCF_000191145.1_ASM19114v1_CDS_0178	NC_016603.1	186234	187805	+	GCF_000191145.1_ASM19114v1_CDS_0178	1	cloud	1	0	1
GCF_000191145.1_ASM19114v1_CDS_0179	NC_016603.1	187805	189064	+	GCF_000191145.1_ASM19114v1_CDS_0179	1	cloud	0	0	2
