gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCF_009914395.1_ASM991439v1_CDS_0031	NZ_CP045127.1	41317	42132	-	GCF_009914435.1_ASM991443v1_CDS_0029	1	persistent	2	0	1
GCF_009914395.1_ASM991439v1_CDS_0032	NZ_CP045127.1	42132	43307	-	GCF_009914435.1_ASM991443v1_CDS_0030	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0033	NZ_CP045127.1	43344	44339	-	GCF_009734145.1_ASM973414v1_CDS_3072	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0034	NZ_CP045127.1	44351	45334	-	GCF_009914435.1_ASM991443v1_CDS_0032	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0035	NZ_CP045127.1	45668	47023	-	GCF_009914435.1_ASM991443v1_CDS_0033	1	persistent	3	0	0
GCF_009914395.1_ASM991439v1_CDS_0036	NZ_CP045127.1	47158	47511	-	GCF_009914435.1_ASM991443v1_CDS_0034	1	persistent	3	0	0
GCF_009914395.1_ASM991439v1_CDS_0037	NZ_CP045127.1	47756	48151	-	GCF_002953575.2_ASM295357v2_CDS_0032	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0038	NZ_CP045127.1	48381	48536	-	GCF_009914475.1_ASM991447v1_CDS_2262	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0039	NZ_CP045127.1	48714	49133	-	GCF_009914475.1_ASM991447v1_CDS_2261	1	persistent	3	0	0
GCF_009914395.1_ASM991439v1_CDS_0040	NZ_CP045127.1	49304	50050	-	GCF_009914475.1_ASM991447v1_CDS_2260	1	persistent	3	0	0
GCF_009914395.1_ASM991439v1_CDS_0041	NZ_CP045127.1	50077	50772	-	GCF_009914475.1_ASM991447v1_CDS_2259	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0042	NZ_CP045127.1	50769	51485	-	GCF_009914475.1_ASM991447v1_CDS_2258	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0043	NZ_CP045127.1	51667	52284	+	GCF_009914415.1_ASM991441v1_CDS_0097	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0044	NZ_CP045127.1	52315	52998	-	GCF_009914415.1_ASM991441v1_CDS_0098	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0045	NZ_CP045127.1	53207	53923	+	GCF_009914395.1_ASM991439v1_CDS_0045	1	persistent	3	0	0
GCF_009914395.1_ASM991439v1_CDS_0046	NZ_CP045127.1	53968	54171	+	GCF_009914395.1_ASM991439v1_CDS_0046	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0047	NZ_CP045127.1	54116	54247	+	GCF_009914395.1_ASM991439v1_CDS_0047	1	persistent	3	0	0
GCF_009914395.1_ASM991439v1_CDS_0048	NZ_CP045127.1	54336	55181	-	GCF_009914395.1_ASM991439v1_CDS_0048	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0049	NZ_CP045127.1	55346	55960	+	GCA_010918035.1_ASM1091803v1_CDS_2668	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0050	NZ_CP045127.1	56004	57545	+	GCA_010918035.1_ASM1091803v1_CDS_2667	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0051	NZ_CP045127.1	57671	58363	-	GCA_010918035.1_ASM1091803v1_CDS_2666	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0052	NZ_CP045127.1	58410	59114	-	GCF_002953575.2_ASM295357v2_CDS_0046	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0053	NZ_CP045127.1	59351	60373	-	GCF_009914375.1_ASM991437v1_CDS_0652	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0054	NZ_CP045127.1	60370	60957	-	GCF_009296145.1_ASM929614v1_CDS_2861	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0055	NZ_CP045127.1	60979	61224	-	GCF_009914375.1_ASM991437v1_CDS_0654	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0056	NZ_CP045127.1	61244	61783	-	GCF_010917815.1_ASM1091781v1_CDS_2878	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0057	NZ_CP045127.1	61841	62875	-	GCF_010917815.1_ASM1091781v1_CDS_2877	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0058	NZ_CP045127.1	62987	63352	-	GCF_010917815.1_ASM1091781v1_CDS_2876	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0059	NZ_CP045127.1	63413	64150	-	GCF_009914375.1_ASM991437v1_CDS_0658	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0060	NZ_CP045127.1	64368	64526	-	GCF_009734145.1_ASM973414v1_CDS_3045	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0061	NZ_CP045127.1	64718	65170	+	GCF_009914375.1_ASM991437v1_CDS_0660	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0062	NZ_CP045127.1	65345	66619	+	GCF_009734145.1_ASM973414v1_CDS_3043	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0063	NZ_CP045127.1	66887	67606	-	GCF_009734145.1_ASM973414v1_CDS_3042	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0064	NZ_CP045127.1	67644	68246	-	GCF_009914435.1_ASM991443v1_CDS_0061	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0065	NZ_CP045127.1	68262	69158	-	GCF_009914435.1_ASM991443v1_CDS_0062	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0066	NZ_CP045127.1	69885	71093	+	GCF_009914435.1_ASM991443v1_CDS_0063	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0067	NZ_CP045127.1	71239	71895	+	GCF_009914435.1_ASM991443v1_CDS_0064	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0068	NZ_CP045127.1	71936	72862	+	GCF_009914435.1_ASM991443v1_CDS_0065	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0069	NZ_CP045127.1	73100	75163	+	GCF_009914435.1_ASM991443v1_CDS_0066	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0070	NZ_CP045127.1	75227	76480	-	GCF_009914475.1_ASM991447v1_CDS_2230	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0071	NZ_CP045127.1	76558	77778	+	GCF_009914475.1_ASM991447v1_CDS_2229	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0072	NZ_CP045127.1	78180	78515	+	GCF_009914475.1_ASM991447v1_CDS_2228	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0073	NZ_CP045127.1	78670	79155	+	GCF_009914475.1_ASM991447v1_CDS_2227	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0074	NZ_CP045127.1	79226	79666	-	GCF_009914475.1_ASM991447v1_CDS_2226	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0075	NZ_CP045127.1	79889	81403	+	GCA_010918035.1_ASM1091803v1_CDS_2642	1	persistent	1	2	0
GCF_009914395.1_ASM991439v1_CDS_0076	NZ_CP045127.1	81589	82119	+	GCF_009296145.1_ASM929614v1_CDS_2839	1	shell	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0077	NZ_CP045127.1	82238	83437	+	GCF_009914415.1_ASM991441v1_CDS_0131	1	persistent	1	2	0
GCF_009914395.1_ASM991439v1_CDS_0078	NZ_CP045127.1	83607	84449	+	GCF_009914395.1_ASM991439v1_CDS_0078	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0079	NZ_CP045127.1	84446	85297	+	GCF_009914395.1_ASM991439v1_CDS_0079	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0080	NZ_CP045127.1	85359	86714	-	GCF_009914395.1_ASM991439v1_CDS_0080	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0081	NZ_CP045127.1	86724	87434	-	GCF_002953575.2_ASM295357v2_CDS_0076	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0082	NZ_CP045127.1	87659	88360	-	GCF_002953575.2_ASM295357v2_CDS_0077	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0083	NZ_CP045127.1	88576	89415	+	GCA_010918035.1_ASM1091803v1_CDS_2634	1	persistent	3	0	1
GCF_009914395.1_ASM991439v1_CDS_0084	NZ_CP045127.1	89609	89818	+	GCF_009914375.1_ASM991437v1_CDS_0685	1	persistent	3	0	0
GCF_009914395.1_ASM991439v1_CDS_0085	NZ_CP045127.1	89745	91112	-	GCF_009914375.1_ASM991437v1_CDS_0686	1	persistent	2	0	1
GCF_009914395.1_ASM991439v1_CDS_0086	NZ_CP045127.1	91226	92380	-	GCF_010917815.1_ASM1091781v1_CDS_2846	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0087	NZ_CP045127.1	92468	93772	-	GCF_010917815.1_ASM1091781v1_CDS_2845	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0088	NZ_CP045127.1	93783	94337	-	GCF_010917815.1_ASM1091781v1_CDS_2844	1	persistent	1	1	1
GCF_009914395.1_ASM991439v1_CDS_0089	NZ_CP045127.1	94387	94926	-	GCF_002953575.2_ASM295357v2_CDS_0084	1	cloud	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0090	NZ_CP045127.1	95136	96713	+	GCF_009914375.1_ASM991437v1_CDS_0691	1	persistent	1	1	1
GCF_009914395.1_ASM991439v1_CDS_0091	NZ_CP045127.1	96734	97264	+	GCF_009734145.1_ASM973414v1_CDS_3014	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0092	NZ_CP045127.1	97335	98666	-	GCF_009734145.1_ASM973414v1_CDS_3013	1	persistent	2	0	1
GCF_009914395.1_ASM991439v1_CDS_0093	NZ_CP045127.1	98911	99495	+	GCF_009734145.1_ASM973414v1_CDS_3012	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0094	NZ_CP045127.1	99510	101390	+	GCF_009734145.1_ASM973414v1_CDS_3011	1	persistent	2	0	1
GCF_009914395.1_ASM991439v1_CDS_0095	NZ_CP045127.1	101782	103065	+	GCF_009734145.1_ASM973414v1_CDS_3010	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0096	NZ_CP045127.1	103159	104787	+	GCF_009914435.1_ASM991443v1_CDS_0093	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0097	NZ_CP045127.1	104792	105865	+	GCF_009914435.1_ASM991443v1_CDS_0094	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0098	NZ_CP045127.1	105862	106680	+	GCF_009734145.1_ASM973414v1_CDS_3007	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0099	NZ_CP045127.1	106691	107389	+	GCF_009914435.1_ASM991443v1_CDS_0096	1	persistent	3	0	0
GCF_009914395.1_ASM991439v1_CDS_0100	NZ_CP045127.1	107676	109091	-	GCA_010918035.1_ASM1091803v1_CDS_2603	1	persistent	3	0	0
GCF_009914395.1_ASM991439v1_CDS_0101	NZ_CP045127.1	109201	109986	-	GCA_010918035.1_ASM1091803v1_CDS_2602	1	persistent	3	0	0
GCF_009914395.1_ASM991439v1_CDS_0102	NZ_CP045127.1	110237	110791	+	GCF_009914395.1_ASM991439v1_CDS_0496	5	persistent	22	2	1
GCF_009914395.1_ASM991439v1_CDS_0103	NZ_CP045127.1	111270	111779	-	GCF_009914475.1_ASM991447v1_CDS_2196	1	persistent	4	0	0
GCF_009914395.1_ASM991439v1_CDS_0104	NZ_CP045127.1	111884	112891	-	GCF_009914475.1_ASM991447v1_CDS_2195	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0105	NZ_CP045127.1	113104	114261	+	GCF_009914475.1_ASM991447v1_CDS_2194	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0106	NZ_CP045127.1	114297	114836	-	GCF_009914415.1_ASM991441v1_CDS_0161	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0107	NZ_CP045127.1	114935	115669	-	GCF_009914415.1_ASM991441v1_CDS_0162	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0108	NZ_CP045127.1	115771	116097	-	GCF_010917815.1_ASM1091781v1_CDS_2813	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0109	NZ_CP045127.1	116094	116597	-	GCF_010917815.1_ASM1091781v1_CDS_2812	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0110	NZ_CP045127.1	116722	117696	-	GCF_009914415.1_ASM991441v1_CDS_0165	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0111	NZ_CP045127.1	117944	118306	+	GCF_009914395.1_ASM991439v1_CDS_0111	1	persistent	3	0	0
GCF_009914395.1_ASM991439v1_CDS_0112	NZ_CP045127.1	118421	119725	+	GCF_009914435.1_ASM991443v1_CDS_2504	14	persistent	80	7	9
GCF_009914395.1_ASM991439v1_CDS_0113	NZ_CP045127.1	119876	120943	+	GCF_009914395.1_ASM991439v1_CDS_0496	5	persistent	22	2	1
GCF_009914395.1_ASM991439v1_CDS_0114	NZ_CP045127.1	121050	121592	+	GCF_009914395.1_ASM991439v1_CDS_0114	1	persistent	4	0	0
GCF_009914395.1_ASM991439v1_CDS_0115	NZ_CP045127.1	121609	122379	+	GCF_009296145.1_ASM929614v1_CDS_2798	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0116	NZ_CP045127.1	122715	123395	+	GCF_009296145.1_ASM929614v1_CDS_2797	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0117	NZ_CP045127.1	123403	124644	-	GCF_009914375.1_ASM991437v1_CDS_0718	1	persistent	2	0	2
GCF_009914395.1_ASM991439v1_CDS_0118	NZ_CP045127.1	124690	124863	+	GCF_009914395.1_ASM991439v1_CDS_0118	1	cloud	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0119	NZ_CP045127.1	124826	125389	+	GCF_002953575.2_ASM295357v2_CDS_0110	1	persistent	2	0	2
GCF_009914395.1_ASM991439v1_CDS_0120	NZ_CP045127.1	125452	126363	-	GCF_002953575.2_ASM295357v2_CDS_0111	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0121	NZ_CP045127.1	126519	126956	+	GCF_002953575.2_ASM295357v2_CDS_0112	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0122	NZ_CP045127.1	127052	127402	-	GCF_002953575.2_ASM295357v2_CDS_0113	1	persistent	3	0	0
GCF_009914395.1_ASM991439v1_CDS_0123	NZ_CP045127.1	127898	128719	-	GCF_002953575.2_ASM295357v2_CDS_0114	1	persistent	3	0	0
GCF_009914395.1_ASM991439v1_CDS_0124	NZ_CP045127.1	128760	129410	+	GCF_002953575.2_ASM295357v2_CDS_0115	1	persistent	2	1	4
GCF_009914395.1_ASM991439v1_CDS_0125	NZ_CP045127.1	129911	130396	+	GCF_009914475.1_ASM991447v1_CDS_2177	1	cloud	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0126	NZ_CP045127.1	130402	130590	-	GCF_010917815.1_ASM1091781v1_CDS_2792	1	persistent	1	1	4
GCF_009914395.1_ASM991439v1_CDS_0127	NZ_CP045127.1	130707	131645	+	GCF_009734145.1_ASM973414v1_CDS_2980	1	persistent	4	0	0
GCF_009914395.1_ASM991439v1_CDS_0128	NZ_CP045127.1	131969	133066	+	GCF_009734145.1_ASM973414v1_CDS_2979	1	persistent	3	0	0
GCF_009914395.1_ASM991439v1_CDS_0129	NZ_CP045127.1	133079	134527	+	GCF_009734145.1_ASM973414v1_CDS_2978	1	persistent	2	0	1
GCF_009914395.1_ASM991439v1_CDS_0132	NZ_CP045127.1	136437	137699	+	GCF_009734145.1_ASM973414v1_CDS_2975	1	persistent	2	0	1
GCF_009914395.1_ASM991439v1_CDS_0133	NZ_CP045127.1	137860	139047	+	GCF_009914435.1_ASM991443v1_CDS_0127	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0134	NZ_CP045127.1	139172	140074	+	GCF_009734145.1_ASM973414v1_CDS_2973	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0135	NZ_CP045127.1	140172	140612	-	GCF_009914435.1_ASM991443v1_CDS_0129	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0136	NZ_CP045127.1	140721	141404	+	GCF_009914435.1_ASM991443v1_CDS_0130	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0137	NZ_CP045127.1	141673	144375	+	GCF_010917815.1_ASM1091781v1_CDS_2780	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0138	NZ_CP045127.1	144378	146396	+	GCF_009914395.1_ASM991439v1_CDS_0138	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0139	NZ_CP045127.1	146721	147296	+	GCF_010917815.1_ASM1091781v1_CDS_2778	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0140	NZ_CP045127.1	147479	148276	+	GCF_009914475.1_ASM991447v1_CDS_2162	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0141	NZ_CP045127.1	148479	148748	+	GCF_009914475.1_ASM991447v1_CDS_2161	1	persistent	4	0	1
GCF_009914395.1_ASM991439v1_CDS_0142	NZ_CP045127.1	148810	150114	-	GCF_009914435.1_ASM991443v1_CDS_2504	14	persistent	80	7	9
GCF_009914395.1_ASM991439v1_CDS_0143	NZ_CP045127.1	150330	151796	+	GCF_009914475.1_ASM991447v1_CDS_2160	1	persistent	4	0	2
GCF_009914395.1_ASM991439v1_CDS_0144	NZ_CP045127.1	151923	153260	+	GCF_009914415.1_ASM991441v1_CDS_0195	1	persistent	2	0	1
GCF_009914395.1_ASM991439v1_CDS_0145	NZ_CP045127.1	153272	153928	+	GCF_009914415.1_ASM991441v1_CDS_0196	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0146	NZ_CP045127.1	153929	155629	+	GCF_009914415.1_ASM991441v1_CDS_0197	1	persistent	2	0	4
GCF_009914395.1_ASM991439v1_CDS_0147	NZ_CP045127.1	155681	156418	-	GCF_009914375.1_ASM991437v1_CDS_0751	1	cloud	3	0	0
GCF_009914395.1_ASM991439v1_CDS_0148	NZ_CP045127.1	156569	157873	-	GCF_009914435.1_ASM991443v1_CDS_2504	14	persistent	80	7	9
GCF_009914395.1_ASM991439v1_CDS_0149	NZ_CP045127.1	157992	158768	-	GCF_009914415.1_ASM991441v1_CDS_0198	1	persistent	3	0	4
GCF_009914395.1_ASM991439v1_CDS_0150	NZ_CP045127.1	159329	160378	+	GCF_002953575.2_ASM295357v2_CDS_0142	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0151	NZ_CP045127.1	160545	160844	+	GCF_009914435.1_ASM991443v1_CDS_0143	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0152	NZ_CP045127.1	160890	161969	+	GCF_002953575.2_ASM295357v2_CDS_0144	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0153	NZ_CP045127.1	162077	163357	+	GCA_010918035.1_ASM1091803v1_CDS_2538	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0154	NZ_CP045127.1	163553	164263	+	GCF_002953575.2_ASM295357v2_CDS_0146	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0155	NZ_CP045127.1	164249	165220	-	GCF_002953575.2_ASM295357v2_CDS_0147	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0156	NZ_CP045127.1	165564	167507	+	GCA_010918035.1_ASM1091803v1_CDS_2535	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0157	NZ_CP045127.1	167643	168821	+	GCF_002953575.2_ASM295357v2_CDS_0149	1	persistent	3	0	0
GCF_009914395.1_ASM991439v1_CDS_0158	NZ_CP045127.1	168776	169054	+	GCF_009914475.1_ASM991447v1_CDS_2147	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0159	NZ_CP045127.1	169051	169782	-	GCF_009734145.1_ASM973414v1_CDS_2947	1	persistent	3	0	0
GCF_009914395.1_ASM991439v1_CDS_0160	NZ_CP045127.1	170158	170808	+	GCF_009734145.1_ASM973414v1_CDS_2946	1	persistent	3	0	0
GCF_009914395.1_ASM991439v1_CDS_0161	NZ_CP045127.1	170873	171640	-	GCF_009734145.1_ASM973414v1_CDS_2945	1	persistent	3	0	0
GCF_009914395.1_ASM991439v1_CDS_0162	NZ_CP045127.1	172046	175534	-	GCF_010917815.1_ASM1091781v1_CDS_2755	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0163	NZ_CP045127.1	175719	176051	+	GCF_009734145.1_ASM973414v1_CDS_2943	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0164	NZ_CP045127.1	176053	177768	+	GCF_010917815.1_ASM1091781v1_CDS_2753	1	persistent	2	0	1
GCF_009914395.1_ASM991439v1_CDS_0165	NZ_CP045127.1	177811	178716	-	GCF_009734145.1_ASM973414v1_CDS_2941	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0166	NZ_CP045127.1	178720	179244	-	GCF_010917815.1_ASM1091781v1_CDS_2751	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0167	NZ_CP045127.1	179344	180024	+	GCF_009914435.1_ASM991443v1_CDS_0159	1	persistent	2	1	1
GCF_009914395.1_ASM991439v1_CDS_0168	NZ_CP045127.1	180127	181167	+	GCF_002953575.2_ASM295357v2_CDS_0179	1	shell	7	6	9
GCF_009914395.1_ASM991439v1_CDS_0169	NZ_CP045127.1	181401	183368	+	GCF_009914435.1_ASM991443v1_CDS_0160	1	persistent	2	1	0
GCF_009914395.1_ASM991439v1_CDS_0170	NZ_CP045127.1	183434	184321	-	GCF_010917815.1_ASM1091781v1_CDS_2748	1	persistent	2	0	0
GCF_009914395.1_ASM991439v1_CDS_0171	NZ_CP045127.1	185544	187250	+	GCA_010918035.1_ASM1091803v1_CDS_2522	1	persistent	3	1	0
GCF_009914395.1_ASM991439v1_CDS_0172	NZ_CP045127.1	187349	190180	-	GCF_010917815.1_ASM1091781v1_CDS_2746	1	persistent	2	1	3
GCF_009914395.1_ASM991439v1_CDS_0173	NZ_CP045127.1	190430	191107	-	GCF_009914435.1_ASM991443v1_CDS_0164	1	persistent	2	0	1
